expected,real
0.0,-0.1295921
0.069964446,-0.12743463
0.0,-0.12886932
0.07253667,-0.12655997
0.09465778,-0.1284794
0.09157111,-0.12984216
0.104432225,-0.13079625
0.11472111,-0.1327706
0.10288889,-0.13512331
0.14970334,-0.1364241
0.16668,-0.14058623
0.10751889,-0.14449874
0.17696889,-0.1467565
0.12295222,-0.1529728
0.11472111,-0.15694724
0.13118333,-0.15958835
0.117293335,-0.16251777
0.11523555,-0.16624953
0.14044334,-0.16840957
0.096715555,-0.17090254
0.10186,-0.1727559
0.08076778,-0.17489497
0.109062225,-0.1755251
0.10854778,-0.17779954
0.08076778,-0.17927472
0.08848444,-0.18033783
0.12861112,-0.18116495
0.09157111,-0.1840526
0.10186,-0.18527395
0.09157111,-0.18682718
0.10649,-0.18762466
0.11883666,-0.18950415
0.11472111,-0.1919664
0.09002778,-0.19451098
0.13324112,-0.19623563
0.122437775,-0.20043494
0.074594446,-0.20417435
0.09774444,-0.20597328
0.10546111,-0.20931253
0.09723,-0.21280713
0.070993334,-0.2156619
0.079738885,-0.21613461
0.048357777,-0.21621972
0.056074444,-0.21843289
0.038583335,-0.21939375
0.029837778,-0.21902232
0.030352222,-0.21899566
0.050415557,-0.21864448
0.027265556,-0.22029963
0.03241,-0.2184888
0.023664445,-0.21803552
0.03446778,-0.21616122
0.043213334,-0.2144205
0.03909778,-0.21312381
0.05093,-0.21206297
0.054531112,-0.2103094
0.04527111,-0.122861125
0.029837778,-0.12075305
0.023664445,-0.12026854
0.07716667,-0.11497702
0.06842111,-0.11617471
0.066877775,-0.11766243
0.07202222,-0.11664232
0.12038,-0.11577604
0.028808888,-0.11774853
0.08128222,-0.11658703
0.06945,-0.11720455
0.109062225,-0.11673542
0.10854778,-0.11847577
0.0,0.11221708
0.0,0.11446628
0.0,0.11808671
0.0,0.12056746
0.08642667,0.12306802
0.083854444,0.12320001
0.08694111,0.12274437
0.09774444,0.122865535
0.11163444,0.12284659
0.112663336,0.12249566
0.12706777,0.12238786
0.12809667,0.12093234
0.1389,0.1210796
0.14455889,0.118739575
0.07202222,0.11761574
0.07356556,0.1188189
0.08694111,0.11993309
0.09877333,0.121483676
0.08951333,0.12134587
0.10854778,0.12295978
0.101345554,0.12275511
0.10546111,0.12212715
0.12089445,0.12273001
0.10751889,0.12184662
0.12809667,0.121103376
0.13169777,0.1191628
0.13221222,0.11697333
0.11832222,0.114731334
0.11214889,0.11228432
0.10391778,0.110298775
0.10340333,0.10858456
0.09774444,0.10771607
0.09054222,0.10521179
0.10391778,0.104358405
0.07819556,0.10253979
0.07356556,0.108049974
0.074594446,0.10473237
0.07202222,0.10305124
0.08128222,0.10199335
0.07665222,0.10240858
0.07716667,0.10114131
0.08951333,0.09916905
0.06945,0.09834336
0.06019,0.098252326
0.054531112,0.09609004
0.07253667,0.09645836
0.06173333,0.09721535
0.05093,0.0974323
0.04064111,0.09641292
0.04887222,0.09590509
0.041155554,0.09545815
0.038583335,0.09582414
0.036525555,0.09708779
0.049386665,0.09887413
0.04887222,0.09834
0.0463,0.10278792
0.03601111,0.10076592
0.032924443,0.10061801
0.0463,0.102769144
0.027265556,0.10531918
0.03806889,0.10190713
0.025722222,0.10433799
0.041155554,0.10526674
0.015947778,0.10592499
0.031895556,0.107703924
0.0056588887,0.109255955
0.032924443,0.11192219
0.024178889,0.112893775
0.019034445,0.113997735
0.018005555,0.11588799
0.014404444,0.11917299
0.012861111,0.11921034
0.003601111,0.12228527
-0.0051444443,-0.11642115
-0.022635555,-0.11808333
-0.028808888,-0.1223074
-0.025722222,-0.12427051
-0.03601111,-0.12796102
-0.05093,-0.13075663
-0.06327666,-0.13527723
-0.056074444,-0.141075
-0.07562333,0.022456536
-0.092085555,0.021213653
-0.08334,0.014450721
-0.09157111,0.014011244
-0.066363335,0.011009797
-0.10340333,0.0078094243
-0.09414333,0.0065749516
-0.087455556,0.0057279323
-0.08334,0.0034706602
-0.08436889,0.0028369126
-0.087455556,0.0019966636
-0.08076778,0.0034408043
-0.08591222,0.0005381703
-0.079224445,-0.0004011206
-0.10597555,-0.00020197034
-0.08076778,-3.780052e-05
-0.09311444,-0.0011021006
-0.09928778,0.001485574
-0.104946665,0.0038744204
-0.104946665,0.0054679527
-0.10288889,0.006921548
-0.096715555,0.00945568
-0.08951333,0.011515587
-0.08642667,0.014700818
-0.07202222,0.017583005
-0.070993334,0.020848118
-0.049386665,0.024702404
-0.034982223,0.027892014
-0.025207778,0.031208714
-0.011832222,0.034223955
0.003601111,0.03706029
0.00926,0.03947452
0.019034445,0.042041853
0.029837778,0.044791687
0.039612222,0.04829306
0.052987777,0.050056096
0.04167,0.05334259
0.0463,0.056671884
0.06790667,0.058966566
0.057617776,0.06075136
0.071507774,0.0638495
0.08076778,0.06673102
0.09414333,0.06977596
0.08797,0.07145589
0.08951333,0.074812025
0.11317778,0.07681306
0.11060555,0.0786507
0.12861112,0.080006324
0.13632777,0.08078228
0.1352989,0.08062772
0.13015445,0.08045585
0.12655333,0.08065826
0.11883666,0.079714306
0.14867444,0.07969404
0.15381889,0.07678254
0.14198667,0.07401074
0.14867444,0.07334126
0.12809667,0.0693615
0.12295222,0.06656736
0.12861112,0.06455421
0.14353,0.0626859
0.15124667,0.058925375
0.15176111,0.056590233
0.14095777,0.049050745
0.15381889,0.043901954
0.13581334,0.037829645
0.15073222,0.03180481
0.15587667,0.026938254
0.15536222,0.024003923
0.16102111,0.018762767
0.14250112,0.009754596
-0.079738885,0.048651204
-0.079738885,0.042108826
-0.06533445,0.03627843
-0.057617776,0.03069653
-0.07613778,0.022464994
-0.06224778,0.013122571
-0.06790667,0.012015528
-0.07716667,0.0015739488
-0.07202222,-0.013542275
-0.07819556,-0.019489007
-0.057103332,-0.029999677
-0.07768111,-0.039600782
-0.07819556,-0.04784657
-0.08899889,-0.05557513
-0.10751889,-0.06496849
-0.117807776,-0.07016993
-0.12964,-0.07585598
-0.11677889,-0.08117315
-0.14507334,-0.08525552
-0.13427,-0.08719193
-0.16873778,-0.09501888
-0.14353,-0.09688104
-0.15484777,-0.0997906
-0.15639111,-0.10196415
-0.16359334,-0.104102515
-0.15073222,-0.10405272
-0.16873778,-0.10386918
-0.18005556,-0.10587844
-0.15793444,-0.10595923
-0.18880111,-0.1064394
-0.15279,-0.1064522
-0.19446,-0.10592898
-0.19497444,-0.102911286
-0.19857556,-0.100771196
-0.18005556,-0.09651078
-0.18983,-0.09375709
-0.16873778,-0.09187424
-0.16256444,-0.087506115
-0.15536222,-0.08502324
-0.13375555,-0.08179954
-0.16462222,-0.07885081
-0.113692224,-0.07480622
-0.12089445,-0.07214024
-0.09825889,-0.06903907
-0.15896334,-0.06674056
-0.14918889,-0.062136658
-0.13169777,-0.058257714
-0.12089445,-0.05421448
-0.12809667,-0.050412998
-0.11060555,-0.04653673
-0.08797,-0.043103926
-0.08848444,-0.04079551
-0.07408,-0.03807143
-0.079224445,-0.036140602
0.0,-0.03363254
0.0,-0.0343517
0.0,-0.034738123
0.0,-0.03528292
0.0,-0.036005646
0.0,-0.03658244
0.0,-0.037295885
0.0,-0.037899863
0.0,-0.038222518
0.0,-0.038931694
0.0,-0.039258126
0.0,-0.039273944
0.0,-0.039667413
0.0,-0.039767582
0.0,-0.040015552
0.0,-0.039877735
-0.07562333,-0.107355095
-0.06893556,-0.113051035
-0.09414333,-0.118702464
-0.09877333,-0.12262309
-0.10546111,-0.12751189
-0.11677889,-0.1304289
-0.11523555,-0.1329495
-0.10546111,-0.13529593
-0.11935111,-0.13875756
-0.104946665,-0.14058083
-0.10288889,-0.14290936
-0.15330444,-0.14538619
-0.09568667,-0.14402731
-0.11523555,-0.14728037
-0.109062225,-0.14912072
-0.12706777,-0.1510947
-0.112663336,-0.15276426
-0.12861112,-0.15302338
-0.10700444,-0.15104876
-0.122437775,-0.15018766
-0.13581334,-0.15062135
-0.09311444,-0.14820966
-0.12861112,-0.14888734
-0.12758222,-0.14941517
-0.13272667,-0.14749527
-0.08231111,-0.14567758
-0.104946665,-0.14513248
-0.06584889,-0.14408237
-0.09362889,-0.14423208
-0.06584889,-0.14360723
-0.04887222,-0.14317042
-0.06739222,-0.14396302
-0.043213334,-0.14342928
-0.03806889,-0.1439846
-0.03241,-0.14431056
-0.07356556,-0.1451726
-0.11986556,-0.14460088
-0.1260389,-0.14164725
-0.10237444,-0.13790867
-0.10700444,-0.13487843
-0.11214889,-0.13164517
-0.092085555,-0.12765762
-0.10237444,-0.12592894
-0.08128222,-0.12267888
-0.08025333,-0.12004195
-0.07047889,-0.116918
0.0,-0.11505024
0.0,-0.11569404
0.0,-0.11625481
0.0,-0.11642961
0.0,-0.1168254
0.0,-0.116901
0.0,-0.11682883
0.0,-0.11712727
0.0,-0.11708744
0.0,-0.11693365
0.0,-0.1171359
0.0,-0.11727485
0.0,-0.11708629
-0.12758222,0.035362218
-0.14764556,0.033340335
-0.13838555,0.034522183
-0.1260389,0.031296793
-0.14867444,0.028935263
-0.121923335,0.028443517
-0.117293335,0.027047351
-0.14095777,0.025675746
-0.117807776,0.02596168
-0.104946665,0.025471477
-0.12398111,0.023031222
-0.11883666,0.022736464
-0.11677889,0.022032246
-0.13272667,0.019836811
-0.13375555,0.01835941
-0.13735667,0.017674185
-0.14558777,0.017326463
-0.14713112,0.01761786
-0.17491111,0.019106673
-0.17388222,0.022038376
-0.17182444,0.023431793
-0.16565111,0.026995309
-0.19137333,0.027069416
-0.17285334,0.030993147
-0.15484777,0.034837097
-0.17696889,0.03784332
-0.17028111,0.041813426
-0.15279,0.046366107
-0.12501,0.04983639
-0.114206664,0.05326833
-0.19754666,0.056057677
-0.18314222,0.062027734
-0.14970334,0.06801632
-0.14867444,0.072840676
-0.14713112,0.07778033
-0.11935111,0.08299057
-0.10237444,0.08683818
-0.09465778,0.090063475
-0.092085555,0.09329194
-0.10237444,0.09621828
0.0,0.09971375
0.0,0.09889098
0.0,0.098178126
0.0,0.09777156
0.0,0.09722068
0.0,0.096619494
0.0,0.096250325
0.0,0.09588533
0.0,0.0952342
0.0,0.09475249
0.0,0.09389231
0.0,0.09369826
0.0,0.092700124
0.0,0.092395246
0.0,0.092098325
0.0,0.09092507
0.0,0.09083917
0.0,0.09023165
0.0,0.08948225
0.0,0.08905837
0.0,0.08886912
0.0,0.08838563
0.0,0.088138066
0.0,0.08786321
0.0,0.08754079
0.0,-0.03975002
0.0,-0.03929528
0.0,-0.039454933
0.0,-0.039375275
0.0,-0.039325785
0.0,-0.0389193
0.0,-0.038245082
0.0,-0.03740524
0.07202222,-0.036895014
0.07871,-0.03894231
0.07202222,-0.041209064
0.09414333,-0.04266909
0.083854444,-0.044431
0.08797,-0.045847386
0.0926,-0.047541402
0.09465778,-0.049326647
0.104946665,-0.05016173
0.10546111,-0.051806618
0.039612222,-0.053428914
0.01954889,-0.05079813
0.045785554,-0.0488702
0.028808888,-0.046992883
0.06327666,-0.04508786
0.052987777,-0.04395436
0.058132224,-0.04155717
0.06276222,-0.039875608
0.09723,-0.037747134
0.070993334,-0.037110996
0.08128222,-0.03588997
0.12758222,-0.033058632
0.100316666,-0.03447713
0.121923335,-0.03524293
0.08848444,-0.035976708
0.11935111,-0.036275666
0.11935111,-0.037047647
0.11935111,-0.039168485
0.09517222,-0.04056597
0.13118333,-0.04226403
0.117293335,-0.044537544
0.10340333,-0.046597835
0.10803334,-0.049029533
0.07768111,-0.051280733
0.10751889,-0.05289658
0.06379111,-0.056136128
0.083854444,-0.05772058
0.060704444,-0.059795715
0.060704444,-0.061564274
0.03806889,-0.06339732
0.052987777,-0.06459616
0.03138111,-0.06553543
0.03446778,-0.066535845
0.05556,-0.06713685
