test,training,validation
0.25405657291412354,0.25388842821121216,0.22948160767555237
0.00973501056432724,0.00707256980240345,0.006651567295193672
0.006075688172131777,0.005327078979462385,0.005473942030221224
0.004473648965358734,0.004521623253822327,0.004230076912790537
0.004199872259050608,0.003985319286584854,0.004284549970179796
0.004559290129691362,0.003650962607935071,0.003611532971262932
0.005066791083663702,0.00344933127053082,0.0035006017424166203
0.005919896066188812,0.003314971923828125,0.002518988214433193
0.006438322830945253,0.003203501459211111,0.004096405114978552
0.007404758594930172,0.0031293551437556744,0.002792292507365346
0.007843462750315666,0.003068105550482869,0.0026756171137094498
0.008597129955887794,0.0030013571958988905,0.002738621551543474
0.008732222020626068,0.0029915617778897285,0.003290778724476695
0.008979755453765392,0.0029683015309274197,0.00324059184640646
0.009703002870082855,0.0028621447272598743,0.0028446288779377937
0.009396390058100224,0.0029075942002236843,0.003124865936115384
0.010628359392285347,0.0028464323841035366,0.0023222072049975395
0.010564629919826984,0.002741108648478985,0.0029606458265334368
0.010111876763403416,0.002742163836956024,0.0026785102672874928
0.010471837595105171,0.002697292948141694,0.0033388128504157066
0.010611318051815033,0.002658582990989089,0.001949512166902423
0.011044342070817947,0.0027003162540495396,0.0026546327862888575
0.010809645988047123,0.0026242458261549473,0.0024205222725868225
0.010381275787949562,0.002649242989718914,0.0031490058172494173
0.010680771432816982,0.0026291885878890753,0.0027722239028662443
0.011147323064506054,0.002577733714133501,0.0028683675918728113
0.011160450056195259,0.002601007465273142,0.002108188346028328
0.011410116218030453,0.0025903391651809216,0.00234621437266469
0.012777123600244522,0.002643694169819355,0.002787997480481863
0.012697522528469563,0.0025820874143391848,0.0021133923437446356
0.012476854957640171,0.002546905307099223,0.0026866402477025986
0.012375435791909695,0.0026042868848890066,0.0033336644992232323
0.012609029188752174,0.0026574167422950268,0.0026115048676729202
0.013388757593929768,0.0025017650332301855,0.0030139456503093243
0.014156337827444077,0.0025122403167188168,0.0024913991801440716
0.014288817532360554,0.0024971915408968925,0.002419251948595047
0.01546304952353239,0.002678271848708391,0.002181322081014514
0.014701022766530514,0.0024749136064201593,0.0027055509854108095
0.014510885812342167,0.0026183396112173796,0.002728692488744855
0.015861283987760544,0.002452623564749956,0.0021719031501561403
0.01643276959657669,0.002461491385474801,0.0023328771349042654
0.016085876151919365,0.0024370562750846148,0.002217441564425826
0.01659991592168808,0.002422490157186985,0.0028308595065027475
0.017450259998440742,0.0024232917930930853,0.0019448284292593598
0.0180740375071764,0.002425624057650566,0.0021085632033646107
0.01857326552271843,0.0024153997655957937,0.002551317447796464
0.019186588004231453,0.002426327206194401,0.0022560679353773594
0.019182896241545677,0.002377576194703579,0.0028793273959308863
0.01998218148946762,0.0024119524750858545,0.0028301095589995384
0.019828079268336296,0.002380724297836423,0.0028050262480974197
0.021219898015260696,0.0024124879855662584,0.002448815619572997
0.020955506712198257,0.002343930536881089,0.0026505375280976295
0.022984545677900314,0.0025708628818392754,0.0025364509783685207
0.022155974060297012,0.002326008165255189,0.0027757708448916674
0.022944442927837372,0.002304644091054797,0.0024349389132112265
0.023495499044656754,0.0023509343154728413,0.0020125573500990868
0.02317163161933422,0.002284181769937277,0.003142355475574732
0.02371678315103054,0.0022724715527147055,0.0017878449289128184
0.02444346435368061,0.0023124502040445805,0.0023794914595782757
0.02506009303033352,0.0024088257923722267,0.002657155506312847
0.02459617704153061,0.002290205331519246,0.0019953043665736914
0.02439969591796398,0.0022480080369859934,0.002824887167662382
0.02491915225982666,0.0022214173804968596,0.0023177184630185366
0.025616588070988655,0.0022303955629467964,0.0023330592084676027
0.025895625352859497,0.0022888402454555035,0.0019058461766690016
0.0250572357326746,0.002185740740969777,0.0022474194411188364
0.025000501424074173,0.002178412862122059,0.0026057057548314333
0.026812750846147537,0.002289607422426343,0.002930104499682784
0.025760971009731293,0.0021637745667248964,0.0028523497749119997
0.02527523599565029,0.0021599947940558195,0.002731003798544407
0.026031648740172386,0.0022616127971559763,0.00215929769910872
0.02545730024576187,0.0021342902909964323,0.0020316247828304768
0.025052465498447418,0.0022067339159548283,0.0027825653087347746
0.026167072355747223,0.0021621338091790676,0.002117791213095188
0.025333862751722336,0.00210012448951602,0.002378966426476836
0.025655122473835945,0.002109370892867446,0.002071517053991556
0.02499234303832054,0.00215069274418056,0.0016958859050646424
0.025735940784215927,0.002081688027828932,0.002073778072372079
0.026310620829463005,0.002209882251918316,0.0023722397163510323
0.02488577924668789,0.0020687116775661707,0.0017537770327180624
0.025315940380096436,0.0020752919372171164,0.001732169883325696
0.023338714614510536,0.0020873555913567543,0.0021928169298917055
0.023694805800914764,0.0020532836206257343,0.001745641347952187
0.022982623428106308,0.0020425887778401375,0.0017024942208081484
0.023447496816515923,0.002075722673907876,0.003125031478703022
0.022806910797953606,0.002244505798444152,0.0021265363320708275
0.020626725628972054,0.0020085799042135477,0.0019438607851043344
0.019593900069594383,0.0019931462593376637,0.0023490560706704855
0.018596800044178963,0.0021134621929377317,0.0018219248158857226
0.019204726442694664,0.0020268813241273165,0.001528508379124105
0.019019316881895065,0.002037972444668412,0.002296590944752097
0.01836925745010376,0.0019642238039523363,0.0017196498811244965
0.017266137525439262,0.0020579148549586535,0.00213300297036767
0.01759415864944458,0.0019819599110633135,0.001658640569075942
0.017667131498456,0.0019501171773299575,0.00257612532004714
0.017702408134937286,0.001969653181731701,0.0019887404050678015
0.01678161509335041,0.0021873440127819777,0.001980570377781987
0.01805249974131584,0.0019301725551486015,0.0023311867844313383
0.017759429290890694,0.0019329299684613943,0.0020323903299868107
0.018274132162332535,0.0019172971369698644,0.0026018195785582066
