40.38466445,-3.6259448833
40.38465645,-3.6259411
40.3846485333,-3.6259374833
40.3846406333,-3.6259338833
40.38463285,-3.62593005
40.3846253167,-3.6259265333
40.3846179833,-3.6259231
40.3846106167,-3.62591965
40.3846036333,-3.6259163333
40.3845966833,-3.6259129667
40.3845898833,-3.6259099667
40.3845833,-3.6259067333
40.3845769167,-3.6259039
40.3845705667,-3.6259008167
40.3845643333,-3.6258980833
40.3845586167,-3.6258952833
40.3845527,-3.6258924833
40.3845471833,-3.6258900333
40.3845416667,-3.6258873
40.3845363667,-3.6258849
40.3845312,-3.62588255
40.3845264833,-3.62588025
40.3845215167,-3.62587785
40.3845169,-3.6258759333
40.3845125667,-3.6258737333
40.3845084333,-3.6258717667
40.3845040667,-3.6258699667
40.38450025,-3.6258681
40.3844966833,-3.6258662833
40.3844931667,-3.6258644833
40.3844896167,-3.6258627667
40.3844862,-3.6258611333
40.3844830833,-3.62585975
40.38447985,-3.6258580833
40.3844767333,-3.62585645
40.3844739,-3.6258551167
40.3844712667,-3.6258538
40.3844686333,-3.6258526667
40.38446615,-3.6258514667
40.3844636167,-3.6258502833
40.3844613167,-3.6258491667
40.3844591667,-3.62584805
40.3844569667,-3.6258472167
40.38445505,-3.6258463833
40.3844531833,-3.6258452167
40.3844513667,-3.6258443667
40.38444965,-3.62584345
40.3844477667,-3.6258426333
40.3844461167,-3.6258418167
40.38444455,-3.62584095
40.3844430333,-3.6258403
40.3844416167,-3.6258395667
40.3844401,-3.62583895
40.38443885,-3.62583825
40.3844374333,-3.6258374333
40.3844362,-3.6258368
40.3844350333,-3.6258362167
40.3844337667,-3.62583555
40.3844325833,-3.6258349667
40.3844314667,-3.6258344667
40.38443035,-3.6258338667
40.3844294667,-3.6258332667
40.38442835,-3.6258327
40.3844274833,-3.6258322667
40.3844266167,-3.6258317
40.3844255333,-3.6258314167
40.38442475,-3.625831
40.3844239,-3.6258308333
40.38442295,-3.6258304
40.3844222,-3.6258300833
40.3844215,-3.6258296833
40.3844207333,-3.6258294
40.3844199333,-3.6258290667
40.3844194167,-3.6258289167
40.3844197167,-3.6258290333
40.38441875,-3.6258285833
40.3844190667,-3.6258287333
40.3844190667,-3.6258287333
40.3844190667,-3.6258287333
40.3844190667,-3.6258287333
40.3844190667,-3.6258287333
40.3844190667,-3.6258287333
40.3844190667,-3.6258287333
40.3844190667,-3.6258287333
40.38441905,-3.6258287333
40.3844190667,-3.6258287333
40.3844190667,-3.6258287333
40.3844190667,-3.6258287333
40.38441905,-3.6258287333
40.38441905,-3.6258287333
40.38441905,-3.6258287333
40.38441905,-3.6258287333
40.38441905,-3.6258287333
40.38441905,-3.6258287333
40.38441905,-3.6258287333
40.38441905,-3.6258287333
40.38441905,-3.6258287333
40.38441905,-3.6258287333
40.3844190333,-3.6258287333
40.3844190333,-3.6258287333
40.3844190333,-3.6258287333
40.3844190333,-3.6258287333
40.3844190333,-3.6258287333
40.3844190333,-3.6258287333
40.3844190333,-3.6258287333
40.3844190333,-3.6258287333
40.3844190333,-3.6258287333
40.3844190333,-3.6258287333
40.3844190333,-3.6258287333
40.3844190333,-3.6258287333
40.3844190333,-3.6258287333
40.3844190333,-3.6258287333
40.3844190167,-3.6258287333
40.3844190167,-3.6258287333
40.3844190167,-3.6258287333
40.3844190167,-3.6258287333
40.3844190167,-3.6258287333
40.3844190167,-3.6258287333
40.3844190167,-3.6258287333
40.3844190167,-3.6258287333
40.3844190167,-3.6258287333
40.3844190167,-3.6258287333
40.384419,-3.6258287333
40.384419,-3.62582875
40.384419,-3.62582875
40.384419,-3.62582875
40.384419,-3.62582875
40.384419,-3.62582875
40.384419,-3.62582875
40.3844189833,-3.62582875
40.3844189833,-3.62582875
40.3844189833,-3.62582875
40.3844189833,-3.62582875
40.3844189833,-3.62582875
40.3844189667,-3.62582875
40.3844189667,-3.62582875
40.3844189667,-3.62582875
40.3844189667,-3.62582875
40.3844189667,-3.62582875
40.3844189667,-3.62582875
40.38441895,-3.62582875
40.38441895,-3.62582875
40.38441895,-3.62582875
40.38441895,-3.6258287667
40.38441895,-3.6258287667
40.38441895,-3.6258287667
40.38441895,-3.6258287667
40.38441895,-3.6258287667
40.3844189333,-3.6258287667
40.3844189333,-3.6258287667
40.3844189333,-3.6258287667
40.3844189333,-3.6258287667
40.3844189333,-3.6258287667
40.3844189333,-3.6258287667
40.3844189333,-3.6258287667
40.3844189333,-3.6258287667
40.3844189167,-3.6258287667
40.3844189167,-3.6258287667
40.3844189167,-3.6258287667
40.3844189167,-3.6258287667
40.3844189167,-3.6258287667
40.3844189,-3.6258287667
40.3844189,-3.6258287667
40.3844189,-3.6258287667
40.3844189,-3.6258287667
40.3844178833,-3.6258283667
40.38441675,-3.6258279
40.3844157667,-3.6258273667
40.3844145,-3.6258268167
40.3844131833,-3.6258264167
40.3844116333,-3.6258256333
40.3844098833,-3.6258250167
40.3844080667,-3.6258242667
40.38440615,-3.6258235833
40.3844041667,-3.6258228
40.38440215,-3.6258220333
40.3844000167,-3.6258210667
40.3843977667,-3.6258199333
40.3843953667,-3.625819
40.3843928667,-3.6258179667
40.3843902667,-3.62581685
40.3843874667,-3.6258156167
40.3843846,-3.6258146167
40.3843817833,-3.6258133833
40.3843786833,-3.6258120667
40.3843756167,-3.6258106667
40.3843723167,-3.6258094167
40.38436895,-3.6258074833
40.3843657,-3.6258063
40.3843621333,-3.6258047
40.3843585,-3.62580305
40.38435475,-3.6258014167
40.38435115,-3.62579995
40.3843471333,-3.6257984667
40.3843432333,-3.6257966333
40.3843394,-3.6257949833
40.3843350167,-3.6257930167
40.3843309333,-3.6257909167
40.38432665,-3.62578915
40.38432225,-3.6257871833
40.3843179,-3.6257850333
40.3843136333,-3.6257829
40.38430925,-3.6257805
40.38430475,-3.6257785333
40.3843000167,-3.6257764333
40.38429555,-3.6257742667
40.3842908333,-3.625772
40.3842861833,-3.6257696833
40.3842813667,-3.62576785
40.3842768,-3.6257654
40.3842720333,-3.6257634333
40.3842673833,-3.6257609833
40.3842626667,-3.625759
40.38425785,-3.6257567833
40.3842528167,-3.6257544833
40.3842480667,-3.6257525
40.3842431167,-3.6257500167
40.3842385833,-3.6257479333
40.3842337833,-3.6257454667
40.3842289167,-3.625743
40.38422365,-3.6257409167
40.3842186667,-3.6257386833
40.3842135167,-3.6257364667
40.3842083,-3.6257343667
40.3842032667,-3.6257320333
40.38419805,-3.6257298833
40.3841927333,-3.6257274333
40.3841876667,-3.6257252667
40.3841822333,-3.6257231
40.3841769667,-3.6257208
40.3841717,-3.6257184333
40.38416635,-3.62571605
40.3841609667,-3.6257138333
40.3841556,-3.62571145
40.3841501167,-3.6257092333
40.3841448667,-3.62570695
40.3841393833,-3.6257045
40.3841340833,-3.6257021667
40.3841286167,-3.62569965
40.3841232833,-3.6256975
40.38411785,-3.6256950667
40.3841122833,-3.6256928667
40.3841066833,-3.6256905333
40.3841011,-3.6256880167
40.3840957,-3.62568605
40.3840903167,-3.62568375
40.3840849,-3.62568165
40.3840793833,-3.6256790667
40.38407415,-3.6256767667
40.3840686833,-3.6256744167
40.3840635333,-3.6256721167
40.3840585,-3.62566975
40.3840535833,-3.6256674167
40.38404855,-3.62566505
40.3840435667,-3.6256627833
40.3840386333,-3.6256607333
40.3840339833,-3.6256587333
40.38402915,-3.6256563667
40.3840243667,-3.6256544
40.3840194333,-3.6256525667
40.38401485,-3.62565065
40.3840104167,-3.6256485167
40.3840059167,-3.6256465167
40.3840017333,-3.62564475
40.3839975,-3.6256428333
40.3839931833,-3.6256410333
40.3839890833,-3.6256391333
40.3839853167,-3.6256373
40.3839815333,-3.6256357
40.3839776833,-3.6256342
40.38397385,-3.6256326333
40.3839700333,-3.6256312333
40.3839667667,-3.62562975
40.3839633,-3.62562845
40.3839599833,-3.625627
40.3839567667,-3.6256257167
40.3839538333,-3.62562445
40.3839507,-3.6256231667
40.3839481333,-3.6256218833
40.3839454667,-3.6256208667
40.3839428333,-3.6256195333
40.3839404,-3.6256182167
40.38393815,-3.6256172
40.38393595,-3.6256160833
40.38393405,-3.62561505
40.3839319667,-3.62561425
40.38393,-3.6256134667
40.3839286667,-3.62561265
40.383927,-3.6256119
40.3839254333,-3.6256113
40.3839241,-3.6256104833
40.3839229833,-3.6256099667
40.3839219667,-3.6256095167
40.38392085,-3.6256089
40.3839196333,-3.6256085
40.3839186833,-3.6256079333
40.3839176833,-3.6256075333
40.3839166333,-3.6256069
40.3839155667,-3.6256064167
40.3839148833,-3.6256061333
40.3839152,-3.6256063
40.3839152,-3.6256063
40.3839152,-3.6256063
40.3839151833,-3.6256063
40.3839151833,-3.6256063
40.3839151833,-3.6256063
40.3839151833,-3.6256063
40.3839151667,-3.6256063
40.3839151667,-3.6256063
40.3839151667,-3.6256063
40.3839151667,-3.6256063
40.3839151667,-3.6256063
40.38391515,-3.6256063
40.38391515,-3.6256063
40.38391515,-3.6256063
40.38391515,-3.6256063167
40.38391515,-3.6256063167
40.3839151333,-3.6256063167
40.3839151333,-3.6256063167
40.3839151333,-3.6256063167
40.3839151333,-3.6256063167
40.3839151167,-3.6256063167
40.3839151167,-3.6256063167
40.3839151167,-3.6256063167
40.3839151167,-3.6256063167
40.3839151,-3.6256063167
40.3839151,-3.6256063167
40.3839151,-3.6256063167
40.3839151,-3.6256063167
40.3839151,-3.6256063167
40.3839150833,-3.6256063167
40.3839150833,-3.6256063167
40.3839150833,-3.6256063167
40.3839150833,-3.6256063167
40.3839150833,-3.6256063167
40.3839150667,-3.6256063167
40.3839150667,-3.6256063167
40.3839150667,-3.6256063167
40.3839150667,-3.6256063167
40.3839150667,-3.6256063167
40.3839150667,-3.6256063167
40.3839150667,-3.6256063167
40.38391505,-3.6256063167
40.38391505,-3.6256063167
40.38391505,-3.6256063167
40.38391505,-3.6256063333
40.38391505,-3.6256063333
40.3839150333,-3.6256063333
40.3839150333,-3.6256063333
40.3839150333,-3.6256063333
40.3839150333,-3.6256063333
40.3839150333,-3.6256063333
40.3839150167,-3.6256063333
40.3839150167,-3.6256063333
40.3839150167,-3.6256063333
40.3839150167,-3.6256063333
40.3839150167,-3.6256063333
40.3839150167,-3.6256063333
40.383915,-3.6256063333
40.383915,-3.6256063333
40.383915,-3.6256063333
40.383915,-3.6256063333
