expected,real
0.0,0.037085384
0.069964446,0.053646185
0.0,0.050862327
0.07253667,0.06070361
0.09465778,0.04763756
0.09157111,0.073751405
0.104432225,0.0845792
0.11472111,0.08576219
0.10288889,0.09391063
0.14970334,0.104206
0.16668,0.09336886
0.10751889,0.11269305
0.17696889,0.10068273
0.12295222,0.032807484
0.11472111,0.024094522
0.13118333,0.06900996
0.117293335,0.08578181
0.11523555,0.012719541
0.14044334,0.07410681
0.096715555,0.09675765
0.10186,0.056940626
0.08076778,0.038304377
0.109062225,0.06488749
0.10854778,0.03986919
0.08076778,0.06397854
0.08848444,0.03878485
0.12861112,0.052362483
0.09157111,0.030778935
0.10186,0.033606514
0.09157111,0.029961847
0.10649,0.042797647
0.11883666,0.025271414
0.11472111,0.008874206
0.09002778,-0.0043177744
0.13324112,-0.018007686
0.122437775,-0.05400556
0.074594446,-0.060890935
0.09774444,-0.0586273
0.10546111,-0.08653394
0.09723,-0.08089444
0.070993334,-0.066254474
0.079738885,-0.0058477116
0.048357777,0.0242867
0.056074444,-0.087566964
0.038583335,-0.046505515
0.029837778,-0.00918275
0.030352222,-0.029008327
0.050415557,-0.0157996
0.027265556,-0.059156362
0.03241,0.028426727
0.023664445,0.010780952
0.03446778,0.035715833
0.043213334,0.043620575
0.03909778,0.046797913
0.05093,0.04612112
0.054531112,0.052961208
0.04527111,0.031953026
0.029837778,0.02843823
0.023664445,0.0241119
0.07716667,0.009902578
0.06842111,0.028665675
0.066877775,0.017192964
0.07202222,0.02316716
0.12038,0.01829505
0.028808888,0.023082603
0.08128222,0.02872628
0.06945,0.027157556
0.109062225,0.020096837
0.10854778,0.025625696
0.0,0.25111014
0.0,0.24741171
0.0,0.31061187
0.0,0.29133424
0.08642667,0.2930438
0.083854444,0.32610708
0.08694111,0.31780162
0.09774444,0.32010794
0.11163444,0.3040179
0.112663336,0.2786294
0.12706777,0.24187557
0.12809667,0.28343138
0.1389,0.13118508
0.14455889,0.28073543
0.07202222,0.15377264
0.07356556,0.20089048
0.08694111,0.21030405
0.09877333,0.1014108
0.08951333,0.21541081
0.10854778,0.078164786
0.101345554,0.16727465
0.10546111,0.25191924
0.12089445,0.10493849
0.10751889,0.17483807
0.12809667,0.22254083
0.13169777,0.24949484
0.13221222,0.24931689
0.11832222,0.24140015
0.11214889,0.2560592
0.10391778,0.24744771
0.10340333,0.24103339
0.09774444,0.19989118
0.09054222,0.21037199
0.10391778,0.21999712
0.07819556,0.21883127
0.07356556,-0.027996754
0.074594446,0.1438772
0.07202222,0.17404826
0.08128222,0.20286244
0.07665222,0.14578968
0.07716667,0.20891565
0.08951333,0.17189932
0.06945,0.19400467
0.06019,0.18607421
0.054531112,0.12188116
0.07253667,0.19692186
0.06173333,0.11762744
0.05093,0.170091
0.04064111,0.17766319
0.04887222,0.16916339
0.041155554,0.1862469
0.038583335,0.1971138
0.036525555,0.17278488
0.049386665,0.1372086
0.04887222,0.1986206
0.0463,0.014624372
0.03601111,0.1552904
0.032924443,0.18676041
0.0463,0.13736454
0.027265556,0.059750967
0.03806889,0.058926217
0.025722222,0.13231917
0.041155554,0.19886324
0.015947778,0.19229615
0.031895556,0.18790421
0.0056588887,0.16357975
0.032924443,0.15823784
0.024178889,0.19126979
0.019034445,0.20410559
0.018005555,0.18031934
0.014404444,0.09182102
0.012861111,0.2062683
0.003601111,0.13539726
-0.0051444443,-0.23416886
-0.022635555,0.25642404
-0.028808888,-0.12549546
-0.025722222,0.13169809
-0.03601111,-0.10492502
-0.05093,-0.072086394
-0.06327666,-0.35383996
-0.056074444,-0.34961826
-0.07562333,0.09065735
-0.092085555,0.101502635
-0.08334,0.0693088
-0.09157111,0.09212196
-0.066363335,0.074056335
-0.10340333,0.07415524
-0.09414333,0.07291799
-0.087455556,0.07443945
-0.08334,0.062797226
-0.08436889,0.069796585
-0.087455556,0.06286892
-0.08076778,0.08002547
-0.08591222,0.041252457
-0.079224445,0.039106794
-0.10597555,0.046208072
-0.08076778,0.026314426
-0.09311444,0.015155474
-0.09928778,0.03478532
-0.104946665,0.024776043
-0.104946665,0.0023156512
-0.10288889,-0.013541183
-0.096715555,-0.013830946
-0.08951333,-0.025824735
-0.08642667,-0.026519826
-0.07202222,-0.03388221
-0.070993334,-0.019439438
-0.049386665,0.04546967
-0.034982223,0.09504748
-0.025207778,0.19725731
-0.011832222,0.23258367
0.003601111,0.2709498
0.00926,0.2930861
0.019034445,0.3033818
0.029837778,0.27615765
0.039612222,0.11653736
0.052987777,0.2806631
0.04167,0.042819023
0.0463,0.06684578
0.06790667,0.1859661
0.057617776,0.15357383
0.071507774,0.053435106
0.08076778,0.022982871
0.09414333,-0.0020940348
0.08797,0.042146645
0.08951333,-0.0014026901
0.11317778,0.04645283
0.11060555,0.02802576
0.12861112,0.052301027
0.13632777,0.056256358
0.1352989,0.08534708
0.13015445,0.092138596
0.12655333,0.08994449
0.11883666,0.16089803
0.14867444,0.12824553
0.15381889,0.2473762
0.14198667,0.21788095
0.14867444,0.11129471
0.12809667,0.2777027
0.12295222,0.26180148
0.12861112,0.20567545
0.14353,0.16376716
0.15124667,0.22456408
0.15176111,0.13022485
0.14095777,0.14846383
0.15381889,0.22951688
0.13581334,0.21584655
0.15073222,0.17816554
0.15587667,0.18307158
0.15536222,0.09295377
0.16102111,0.13602762
0.14250112,0.08778059
-0.079738885,-0.23537408
-0.079738885,-0.24236694
-0.06533445,-0.2637132
-0.057617776,-0.28632605
-0.07613778,-0.2289329
-0.06224778,-0.15477774
-0.06790667,-0.22462113
-0.07716667,-0.1593254
-0.07202222,-0.050404213
-0.07819556,-0.2301596
-0.057103332,-0.115020216
-0.07768111,-0.14616941
-0.07819556,-0.16458999
-0.08899889,-0.18433756
-0.10751889,-0.11756454
-0.117807776,-0.22071767
-0.12964,-0.19479807
-0.11677889,-0.18341559
-0.14507334,-0.2528805
-0.13427,-0.3043268
-0.16873778,-0.08903214
-0.14353,-0.21321557
-0.15484777,-0.23178023
