expected,edgar,jj,miguel
0.08385444444437208,0.046428327,0.009411864,-0.020600723
0.06070444444439184,0.046438914,0.009479113,0.0030940007
0.06070444444439184,0.046386965,0.009222286,-0.051207654
0.0380688888888554,0.046362404,0.009125238,-0.060759924
0.05298777777773145,0.046018526,0.008363914,-0.08980649
0.03138111111108398,0.04643604,0.009422703,-0.005774415
0.03446777777774779,0.046090327,0.008448172,-0.08850043
0.05555999999995143,0.046401523,0.009231407,-0.04823944
-0.005144444444439955,-0.040215235,-0.070825726,-0.11499
-0.02263555555553598,-0.040181246,-0.043196227,-0.11597316
-0.028808888888864462,-0.04021792,-0.07082402,-0.116241224
-0.02572222222220022,-0.040227447,-0.07005496,-0.116952576
-0.036011111111080574,-0.040226605,-0.070823446,-0.11738498
-0.05092999999995618,-0.040239885,-0.07082095,-0.11799551
-0.06327666666661225,-0.040232744,-0.070825905,-0.11847136
-0.05607444444439613,-0.04023221,-0.070825905,-0.11921815
-0.07562333333326787,-0.040214412,-0.068989426,-0.09210434
-0.0920855555554767,-0.040214416,-0.06095692,-0.067160495
-0.08333999999992825,-0.040214416,-0.07082597,-0.09641714
-0.091571111111032,-0.040214416,-0.06649779,-0.07623491
-0.06636333333327604,-0.040214416,-0.07082208,-0.09961814
-0.1034033333332438,-0.040214416,-0.07081272,-0.100730464
-0.09414333333325152,-0.040214416,-0.07078067,-0.09868788
-0.08745555555548012,-0.040214416,-0.07031366,-0.08298727
-0.0833399999999278,-0.040214416,-0.070837,-0.100444876
-0.08436888888881633,-0.040214416,-0.0690797,-0.06457131
-0.08745555555547968,-0.040214416,-0.06995298,-0.06685805
-0.08076777777770827,-0.040213868,-0.05315534,-0.052465446
-0.08591222222214777,-0.040214416,-0.0711072,-0.099449076
-0.07922444444437593,-0.040214416,-0.07142218,-0.0800352
-0.10597555555546424,-0.04021441,-0.06572465,-0.050880328
-0.08076777777770783,-0.040214416,-0.07271972,-0.059735917
-0.09311444444436412,-0.04021442,-0.07482084,-0.070234105
-0.09928777777769217,-0.04018607,-0.04739789,-0.0433251
-0.10494666666657616,-0.040188733,-0.04884568,-0.039088413
-0.10494666666657616,-0.040766697,-0.0712258,-0.035896182
-0.1028888888888002,-0.028846812,-0.079137035,-0.034645624
-0.09671555555547172,-0.024495931,-0.06456815,-0.031224806
-0.08951333333325606,-0.024364084,-0.06897085,-0.029979672
-0.08642666666659182,-0.019913658,-0.014461317,-0.028865086
-0.07202222222216004,-0.019771025,-0.013857374,-0.028220199
-0.07099333333327196,0.048206683,-0.01127192,-0.026457394
-0.049386666666624064,0.06549168,-0.0035381913,-0.010803791
-0.03498222222219205,0.06599451,0.006002008,0.0048633944
-0.02520777777775596,0.066169046,0.008621262,0.020910656
-0.01183222222221203,0.06617288,0.014367107,0.02415892
0.003601111111108057,0.066175096,0.031412892,0.037675783
0.009259999999992052,0.0661755,0.047055516,0.047474653
0.01903444444442793,0.06617563,0.055852197,0.050874047
0.02983777777775188,0.06617566,0.059826873,0.051190235
0.03961222222218797,0.06617566,0.061732948,0.051069736
0.05298777777773212,0.06617567,0.06416057,0.053792216
0.0416699999999639,0.066188745,0.06476834,0.052645423
0.04629999999996004,0.06633532,0.0652995,0.05406242
0.06790666666660794,0.06670055,0.06545568,0.057735704
0.05761777777772802,0.06704499,0.065515645,0.060353346
0.07150777777771601,0.046595577,0.065550745,0.05926171
0.08076777777770805,0.04644322,0.0655671,0.061050713
0.09414333333325177,0.046442557,0.065584086,0.06273725
0.08796999999992394,0.046442557,0.06556002,0.079621576
0.08951333333325627,0.046442557,0.06558103,0.07474581
0.11317777777768012,0.046442557,0.065558344,0.09585102
0.11060555555546014,0.046442557,0.06555971,0.09829479
0.12861111111099974,0.046442557,0.065557726,0.101112105
0.1363277777776606,0.046442557,0.06555755,0.10179492
0.13529888888877162,0.046442557,0.0655573,0.10222644
0.13015444444433255,0.046442557,0.06555726,0.102509685
0.1265533333332236,0.046442557,0.06555722,0.102781124
0.11883666666656413,0.046442557,0.06549517,0.10305876
0.1486744444443162,0.046442557,0.06554732,0.1032198
0.15381888888875614,0.046442542,0.009118071,0.10333743
0.14198666666654391,0.04644255,0.00882462,0.10325851
0.1486744444443162,0.046442557,0.010913199,0.1031787
0.1280966666665564,0.046441577,-0.024569405,0.10319803
0.12295222222211555,0.04644166,-0.026948497,0.102906086
0.12861111111099974,0.046442498,-0.021633303,0.10248683
0.14352999999987534,0.04644255,-0.012748936,0.101888955
0.15124666666653575,0.046441298,-0.028739775,0.10085189
0.15176111111098045,0.046442557,-0.019706959,0.09861783
0.14095777777765586,-0.038721047,-0.028866695,0.007424658
0.15381888888875486,0.03323269,-0.028840689,0.03582266
0.13581333333321588,0.026908834,-0.028841142,0.018198932
0.15073222222209104,-0.026981667,-0.028849203,0.007559268
0.15587666666653188,0.04629128,-0.028839976,0.06753629
0.15536222222208804,0.04644255,-0.029121228,0.0783812
0.16102111111097273,0.04643138,-0.028841719,0.07611677
0.14250111111098818,-0.040197518,-0.029963251,-0.03183794
-0.07562333333326787,-0.10013903,-0.070825905,-0.10922939
-0.06893555555549646,-0.10013845,-0.070825905,-0.11057756
-0.09414333333325242,-0.10013775,-0.070825905,-0.11190704
-0.09877333333324856,-0.100136824,-0.070825905,-0.11289237
-0.10546111111101997,-0.10013562,-0.070825905,-0.113444455
-0.11677888888878794,-0.10013469,-0.070825905,-0.11392097
-0.1152355555554565,-0.100134514,-0.070825905,-0.11301962
-0.10546111111101997,-0.10013782,-0.070825905,-0.11089598
-0.11935111111100748,-0.10014448,-0.070825905,-0.10787262
-0.1049466666665757,-0.10020555,-0.070825905,-0.10397717
-0.10288888888879999,-0.100362845,-0.070825905,-0.10078133
-0.1533044444443119,-0.10071998,-0.070825905,-0.09858908
-0.09568666666658432,-0.10287555,-0.07082581,-0.09646166
-0.11523555555545564,-0.10267689,-0.070825905,-0.09610057
-0.10906222222212802,-0.106008045,-0.070825905,-0.09635534
-0.1270677777776683,-0.1097118,-0.070825905,-0.09676779
-0.11266333333323607,-0.11156804,-0.070825905,-0.09711609
-0.12861111111099974,-0.113364,-0.07082588,-0.09765286
-0.10700444444435232,-0.11362857,-0.070822,-0.09784564
-0.12243777777767173,-0.11365875,-0.07082204,-0.097881846
-0.13581333333321588,-0.113638,-0.07082589,-0.09780484
-0.0931144444443639,-0.113684215,-0.07082214,-0.09790655
-0.12861111111099974,-0.113679625,-0.07082575,-0.097887136
-0.1275822222221119,-0.11367233,-0.070825905,-0.09775724
-0.13272666666655186,-0.113673024,-0.07082453,-0.0977849
-0.08231111111103995,-0.11365954,-0.070824616,-0.09718019
-0.10494666666657593,-0.11364716,-0.070816465,-0.09701695
-0.06584888888883178,-0.11362649,-0.070822135,-0.09618002
-0.09362888888880816,-0.11360895,-0.07081809,-0.09598733
-0.065848888888832,-0.1135767,-0.07082238,-0.09500552
-0.04887222222218002,-0.11354062,-0.070782624,-0.094634235
-0.06739222222216412,-0.113522716,-0.07081454,-0.09439335
-0.043213333333296015,-0.11347007,-0.070810705,-0.09363425
-0.03806888888885607,-0.113442734,-0.07086668,-0.09343263
-0.032409999999972065,-0.11335345,-0.07126216,-0.09305606
-0.07356555555549205,-0.11337078,-0.071458444,-0.09327235
-0.11986555555545195,-0.11330565,-0.072315454,-0.09188558
-0.12603888888877998,-0.11304271,-0.08265279,-0.08772716
-0.10237444444435596,-0.11182374,-0.085720785,-0.074145265
-0.10700444444435198,-0.10778888,-0.08525369,-0.037812226
-0.11214888888879199,-0.106180064,-0.08503241,-0.02272068
-0.09208555555547596,-0.08959942,-0.079186045,0.0033147465
-0.102374444444356,-0.11135329,-0.08620421,-0.0677031
-0.081282222222152,-0.105939075,-0.079960234,-0.0063813217
-0.08025333333326401,-0.08649444,-0.06078708,0.008142438
-0.0704788888887981,-0.010194506,-0.04070377,0.011121869
0.0,-0.017054688,-0.054998763,0.0074795447
0.0,-0.011945625,-0.050867267,0.009872351
0.0,-0.009823871,-0.049032476,0.010456761
0.0,-0.0061648088,-0.038004108,0.011254841
0.0,-0.007119079,-0.044290565,0.011043606
0.0,-0.005564452,-0.02618255,0.011265688
0.0,-0.0049027065,-0.0050583757,0.011303252
0.0,-0.0062220814,-0.038814083,0.0111629125
0.0,-0.005106543,-0.010839626,0.011269731
0.0,-0.004573961,0.0046826787,0.011292046
0.0,-0.0057312297,-0.030647492,0.011223823
0.0,-0.005683356,-0.02933286,0.011212185
0.0,-0.004560192,0.0055768676,0.011274042
0.0,0.05023637,0.043224502,-0.019250391
0.0699644444443541,0.05213953,0.066448264,-0.021009134
0.0,0.06407352,0.053768314,-0.019707367
0.07253666666660402,0.07502494,0.07474324,-0.0131566245
0.09465777777769596,0.07733513,0.033928555,-0.021968206
0.09157111111103204,0.07804923,0.080832936,-0.0030386783
0.104432222222132,0.07802441,0.08590263,0.023345044
0.11472111111101202,0.077897064,0.081728436,0.005319128
0.10288888888879999,0.07779821,0.0839567,0.017143583
0.14970333333320396,0.0776783,0.08671315,0.026378715
0.16667999999985594,0.07748059,0.026785918,0.012373781
0.10751888888879613,0.0772677,0.085378684,0.02572609
0.1769688888887362,0.07711574,0.033219464,0.023811957
0.12295222222211599,0.07682385,0.0037036464,-0.016384596
0.1147211111110118,0.0767296,0.0037993453,-0.011315649
0.1311833333332202,0.076657884,0.026697505,0.023050407
0.11729333333323222,0.07649169,0.038704276,0.024200523
0.11523555555545585,0.07635509,0.008085532,0.014736202
0.14044333333321224,0.07625044,0.041079797,0.023930745
0.09671555555547197,0.07604288,0.081901684,0.027673272
0.10185999999991148,0.07593202,0.042137973,0.0240027
0.08076777777770827,0.07582768,0.03719283,0.023817612
0.10906222222212802,0.07575818,0.06527511,0.025178311
0.10854777777768376,0.075644895,0.04748215,0.024301441
0.08076777777770783,0.07550289,0.08470136,0.02823413
0.08848444444436776,0.075470574,0.065238886,0.025158314
0.1286111111110002,0.075387,0.085526705,0.028062822
0.09157111111103244,0.07526966,0.07834544,0.026107622
0.10185999999991192,0.07524518,0.08508301,0.027613604
0.091571111111032,0.07514381,0.08668132,0.028426977
0.10648999999990848,0.075106,0.09017795,0.036570378
0.11883666666656455,0.075088985,0.088865966,0.030449847
0.1147211111110118,0.07497626,0.08697083,0.027929315
0.09002777777769966,0.074949436,0.08471668,0.026539179
0.13324111111099546,0.07495203,0.078728564,0.025115078
0.12243777777767173,0.074966885,0.029911742,0.022391493
0.07459444444438024,0.075008504,0.025328979,0.019458177
0.0977444444443596,0.07517283,0.02926848,0.01724915
0.10546111111102087,0.075254105,0.0069986954,0.012310108
0.09722999999991623,0.07541194,0.009762563,0.005845079
0.07099333333327262,0.0755655,0.020268613,0.00077529997
0.0797388888888193,0.075698085,0.08981632,0.013857255
0.04835777777773664,0.075748615,0.09101172,0.037400886
0.05607444444439569,0.07592938,0.0027510487,-0.003801912
0.03858333333330055,0.07617115,0.03804787,-0.004217714
0.029837777777752095,0.07636252,0.088299066,0.001425039
0.03035222222219592,0.07655507,0.0722643,-0.00353696
0.05041555555551192,0.076733045,0.084242165,-0.0024667121
0.027265555555532117,0.07688572,0.0072056726,-0.004874356
0.032409999999971184,0.077037856,0.090924874,0.020327227
0.023664444444424504,0.0771585,0.089556694,0.00010645203
0.034467777777747344,0.07722854,0.09096225,0.01832504
0.0432133333332958,0.07726439,0.09100172,0.029532703
0.03909777777774348,0.077266835,0.09100267,0.025277479
0.05092999999995573,0.07724664,0.09094048,0.00827701
0.05453111111106335,0.07713448,0.09087921,0.034381457
0.04527111111107196,0.030539636,0.09104515,0.05707112
0.029837777777752095,0.030485097,0.091059074,0.057568215
0.023664444444423616,0.031119395,0.09080587,0.058234498
0.07716666666659933,0.030433942,0.09104224,0.058841243
0.06842111111105265,0.031850893,0.09082985,0.059831105
0.06687777777771943,0.033280198,0.08771514,0.057959072
0.07202222222216026,0.031836435,0.091024384,0.06025619
0.12037999999989599,0.032204304,0.091037184,0.060748264
0.028808888888864462,0.03362137,0.090946965,0.06101761
0.08128222222215165,0.035296198,0.09021203,0.06156192
0.06944999999994028,0.035610206,0.09052058,0.061838903
0.10906222222212758,0.035646006,0.0908785,0.06221944
0.10854777777768376,0.03651767,0.09062778,0.062416494
