expected,edgar,jj,miguel
0.06893555555549558,0.021510772,0.053217214,0.013776895
0.0895133333332554,0.02014276,0.0533097,0.013255099
0.02777999999997593,-0.0050750696,0.05138905,0.012452103
-0.1466166666665396,-0.0067188037,0.051663615,0.011863347
-0.1034033333332438,0.014521747,0.05291307,0.012382032
-0.04938666666662517,0.016625863,0.05287599,0.012647083
-0.08231111111104106,0.018709749,0.05321185,0.012648307
-0.04269888888885287,-0.01768073,-0.070825934,-0.12528385
-0.046299999999960484,0.019405022,0.0067971833,-0.07271357
-0.1064899999999076,0.018551469,0.05305086,0.012983775
-0.015947777777763683,0.018086694,0.052951828,0.013324328
-0.07613777777771258,0.017345265,0.053436007,0.013389049
-0.05504555555550717,0.014756539,0.053425953,0.01399844
-0.05555999999995187,0.011183829,0.05334819,0.014230009
0.02057777777775982,0.0062857447,0.053355567,0.014652779
-0.04578555555551489,0.0048330603,0.053435884,0.020987766
-0.03806888888885585,0.00019520335,0.05328947,0.015171895
-0.05710333333328421,-0.0048649088,0.053310957,0.015834104
0.019034444444427482,-0.010286755,0.052874822,0.015804185
-0.005144444444439955,-0.013313408,0.04659181,0.014952062
-0.0015433333333314536,-0.014691306,0.053362623,0.018465871
0.04218444444440817,-0.01727051,0.053064726,0.015799338
0.010803333333323728,-0.01748389,0.053365458,0.018785587
0.009259999999992273,-0.020192193,0.053291246,0.016638279
-0.01028888888887991,-0.02240837,0.052831657,0.015634036
-0.022635555555536868,-0.024674732,0.052731186,0.015649278
-0.032409999999972065,-0.027238809,0.05188636,0.015601151
0.08025333333326401,-0.02833461,0.050670926,0.015551804
0.01028888888887991,-0.051985975,0.03568815,0.0011681244
-0.028808888888864462,-0.03359709,0.053371217,0.015587915
0.052987777777731886,-0.034115113,0.05288802,0.014959684
-0.02932333333330828,-0.037939686,0.053400885,0.016640471
-0.009774444444436092,-0.039956957,0.053333785,0.01541307
0.059161111111059476,-0.04477629,0.047600918,0.010429157
0.0015433333333323418,-0.046527583,0.053390145,0.014765667
0.04166999999996435,-0.049203455,0.052468803,0.013509095
0.07459444444437935,-0.05213182,0.05186422,0.01113591
0.002572222222219977,-0.05239105,0.05324711,0.012647448
0.004629999999996136,-0.052929226,0.052962683,0.011850597
0.09517222222214006,-0.09986631,-0.044130657,-0.07538592
0.010288888888880798,-0.097414926,0.026303746,-0.04157926
0.07768111111104402,-0.05392402,0.052452255,0.00839326
0.04990111111106898,-0.055835184,0.050832197,0.0042450223
-0.04732888888884812,-0.054993894,0.051110074,0.005268099
0.02057777777775982,-0.055403065,0.050563544,0.003236333
0.021606666666647456,-0.05382315,0.05220486,0.0068247654
0.01234666666665607,-0.053668384,0.052447908,0.00697357
-0.02417888888886832,-0.06203962,0.04442938,-0.0102346
-0.02057777777775982,-0.091589965,0.027719542,-0.036081642
-0.03035222222219592,-0.05434569,0.050484736,0.0026376136
-0.043727777777740506,-0.06635628,0.040376578,-0.020411726
-0.034467777777747344,-0.059491757,0.043834615,-0.0146948565
-0.04269888888885198,-0.054139867,0.05031804,0.0004244689
-0.0015433333333323418,-0.053599704,0.05300795,0.0059770625
-0.048872222222179566,-0.0542305,0.049870703,-0.0016421722
-0.044756666666628135,-0.05368277,0.052718464,0.0051620863
-0.0468144444444043,-0.053727135,0.05273153,0.0050450936
-0.06070444444439184,-0.053847402,0.05189708,0.002145309
-0.014918888888876047,-0.053868607,0.052893966,0.0051424783
-0.021606666666647456,-0.054005705,0.053240627,0.006068118
-0.02006333333331689,-0.05409372,0.05325975,0.006122507
-0.015947777777763683,-0.054081514,0.05243751,0.0027936269
-0.028808888888863567,-0.058874257,0.040839948,-0.03289421
0.031895555555527366,-0.05467199,0.053172242,0.005446639
-0.0010288888888876355,-0.054731082,0.052282512,0.0015607197
-0.03138111111108355,-0.05536725,0.05314064,0.0049515236
-0.005658888888883773,-0.055993896,0.053357758,0.0056358483
0.0041155555555523185,-0.055666465,0.05114929,-0.0052393796
-0.04732888888884902,-0.05689432,0.051428597,-0.00383298
-0.059161111111059476,-0.059956033,0.053297155,0.004963886
-0.06481999999994413,-0.06100449,0.053221926,0.0047108084
-0.06996444444438321,-0.06295626,0.053205352,0.0045407526
-0.022121111111091274,-0.06445281,0.053262196,0.0049347375
-0.15793444444430804,-0.061996955,0.051090002,-0.016015412
-0.10546111111102087,-0.063872546,0.05199896,-0.014820014
-0.08076777777770783,-0.06875868,0.053330567,0.005393373
-0.12295222222211599,-0.06732469,0.05308222,-0.0027765865
-0.09928777777769147,-0.068482846,0.053054743,-0.008039343
-0.07459444444438024,-0.07464216,0.05343576,0.016429136
-0.1301544444443321,-0.06616846,0.052306376,-0.036547646
-0.17593999999984788,-0.06690649,0.052120093,-0.046652883
-0.09722999999991623,-0.07087392,0.05327196,-0.0144269895
-0.15793444444430804,-0.06804367,0.052549746,-0.05821819
-0.12861111111099932,-0.06703055,0.05116921,-0.09304546
-0.16925222222207606,-0.06634566,0.049444973,-0.10973655
-0.13015444444433166,-0.06394812,0.04581852,-0.11876887
-0.09877333333324767,-0.06865593,0.05275008,-0.01585929
-0.18931555555539206,-0.0635581,0.050530467,-0.08017123
-0.09620111111102768,-0.06008226,0.0500107,-0.033395004
-0.0884844444443682,-0.054588605,0.04381839,-0.062216952
1.7031655555558118,-0.05200904,0.03049821,-0.08380692
1.6157100000003322,-0.08350175,0.053347547,0.005005747
1.6558366666669653,-0.090877056,0.05310637,-0.00077479426
1.701622222222479,-0.09688855,0.0074931392,-0.009356381
1.7335177777780082,-0.04365418,0.0074342526,-0.017513342
1.704708888889142,-0.04786024,0.0074073514,-0.026164055
1.6944200000002638,-0.053771164,0.007469492,-0.0698261
0.185199999999842,-0.056778148,0.007479922,-0.074286796
1.66972666666695,-0.05835882,0.0074954247,-0.0746965
1.7237433333335734,-0.058868986,0.0074919555,-0.07820192
0.0,-0.05870779,0.007324497,-0.0814004
0.0,-0.059663128,0.007469289,-0.081449226
0.0,-0.05892638,0.006975147,-0.08145078
0.0,-0.06013687,0.0074596284,-0.08153085
0.0,-0.060516767,0.007485551,-0.081552334
0.0,-0.06049537,0.0074715586,-0.08154583
-0.09999999999999787,-0.06021647,0.007167818,-0.08155357
1.4941033333336833,-0.06063635,0.007394517,-0.08144444
-0.10000000000000142,-0.06107337,0.0074275117,-0.08394011
-0.09999999999999787,-0.061199076,0.007468161,-0.08381731
-0.10000000000000142,-0.06117692,0.007404562,-0.0836738
-0.10000000000000142,-0.061252,0.0074259844,-0.08355187
-0.09999999999999787,-0.061339177,0.007470905,-0.08342369
-0.1999999999999993,-0.06140189,0.007489072,-0.08327445
-0.20000000000000284,-0.06137008,0.007472506,-0.08293495
-0.1999999999999993,-0.06139199,0.007477694,-0.08261245
-0.09999999999999787,-0.06136969,0.0074421633,-0.08227693
-0.10000000000000142,-0.06133749,0.007186467,-0.08212538
-0.10000000000000142,-0.061382316,0.007167533,-0.082009204
-0.09999999999999787,-0.061460625,0.007433219,-0.081894286
-0.10000000000000142,-0.06144942,0.007257303,-0.08173974
-0.3000000000000007,-0.061416928,0.0047801547,-0.0816093
-0.2999999999999972,-0.061476722,0.0064462144,-0.08118247
-0.20000000000000284,-0.061471976,0.0033201044,-0.080719605
-0.2999999999999972,-0.06152284,0.0062267827,-0.08046501
-0.3000000000000007,-0.06152284,0.0035227407,-0.07998708
-0.3000000000000007,-0.06153084,-0.00093934266,-0.07952559
-0.3000000000000007,-0.061548974,-0.0018039132,-0.07907568
-0.3999999999999986,-0.06156955,0.002179726,-0.078618854
-0.4000000000000004,-0.061570656,-0.005221009,-0.07792544
-1.4115944444447788,-0.061576646,-0.0112126805,-0.0772235
-1.2368022222225363,-0.061570425,-0.019786824,-0.059208706
-1.3011077777780375,-0.061570663,-0.023266163,-0.034478657
-1.2131377777781136,-0.061658096,-0.014649555,-0.029597031
-1.2247722222224589,-0.09771061,-0.026653135,-0.02481164
-1.2355755555557837,-0.10610392,-0.07632991,-0.019829573
-1.103363333333677,-0.10604565,-0.02133647,-0.0145742325
-1.2119111111113592,-0.10656654,-0.036300227,-0.042196937
-1.1633555555557606,-0.10819151,-0.03755439,-0.06444543
-1.1973088888890642,-0.11123476,-0.0379648,-0.11934091
-0.1929166666665001,-0.11287234,-0.03895005,-0.124206185
-0.1728533333331841,-0.113693215,-0.04480699,-0.12164751
-0.12295222222211599,-0.11370168,-0.048561633,-0.114206836
-0.2068066666664881,-0.11363777,-0.04455953,-0.106990516
-0.07665222222215595,-0.11367585,-0.05061983,-0.1011173
-0.06430555555550033,-0.11345612,-0.04411905,-0.10036841
-0.2268699999998041,-0.110704266,-0.039571095,-0.09997138
-0.12295222222211599,-0.112241946,-0.04340647,-0.09996299
-0.09157111111103178,-0.11153195,-0.043581624,-0.09998076
-0.04629999999996004,-0.113610916,-0.057324357,-0.10000937
-0.08796999999992416,-0.11344163,-0.04970838,-0.099895306
-0.10185999999991212,-0.11259411,-0.045151483,-0.09985369
-0.04784333333329194,-0.11317561,-0.04884886,-0.099873744
-0.07973888888881997,-0.11333859,-0.04919834,-0.09978239
-0.11523555555545605,-0.10970591,-0.04205818,-0.09961388
-0.20011888888871598,-0.10725468,-0.04410573,-0.09932242
-0.16976666666651996,-0.10641929,-0.052299596,-0.098752454
-0.16513666666652405,-0.10243323,-0.052664436,-0.09525809
-0.14507333333320793,-0.09725378,-0.05806493,-0.08544155
-0.15639111111097606,-0.092642665,-0.06550786,-0.074600704
-0.10751888888879596,-0.08336309,-0.0685331,-0.041279465
-0.08848444444436797,-0.07377608,0.0083877165,-0.0069382265
-0.128096666666556,-0.06913027,-0.0003261054,-0.0020899214
-0.10031666666658001,-0.06288341,0.05591874,0.00397948
-0.08333999999992647,-0.020499986,-0.045311622,0.0065669157
0.0,-0.0055189114,0.02090663,0.008693395
0.0,-0.0056768414,0.04289511,0.008744778
0.0,-0.0055236816,0.03998119,0.008870674
0.0,-0.05057575,-0.070830844,-0.068983294
0.0,-0.050434172,0.010494325,-0.037962243
0.0,-0.005348926,0.029117644,0.009156305
0.0,-0.005401653,0.018257238,0.009199107
0.0,-0.0053923177,0.01796747,0.009230642
0.0,-0.0054950533,0.0046537006,0.0092218295
0.0,-0.0054200566,0.013453776,0.009258522
0.0,-0.050531942,-0.070829906,-0.06878859
0.0,-0.050340757,0.01051878,-0.03797719
0.0,-0.005504531,0.0030289702,0.009248937
0.0,-0.005706748,-0.020637643,0.009130564
0.0,-0.0056152944,-0.010069892,0.009159256
0.0,-0.005684702,-0.018196752,0.009092979
0.0,-0.0056678546,-0.016154755,0.009074084
0.0,-0.005761698,-0.026292343,0.008968104
0.0,-0.0057372856,-0.024002856,0.008941377
0.0,-0.005829073,-0.032203663,0.008807188
0.0,-0.0070706327,-0.054649707,0.006976763
0.0,-0.005919083,-0.038064323,0.008456862
0.0,-0.0054241684,0.020554157,0.0088377055
0.0,-0.0054323785,0.018449308,0.008864857
0.0,-0.005439448,0.01678298,0.008888604
0.0,-0.0056145405,-0.008862108,0.0087955445
0.0,-0.0059017455,-0.03747855,0.008465715
0.0,-0.0054830494,0.011233613,0.008797273
0.0,-0.005379273,0.02825186,0.008865183
0.0,-0.0064592687,-0.04981921,0.00766173
0.0,-0.005409074,0.023713216,0.008789808
0.0,-0.005400457,0.03615584,0.008852404
0.0,-0.005440367,0.016151303,0.008901518
0.0,-0.0053917514,0.023012413,0.008947678
0.0,0.016173724,-0.029548462,-0.04587291
0.0,-0.0049099177,-0.032806605,-0.04584235
0.0,0.0026699621,-0.03270556,-0.045949213
0.0,0.016781751,-0.024259662,-0.04594639
0.0,0.015452704,-0.030439993,-0.045947023
0.185714444444284,0.045364283,0.008079674,-0.022575174
0.20217666666649192,0.048528966,0.005462571,-0.0554754
0.12037999999989599,0.048827443,0.014330093,-0.054223463
0.07922444444437593,0.051136654,0.011464965,-0.06707486
0.10237444444435573,0.05318806,0.0028248187,-0.07899515
0.023664444444424282,0.053044084,0.011708291,-0.08310713
0.05041555555551214,0.055214617,-0.0064695375,-0.09330044
0.13941444444432372,0.06281557,0.07741387,-0.019282605
0.15330444444431168,0.050350383,0.04418605,-0.08772718
0.13581333333321632,-0.0310339,-0.03175129,-0.117501736
0.11935111111100748,0.050311968,0.061733857,-0.09181422
0.12037999999989599,-0.001914788,-0.028036645,-0.120082185
0.13066888888877592,-0.045707695,-0.056554984,-0.12192053
0.1296399999998883,0.049278393,0.0028140247,-0.10341055
0.07407999999993597,0.048596933,0.0022131996,-0.10121593
0.1502177777776481,0.045411177,-0.0014899322,-0.10577398
0.1445588888887639,0.04337114,-0.006646129,-0.10168054
-0.002572222222219977,0.048884008,-0.005710599,-0.077176504
-0.004629999999995693,-0.05548464,-0.04364721,-0.12176293
-0.03343888888886015,0.047588944,-0.0027715168,-0.07334527
-0.06996444444438367,0.04611258,-0.0056625362,-0.08327588
-0.02366444444442406,0.045284614,0.031068366,-0.064215355
-0.07819555555548785,0.044638373,0.0389182,-0.06442304
-0.04887222222218046,0.044577073,0.024123352,-0.07298869
0.03086666666663973,0.043467265,0.058509097,-0.067961074
-0.03035222222219592,0.043837573,0.0018507475,-0.101544775
-0.0036011111111085006,0.041268826,0.07530519,-0.063164264
0.004629999999996136,0.043396533,0.0062574325,-0.094958
0.0010288888888880796,0.042259973,0.014278008,-0.0853183
0.005144444444439955,0.039564066,0.07761706,-0.06327373
0.0262366666666436,0.041288592,0.02738459,-0.08087675
0.012346666666656514,0.04121589,0.010207195,-0.09072957
0.002057777777775716,0.040228426,0.019916356,-0.082917295
0.03446777777774823,0.039160307,0.050760664,-0.073551536
-0.020063333333316002,0.039145075,0.04462146,-0.07410617
0.03138111111108398,0.039885122,0.008962125,-0.0943104
-0.01028888888887991,0.03912556,0.0035866927,-0.103108875
0.032409999999972065,0.038344823,0.0026403405,-0.10633811
0.03446777777774823,0.02938934,-0.0019151531,-0.11788572
0.040641111111075816,0.036025725,0.0047621606,-0.09588447
0.040126666666632005,-0.01666986,-0.011522084,-0.12174915
0.0010288888888876355,-0.0017220592,-0.012429003,-0.12056274
0.055045555555508496,0.031244114,-0.00064699026,-0.10664822
-0.005144444444439511,0.025234714,-0.007156285,-0.11333288
0.0010288888888876355,0.027779907,-0.004150064,-0.10964658
0.011832222222212252,0.0241924,-0.0065942495,-0.11341694
-0.01028888888887991,0.02081488,-0.009513004,-0.11503613
0.0036011111111076133,0.026296679,-0.003990233,-0.10904661
-0.011832222222211808,0.026773866,-0.0031445702,-0.106581435
0.006173333333328035,0.028235584,0.00051886216,-0.092740014
-0.05658888888883995,0.028021742,0.00046767294,-0.09263916
-0.041155555555520085,0.027276259,-0.000138361,-0.10489961
-0.019548888888872185,0.027514365,0.00074224453,-0.10308463
0.010803333333324172,0.027742486,0.0020842478,-0.09522115
0.002572222222219977,0.027736835,0.0036289291,-0.0863445
-0.03035222222219592,0.02769405,0.008536646,-0.07341679
-0.0015433333333318975,0.02765894,0.009042356,-0.07608758
0.0036011111111085006,0.0275977,0.01743928,-0.06944968
-0.005144444444439955,0.027577162,0.019055983,-0.06964887
0.0010288888888876355,0.027289998,0.07933309,-0.048594013
0.04166999999996435,0.027616613,0.06868781,-0.061383262
0.015947777777763683,0.027761266,0.022160742,-0.07328955
0.009774444444436092,0.027584173,0.08004819,-0.055826664
-0.009774444444436092,0.02778627,0.052484166,-0.06659203
0.005658888888883773,0.02787358,0.0382995,-0.07251419
0.04938666666662428,0.027721986,0.081910126,-0.05652049
0.04218444444440728,0.07152133,0.00019989908,0.0022954997
0.02212111111109216,0.07186411,0.00052020606,0.0072067715
