tfz/rules/weights,tfz/var/LeaderDistance/b,tfz/var/LeaderDistance/s0,tfz/var/LeaderDistance/s1,tfz/var/NextTLSDistance/b,tfz/var/NextTLSDistance/s0,tfz/var/NextTLSDistance/s1,tfz/var/NextTLSGreen/b,tfz/var/NextTLSGreen/s0,tfz/var/NextTLSGreen/s1,tfz/var/NextTLSRed/b,tfz/var/NextTLSRed/s0,tfz/var/NextTLSRed/s1,tfz/var/NextTLSYellow/b,tfz/var/NextTLSYellow/s0,tfz/var/NextTLSYellow/s1,tfz/var/Speed/b,tfz/var/Speed/s0,tfz/var/Speed/s1,tfz/var/SpeedToLeader/b,tfz/var/SpeedToLeader/s0,tfz/var/SpeedToLeader/s1
"[[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
   0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
   0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
   0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
   0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
   0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]

 [[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
   0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
   0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
   0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
   0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
   0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]]",0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,6.666666507720947,6.666666507720947,-40.0,26.66666603088379,26.66666603088379
"[[[ 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   -3.00620508e+00  0.00000000e+00  4.25817204e+00  1.89870739e+00
    5.66136980e+00  0.00000000e+00  1.47431403e-01  0.00000000e+00
    0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
    1.28433692e+00  2.16191602e+00  3.79290938e+00  6.32171917e+00
    0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
    0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
    0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
    0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   -5.87363899e-01  0.00000000e+00  3.05475616e+00  1.44883859e+00
    4.78579491e-01  1.03332782e+00  1.78450608e+00  0.00000000e+00
    0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
    1.57896173e+00  0.00000000e+00  1.32767022e+00  5.45221746e-01
    0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
    0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
    0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
    0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   -3.50284648e+00  0.00000000e+00  2.93133450e+00  1.57799673e+00
   -1.38607636e-01  0.00000000e+00  1.18028395e-01  0.00000000e+00
    0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
    1.43160808e+00  2.15905023e+00  2.80036545e+00  8.62362862e+00
    0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
    0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
    0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
    0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   -1.14088678e+00  0.00000000e+00  2.43625522e+00  1.18616259e+00
   -8.08635354e-01  3.74123037e-01  1.83610097e-01  0.00000000e+00
    0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
    0.00000000e+00  0.00000000e+00 -1.37678057e-01  0.00000000e+00
    0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
    0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
    0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00]]

 [[ 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   -1.88572264e+00  0.00000000e+00  2.10808754e+00  2.34640908e+00
   -2.80914098e-01 -9.01156962e-02  2.33093977e-01  0.00000000e+00
    0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
    5.00109673e-01  1.33088911e+00  1.93446064e+00 -2.34940842e-01
    0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
    0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
    0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
    0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   -1.62818289e+00  0.00000000e+00  3.21658301e+00 -1.65849775e-01
   -1.86596617e-01 -3.61591607e-01  6.04280996e+00  0.00000000e+00
    0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   -1.78019449e-01  0.00000000e+00  7.07789063e-01  6.77588722e-03
    0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
    0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
    0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
    0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   -1.80971050e+00  0.00000000e+00  6.58893108e+00  2.45885634e+00
    2.93305779e+00 -9.01156962e-02  3.66619945e-01  0.00000000e+00
    0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
    6.83812797e-01  2.25216413e+00  6.63926697e+00  7.95990705e-01
    0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
    0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
    0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
    0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   -1.56865990e+00  0.00000000e+00  6.58883953e+00  1.22915459e+00
   -1.70234752e+00 -3.74123037e-01  5.94696879e-01  0.00000000e+00
    0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
    1.02451432e+00  0.00000000e+00  1.76898038e+00 -2.10372165e-01
    0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
    0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
    0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00]]]",0.0,0.3307303488254547,0.34832078218460083,0.0,0.21929702162742615,0.6286013722419739,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,5.6312994956970215,6.8549699783325195,-40.0,29.19746971130371,21.968481063842773
"[[[ 0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
   -2.8740590e+00  0.0000000e+00  6.3402934e+00  1.8000183e+00
    8.4157124e+00  0.0000000e+00  2.1956879e-01  0.0000000e+00
    0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
    1.6410162e+00  3.2373393e+00  4.7357283e+00  6.3217192e+00
    0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
    0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
    0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
    0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
   -5.1876080e-01  0.0000000e+00  3.4613228e+00  1.4790258e+00
    6.4374536e-01  9.2829990e-01  1.8248243e+00  0.0000000e+00
    0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
    2.0405958e+00  0.0000000e+00  1.3506916e+00  5.2907139e-01
    0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
    0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
    0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
    0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
   -3.1077554e+00  0.0000000e+00  2.7494664e+00  1.6132847e+00
   -1.3860764e-01  0.0000000e+00  1.5856084e-01  0.0000000e+00
    0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
    1.7366281e+00  3.2111695e+00  2.4796836e+00  1.1193549e+01
    0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
    0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
    0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
    0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
   -1.0794324e+00  0.0000000e+00  2.4725070e+00  1.0368108e+00
   -7.6272404e-01  3.7311268e-01  1.5787171e-01  0.0000000e+00
    0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
    0.0000000e+00  0.0000000e+00 -1.3767806e-01  0.0000000e+00
    0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
    0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
    0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00]]

 [[ 0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
   -1.8545666e+00  0.0000000e+00  2.1103222e+00  2.1406939e+00
   -2.8091410e-01 -9.0115696e-02  2.8808567e-01  0.0000000e+00
    0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
    7.4617910e-01  1.7405317e+00  1.9486288e+00 -2.3494084e-01
    0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
    0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
    0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
    0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
   -1.5429825e+00  0.0000000e+00  3.6711206e+00 -1.6584978e-01
   -4.9982890e-02 -3.6159161e-01  8.9682055e+00  0.0000000e+00
    0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
   -1.7801945e-01  0.0000000e+00  7.2410876e-01 -7.2004227e-03
    0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
    0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
    0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
    0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
   -1.7754806e+00  0.0000000e+00  9.4363546e+00  2.4694297e+00
    2.7889028e+00 -9.0115696e-02  4.0434489e-01  0.0000000e+00
    0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
    9.1217762e-01  3.5061014e+00  9.5868378e+00  7.9599071e-01
    0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
    0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
    0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
    0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
   -1.4907348e+00  0.0000000e+00  9.4309578e+00  1.2308638e+00
   -1.7023475e+00 -3.7311265e-01  5.3702033e-01  0.0000000e+00
    0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
    1.3024473e+00  0.0000000e+00  1.7053139e+00 -2.1037216e-01
    0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
    0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
    0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00]]]",0.0,0.3414682447910309,0.3246675133705139,0.0,0.22130469977855682,0.5803250670433044,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,5.665515422821045,6.789909839630127,-40.0,31.74455451965332,16.66031265258789
"[[[ 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   -1.88697910e+00  0.00000000e+00  1.12633238e+01  1.88702011e+00
    1.11519222e+01  0.00000000e+00  7.01672360e-02  0.00000000e+00
    0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
    2.22364545e+00  6.89152050e+00  5.60480785e+00  1.18106098e+01
    0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
    0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
    0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
    0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   -1.10798337e-01  0.00000000e+00  4.11907148e+00  1.78166044e+00
    1.15422070e+00  1.04745674e+00  1.83308268e+00  0.00000000e+00
    0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
    5.39213037e+00  0.00000000e+00  1.51752496e+00  7.84426212e-01
    0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
    0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
    0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
    0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   -1.97392440e+00  0.00000000e+00  2.47379470e+00  1.95120537e+00
   -1.38607636e-01  0.00000000e+00 -9.73363407e-03  0.00000000e+00
    0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
    2.28549242e+00  4.38726807e+00  2.08416843e+00  1.30362148e+01
    0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
    0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
    0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
    0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   -6.40195191e-01  0.00000000e+00  2.47369814e+00  1.40000749e+00
   -4.62861210e-01  3.93254101e-01  6.71794564e-02  0.00000000e+00
    0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
    0.00000000e+00  0.00000000e+00 -1.37678057e-01  0.00000000e+00
    0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
    0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
    0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00]]

 [[ 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   -1.35766196e+00  0.00000000e+00  1.97014689e+00  2.18927813e+00
   -2.80914098e-01 -9.01156962e-02  1.17319085e-01  0.00000000e+00
    0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
    1.07106125e+00  2.12481499e+00  1.83330858e+00 -2.34940842e-01
    0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
    0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
    0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
    0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   -9.91441190e-01  0.00000000e+00  4.28990555e+00 -1.65849775e-01
    3.64316016e-01 -3.61591607e-01  1.06153135e+01  0.00000000e+00
    0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   -1.78019449e-01  0.00000000e+00  8.29322517e-01  2.37885222e-01
    0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
    0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
    0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
    0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   -1.26077724e+00  0.00000000e+00  1.01019697e+01  2.88171887e+00
    2.70826912e+00 -9.01156962e-02  2.22067088e-01  0.00000000e+00
    0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
    1.26052701e+00  1.05800743e+01  1.20803814e+01  7.95990705e-01
    0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
    0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
    0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
    0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   -9.24779892e-01  0.00000000e+00  9.87342548e+00  1.75748622e+00
   -1.70234752e+00 -3.93253922e-01  4.27267402e-01  0.00000000e+00
    0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
    1.99805725e+00  0.00000000e+00  1.87539732e+00 -2.10372165e-01
    0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
    0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
    0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00]]]",0.0,0.2826487720012665,0.44353175163269043,0.0,0.19944946467876434,0.5701271295547485,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,5.189976215362549,7.825343608856201,-40.0,34.38819122314453,11.274486541748047
"[[[ 0.          0.          0.          0.         -0.7841561
   -0.92562795 13.756101    1.5023386  13.174292    0.
   -0.97527283  0.          0.          0.          0.
    0.          3.4756498  10.508124    8.9511795  13.440967
    0.          0.          0.          0.          0.
    0.          0.          0.          0.          0.
    0.          0.          0.          0.          0.
    0.          1.0250242   0.          2.4273481   1.6380934
    1.7265307   1.161229    1.6740674   0.          0.
    0.          0.          0.          9.106574    0.
    1.258223    1.7023197   0.          0.          0.
    0.          0.          0.          0.          0.
    0.          0.          0.          0.          0.
    0.          0.          0.         -0.9977615  -0.92562795
    2.0216503   2.0117967  -0.13860764  0.         -1.2903569
    0.          0.          0.          0.          0.
    3.3568907   3.8913229   1.7055639  14.479882    0.
    0.          0.          0.          0.          0.
    0.          0.          0.          0.          0.
    0.          0.          0.          0.          0.
    0.7150008   0.          1.4343424   1.9032944   0.33182514
    0.8970266   0.58438617  0.          0.          0.
    0.          0.          0.          0.         -0.13767806
    0.          0.          0.          0.          0.
    0.          0.          0.          0.          0.
    0.          0.          0.        ]]

 [[ 0.          0.          0.          0.         -0.4990751
   -0.26400748  1.7846949   1.7713885  -0.2809141  -0.0901157
   -1.1899748   0.          0.          0.          0.
    0.          1.4368063   1.9875271   1.6563985  -0.23494084
    0.          0.          0.          0.          0.
    0.          0.          0.          0.          0.
    0.          0.          0.          0.          0.
    0.          0.06507639  2.179325    2.6220667  -0.16584978
    0.6788133  -0.3615916  12.197607    0.          0.
    0.          0.          0.         -0.17801945  0.
    0.6150109   0.9292791   0.          0.          0.
    0.          0.          0.          0.          0.
    0.          0.          0.          0.          0.
    0.          0.          0.         -0.4242177  -0.26400748
    4.7063246   2.9512384   2.7132616  -0.0901157  -1.5621272
    0.          0.          0.          0.          0.
    1.7013091  11.963165   13.402472    0.7959907   0.
    0.          0.          0.          0.          0.
    0.          0.          0.          0.          0.
    0.          0.          0.          0.          0.
   -1.1523495   5.0247927   1.9761276   2.9552007  -1.7023475
   -0.4073721   1.1607951   0.          0.          0.
    0.          0.          2.229917    0.          1.5220166
   -0.21037216  0.          0.          0.          0.
    0.          0.          0.          0.          0.
    0.          0.          0.        ]]]",0.0,3.846050822176039e-05,0.9811224937438965,0.0,0.12684544920921326,0.6789674162864685,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,3.998171091079712,10.069886207580566,-40.0,36.858558654785156,6.26763391494751
"[[[ 0.          0.          0.          0.         -0.39412558
   -0.92562795 14.173494   -0.2796907   1.4109163   0.
   -1.0653242   0.          0.          0.          0.
    0.          3.6260703  12.656494    2.0681999   1.904026
    0.          0.          0.          0.          0.
    0.          0.          0.          0.          0.
    0.          0.          0.          0.          0.
    0.          2.024799    0.          4.983094    0.9367143
    0.97020596  0.32741848  0.59132266  0.          0.
    0.          0.          0.         10.356952    0.
    0.38216868  1.1442999   0.          0.          0.
    0.          0.          0.          0.          0.
    0.          0.          0.          0.          0.
    0.          0.          0.         -0.71764135 -0.92562795
    1.926588    0.96046275  0.33861342  0.         -1.2849841
   -0.61168617  0.          0.          0.          0.
    8.558322    4.639035    1.1743773  15.140796    0.
    0.          0.          0.          0.          0.
    0.          0.          0.          0.          0.
    0.          0.          0.          0.          0.
    1.6225451   0.          1.8113548   1.3189503   0.42251077
    0.1305092   0.09854978  0.          0.          0.
    0.          0.          0.          0.         -0.13767806
    0.          0.          0.          0.          0.
    0.          0.          0.          0.          0.
    0.          0.          0.        ]]

 [[ 0.          0.          0.          0.         -0.14355414
   -0.26400748  1.8071367   0.22161773  0.1342331  -0.0901157
   -1.2794977  -0.25601482  0.          0.          0.
    0.          1.4652574   1.6917177   1.0072362  -0.23494084
    0.          0.          0.          0.          0.
    0.          0.          0.          0.          0.
    0.          0.          0.          0.          0.
    0.          0.786816    2.179325    5.506336    0.40973422
    0.12953101 -0.33697382  1.4319924   0.          0.
    0.          0.          0.         -0.17801945  0.
    0.0363969   0.5662889   0.          0.          0.
    0.          0.          0.          0.          0.
    0.          0.          0.          0.          0.
    0.          0.          0.         -0.11667277 -0.26400748
    5.5072827   1.261329    1.0950421  -0.0901157  -1.5643214
    0.          0.          0.          0.          0.
    2.0259914  12.562432    2.2613223   1.1594225   0.
    0.          0.          0.          0.          0.
    0.          0.          0.          0.          0.
    0.          0.          0.          0.          0.
   -1.1523495  11.603788    2.232108    1.8486843  -1.7023475
   -0.96434516  0.68572015  0.          0.          0.
    0.          0.          2.787249    0.          0.4715736
   -0.21037216  0.          0.          0.          0.
    0.          0.          0.          0.          0.
    0.          0.          0.        ]]]",0.0,-7.366166391875595e-05,0.8475966453552246,0.0,0.08182098716497421,0.759441077709198,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,3.7650821208953857,11.01684856414795,-40.0,38.40998077392578,3.1808032989501953
