Lane change left,Lane change none,Lane change right,Lane change left edgar,Lane change none edgar,Lane change right edgar,Lane change left jj,Lane change none jj,Lane change right jj,Lane change left miguel,Lane change none miguel,Lane change right miguel
0,1,0,-18.302404,84.71408,-12.968534,-36.91884,36.198334,-24.114922,-1.4630387,2.423077,1.9957086
0,1,0,-15.259155,69.16996,-8.70001,-69.89825,53.83859,-28.228258,-4.392254,6.6399474,5.0686517
0,1,0,-15.259155,69.16996,-8.70001,-69.89825,53.83859,-28.228258,-4.392254,6.6399474,5.0686517
0,1,0,-15.259155,69.16996,-8.70001,-69.89825,53.83859,-28.228258,-4.392254,6.6399474,5.0686517
0,1,0,-15.259155,69.16996,-8.70001,-69.89825,53.83859,-28.228258,-4.392254,6.6399474,5.0686517
0,1,0,-15.259155,69.16996,-8.70001,-69.89825,53.83859,-28.228258,-4.392254,6.6399474,5.0686517
0,1,0,-15.259155,69.16996,-8.70001,-69.89825,53.83859,-28.228258,-4.392254,6.6399474,5.0686517
0,1,0,-15.259155,69.16996,-8.70001,-69.89825,53.83859,-28.228258,-4.392254,6.6399474,5.0686517
0,1,0,-15.259155,69.16996,-8.70001,-69.89825,53.83859,-28.228258,-4.392254,6.6399474,5.0686517
0,1,0,-15.259155,69.16996,-8.70001,-69.89825,53.83859,-28.228258,-4.392254,6.6399474,5.0686517
0,1,0,-15.259155,69.16996,-8.70001,-69.89825,53.83859,-28.228258,-4.392254,6.6399474,5.0686517
0,1,0,-15.259155,69.16996,-8.70001,-69.89825,53.83859,-28.228258,-4.392254,6.6399474,5.0686517
0,1,0,-15.259155,69.16996,-8.70001,-69.89825,53.83859,-28.228258,-4.392254,6.6399474,5.0686517
0,1,0,-15.259155,69.16996,-8.70001,-69.89825,53.83859,-28.228258,-4.392254,6.6399474,5.0686517
0,1,0,-15.259155,69.16996,-8.70001,-69.89825,53.83859,-28.228258,-4.392254,6.6399474,5.0686517
0,1,0,-15.259155,69.16996,-8.70001,-69.89825,53.83859,-28.228258,-4.392254,6.6399474,5.0686517
0,1,0,-15.259155,69.16996,-8.70001,-69.89825,53.83859,-28.228258,-4.392254,6.6399474,5.0686517
0,1,0,-15.290005,69.327515,-8.743277,-69.369225,53.612366,-28.248566,-4.3615007,6.595661,5.0370216
0,1,0,-15.331556,69.53975,-8.801559,-68.65659,53.307636,-28.27592,-4.320075,6.536006,4.9944143
0,1,0,-15.362507,69.69785,-8.844974,-68.12578,53.080654,-28.296299,-4.2892184,6.49157,4.9626775
0,1,0,-15.38792,69.827644,-8.880617,-67.68995,52.894283,-28.31303,-4.263883,6.4550858,4.9366198
0,1,0,-15.413717,69.95941,-8.916799,-67.24756,52.70511,-28.330013,-4.2381663,6.418052,4.9101696
0,1,0,-15.442362,70.10571,-8.956976,-66.75631,52.49504,-28.34887,-4.2096086,6.3769283,4.880798
0,1,0,-15.470324,70.24854,-8.996198,-66.27676,52.289974,-28.36728,-4.1817317,6.336784,4.8521256
0,1,0,-15.499228,70.39618,-9.036738,-65.78106,52.078007,-28.386307,-4.1529164,6.295288,4.822489
0,1,0,-15.526121,70.533554,-9.074461,-65.319824,51.88078,-28.404009,-4.126104,6.256677,4.794912
0,1,0,-15.55172,70.66429,-9.110365,-64.88083,51.693054,-28.42086,-4.1005845,6.219927,4.7686644
0,1,0,-15.574537,70.78084,-9.14237,-64.489494,51.52572,-28.435886,-4.0778356,6.187168,4.745267
0,1,0,-15.58601,70.83943,-9.15846,-64.29278,51.4416,-28.443436,-4.0664005,6.1707006,4.7335052
0,1,0,-15.5921,70.87056,-9.167006,-64.18828,51.396908,-28.447449,-4.0603256,6.1619525,4.7272573
0,1,0,-15.6001,70.91141,-9.178224,-64.05112,51.33826,-28.452713,-4.0523524,6.1504707,4.719057
