tfz/rules/weights,tfz/var/LeaderDistance/b,tfz/var/LeaderDistance/s0,tfz/var/LeaderDistance/s1,tfz/var/LeaderDistance/s2,tfz/var/LeaderDistance/s3,tfz/var/NextTLSDistance/b,tfz/var/NextTLSDistance/s0,tfz/var/NextTLSDistance/s1,tfz/var/NextTLSDistance/s2,tfz/var/NextTLSDistance/s3,tfz/var/NextTLSGreen/b,tfz/var/NextTLSGreen/s0,tfz/var/NextTLSGreen/s1,tfz/var/NextTLSRed/b,tfz/var/NextTLSRed/s0,tfz/var/NextTLSRed/s1,tfz/var/NextTLSYellow/b,tfz/var/NextTLSYellow/s0,tfz/var/NextTLSYellow/s1,tfz/var/Speed/b,tfz/var/Speed/s0,tfz/var/Speed/s1,tfz/var/Speed/s2,tfz/var/Speed/s3,tfz/var/SpeedToLeader/b,tfz/var/SpeedToLeader/s0,tfz/var/SpeedToLeader/s1,tfz/var/SpeedToLeader/s2,tfz/var/SpeedToLeader/s3
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.16062283515930176,0.20343896746635437,0.3363953232765198,0.27138039469718933,0.0,0.18767327070236206,0.34521275758743286,0.1354805827140808,0.040039557963609695,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,3.3042197227478027,5.191446304321289,4.0,4.0,-40.0,15.603565216064453,15.040923118591309,15.980425834655762,19.659347534179688
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.15932953357696533,0.2052697092294693,0.3363953232765198,0.27138039469718933,0.0,0.18814006447792053,0.345443993806839,0.13590866327285767,0.040116097778081894,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,3.3031880855560303,5.185244083404541,4.0,4.0,-40.0,15.590529441833496,15.03589153289795,16.003084182739258,19.635210037231445
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.16000598669052124,0.20421087741851807,0.3363953232765198,0.27138039469718933,0.0,0.18744607269763947,0.34553995728492737,0.13538676500320435,0.039960697293281555,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,3.2905831336975098,5.188511371612549,4.0,4.0,-40.0,15.598103523254395,15.040667533874512,15.944753646850586,19.676307678222656
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.16006217896938324,0.20401623845100403,0.3363953232765198,0.27138039469718933,0.0,0.18753819167613983,0.3453308939933777,0.13517776131629944,0.039511192589998245,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,3.2915115356445312,5.191497802734375,4.0,4.0,-40.0,15.592290878295898,15.038176536560059,15.962211608886719,19.66145896911621
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.15908804535865784,0.20617035031318665,0.3363953232765198,0.27138039469718933,0.0,0.18759283423423767,0.3453945219516754,0.1353001892566681,0.03992125019431114,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,3.2975974082946777,5.1752848625183105,4.0,4.0,-40.0,15.5849027633667,15.029169082641602,15.976728439331055,19.66178321838379
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.1600412130355835,0.20364709198474884,0.3363953232765198,0.27138039469718933,0.0,0.18782493472099304,0.3447934687137604,0.1354702115058899,0.03964473307132721,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,3.295485734939575,5.179892539978027,4.0,4.0,-40.0,15.581493377685547,15.031630516052246,16.000410079956055,19.607160568237305
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.1604727804660797,0.20312312245368958,0.3363953232765198,0.27138039469718933,0.0,0.1875409483909607,0.34505221247673035,0.13516865670681,0.039914656430482864,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,3.2949259281158447,5.1803364753723145,4.0,4.0,-40.0,15.57803726196289,15.041027069091797,15.98501205444336,19.634389877319336
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.1603686809539795,0.2036897838115692,0.3363953232765198,0.27138039469718933,0.0,0.18772049248218536,0.34507328271865845,0.13539327681064606,0.03975437209010124,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,3.2981557846069336,5.178826808929443,4.0,4.0,-40.0,15.591672897338867,15.037823677062988,15.98503303527832,19.633787155151367
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.15989966690540314,0.20412202179431915,0.3363953232765198,0.27138039469718933,0.0,0.18759235739707947,0.3452867865562439,0.13535591959953308,0.039806172251701355,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,3.2939867973327637,5.185174465179443,4.0,4.0,-40.0,15.583433151245117,15.037837982177734,15.971813201904297,19.663494110107422
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.15955953299999237,0.20501995086669922,0.3363953232765198,0.27138039469718933,0.0,0.18750923871994019,0.3453385531902313,0.13540451228618622,0.0399387963116169,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,3.295600175857544,5.180426120758057,4.0,4.0,-40.0,15.584634780883789,15.036149978637695,15.966249465942383,19.66409683227539
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.15948307514190674,0.2052491158246994,0.3363953232765198,0.27138039469718933,0.0,0.1875782459974289,0.34516677260398865,0.13535980880260468,0.039238542318344116,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,3.2970492839813232,5.1802568435668945,4.0,4.0,-40.0,15.575613021850586,15.044299125671387,15.970279693603516,19.649202346801758
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.15835757553577423,0.20644314587116241,0.3363953232765198,0.27138039469718933,0.0,0.18766026198863983,0.34515106678009033,0.13533340394496918,0.04028008133172989,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,3.303079605102539,5.178151607513428,4.0,4.0,-40.0,15.585784912109375,15.054640769958496,15.982056617736816,19.645654678344727
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.15981225669384003,0.20419204235076904,0.3363953232765198,0.27138039469718933,0.0,0.18772640824317932,0.3449728488922119,0.1356218457221985,0.03984146937727928,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,3.3034744262695312,5.179402828216553,4.0,4.0,-40.0,15.588720321655273,15.047300338745117,15.983217239379883,19.64614486694336
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.16000531613826752,0.20386075973510742,0.3363953232765198,0.27138039469718933,0.0,0.18790322542190552,0.34504765272140503,0.1356579065322876,0.03962387889623642,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,3.2967112064361572,5.180028915405273,4.0,4.0,-40.0,15.5877046585083,15.045506477355957,15.985835075378418,19.60279655456543
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.15910948812961578,0.20541279017925262,0.3363953232765198,0.27138039469718933,0.0,0.18747417628765106,0.34534740447998047,0.13538505136966705,0.03984303027391434,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,3.2991058826446533,5.188950538635254,4.0,4.0,-40.0,15.583248138427734,15.049302101135254,15.990057945251465,19.642698287963867
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.15991608798503876,0.20447778701782227,0.3363953232765198,0.27138039469718933,0.0,0.1875736117362976,0.3454059362411499,0.1352415680885315,0.03977414220571518,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,3.29264235496521,5.185939788818359,4.0,4.0,-40.0,15.589430809020996,15.057929039001465,15.954837799072266,19.62548065185547
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.16013041138648987,0.20359991490840912,0.3363953232765198,0.27138039469718933,0.0,0.1878453493118286,0.34502920508384705,0.13542871177196503,0.04011384770274162,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,3.292067766189575,5.181578159332275,4.0,4.0,-40.0,15.585346221923828,15.054736137390137,15.960990905761719,19.60801124572754
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.16035130620002747,0.20299281179904938,0.3363953232765198,0.27138039469718933,0.0,0.18776126205921173,0.3451671898365021,0.13560517132282257,0.03999459370970726,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,3.292985677719116,5.1886467933654785,4.0,4.0,-40.0,15.5872802734375,15.04125690460205,15.984776496887207,19.62484359741211
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.16050198674201965,0.20340201258659363,0.3363953232765198,0.27138039469718933,0.0,0.18782548606395721,0.34494343400001526,0.13573935627937317,0.039852481335401535,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,3.298400402069092,5.18004846572876,4.0,4.0,-40.0,15.585840225219727,15.033056259155273,16.00369644165039,19.614559173583984
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.15895134210586548,0.20638011395931244,0.3363953232765198,0.27138039469718933,0.0,0.18779721856117249,0.3451826274394989,0.13537101447582245,0.039538659155368805,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,3.297382116317749,5.171980857849121,4.0,4.0,-40.0,15.572890281677246,15.026556968688965,15.992202758789062,19.643373489379883
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.1605382114648819,0.20378102362155914,0.3363953232765198,0.27138039469718933,0.0,0.18782056868076324,0.3449820876121521,0.13554207980632782,0.04000169411301613,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,3.3006906509399414,5.184390068054199,4.0,4.0,-40.0,15.573283195495605,15.029850006103516,16.02708625793457,19.613750457763672
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.1597607135772705,0.20487894117832184,0.3363953232765198,0.27138039469718933,0.0,0.18728378415107727,0.34504637122154236,0.13508237898349762,0.03926403820514679,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,3.298628568649292,5.1898369789123535,4.0,4.0,-40.0,15.591618537902832,15.05448055267334,15.98047924041748,19.63895606994629
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.16001172363758087,0.20407715439796448,0.3363953232765198,0.27138039469718933,0.0,0.1877056062221527,0.34510666131973267,0.13555048406124115,0.03964614495635033,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,3.3004329204559326,5.179466247558594,4.0,4.0,-40.0,15.5884370803833,15.041407585144043,15.981600761413574,19.640323638916016
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.16018690168857574,0.20393593609333038,0.3363953232765198,0.27138039469718933,0.0,0.18778002262115479,0.34522926807403564,0.1355336457490921,0.039504408836364746,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,3.3013155460357666,5.175143241882324,4.0,4.0,-40.0,15.587905883789062,15.040102005004883,15.98424243927002,19.641569137573242
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.16027748584747314,0.2034188210964203,0.3363953232765198,0.27138039469718933,0.0,0.18784025311470032,0.3449886739253998,0.13568878173828125,0.039544105529785156,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,3.2986998558044434,5.179337501525879,4.0,4.0,-40.0,15.580135345458984,15.042635917663574,15.993374824523926,19.627687454223633
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.16034716367721558,0.20329231023788452,0.3363953232765198,0.27138039469718933,0.0,0.1876765638589859,0.3451367914676666,0.13549593091011047,0.03993292525410652,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,3.2957119941711426,5.181803226470947,4.0,4.0,-40.0,15.580010414123535,15.04491901397705,15.982251167297363,19.625202178955078
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.1597781777381897,0.20439936220645905,0.3363953232765198,0.27138039469718933,0.0,0.18755437433719635,0.34527596831321716,0.1353362798690796,0.03997370973229408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,3.2956783771514893,5.189328193664551,4.0,4.0,-40.0,15.5740966796875,15.039335250854492,15.994569778442383,19.658414840698242
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.16006708145141602,0.2041211724281311,0.3363953232765198,0.27138039469718933,0.0,0.18813002109527588,0.34482038021087646,0.1355782300233841,0.03970028832554817,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,3.2941548824310303,5.169355392456055,4.0,4.0,-40.0,15.5738525390625,15.045787811279297,15.973504066467285,19.59792137145996
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.15999290347099304,0.20443105697631836,0.3363953232765198,0.27138039469718933,0.0,0.187814861536026,0.34521588683128357,0.1356334090232849,0.03960045427083969,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,3.299733877182007,5.179079532623291,4.0,4.0,-40.0,15.581417083740234,15.05273151397705,15.977311134338379,19.62903594970703
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.16008463501930237,0.20342016220092773,0.3363953232765198,0.27138039469718933,0.0,0.18743179738521576,0.3450373113155365,0.13533449172973633,0.039709750562906265,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,3.293687105178833,5.186029434204102,4.0,4.0,-40.0,15.571776390075684,15.057183265686035,15.975159645080566,19.631149291992188
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.1568365842103958,0.20912355184555054,0.3363953232765198,0.27138039469718933,0.0,0.18780165910720825,0.34458300471305847,0.13480885326862335,0.040827225893735886,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,3.3027701377868652,5.166877269744873,4.0,4.0,-40.0,15.581013679504395,15.06641960144043,15.964282035827637,19.64884376525879
