expected,real
-0.12758222,-0.07201177
-0.14764556,-0.07239796
-0.13838555,-0.072685644
-0.1260389,-0.072530955
-0.14867444,-0.07299961
-0.121923335,-0.07326013
-0.117293335,-0.07351203
-0.14095777,-0.07374121
-0.117807776,-0.0738087
-0.104946665,-0.07389714
-0.12398111,-0.07397451
-0.11883666,-0.0741647
-0.11677889,-0.07419595
-0.13272667,-0.07421216
-0.13375555,-0.07432464
-0.13735667,-0.07439499
-0.14558777,-0.07431662
-0.14713112,-0.07406673
-0.17491111,-0.07365416
-0.17388222,-0.07256049
-0.17182444,-0.07115792
-0.16565111,-0.06955041
-0.19137333,-0.0682539
-0.17285334,-0.06465547
-0.15484777,-0.061038245
-0.17696889,-0.05712682
-0.17028111,-0.051806845
-0.15279,-0.046197537
-0.12501,-0.041212633
-0.114206664,-0.037112806
-0.19754666,-0.033795886
-0.18314222,-0.028466843
-0.14970334,-0.02494293
-0.14867444,-0.023507139
-0.14713112,0.014336869
-0.11935111,0.02036348
-0.10237444,0.020197999
-0.09465778,0.021023028
-0.092085555,0.023271974
-0.10237444,0.023197513
0.0,0.024674468
0.0,0.02365284
0.0,0.023926046
0.0,0.025727589
0.0,0.024962522
0.0,0.02441695
0.0,0.025726683
0.0,0.02588639
0.0,0.023946416
0.0,0.024572834
0.0,0.022434104
0.0,0.025981773
0.0,0.021722876
0.0,0.024750058
0.0,0.025321513
0.0,0.020648163
0.0,0.025652424
0.0,0.023060597
0.0,0.021861214
0.0,0.023311775
0.0,0.02508388
0.0,0.023296092
0.0,0.024497632
0.0,0.024439093
0.0,0.024032168
0.0,0.058527146
0.0,0.05771586
0.0,0.06617826
0.0,0.060000565
0.08642667,0.059623357
0.083854444,0.06569597
0.08694111,0.062300783
0.09774444,0.06668815
0.11163444,0.070624724
0.112663336,0.07421194
0.12706777,0.07855889
0.12809667,0.07028128
0.1389,0.08878404
0.14455889,0.069708124
0.07202222,0.08571753
0.07356556,0.08547747
0.08694111,0.090149105
0.09877333,0.101498544
0.08951333,0.098088905
0.10854778,0.11084247
0.101345554,0.10316789
0.10546111,0.09279029
0.12089445,0.10776642
0.10751889,0.099495396
0.12809667,0.092812374
0.13169777,0.08692756
0.13221222,0.08410467
0.11832222,0.0822736
0.11214889,0.07212041
0.10391778,0.071385965
0.10340333,0.06909081
0.09774444,0.07772021
0.09054222,0.05364831
0.10391778,0.06604636
0.07819556,0.06076919
0.07356556,0.09778407
0.074594446,0.027016785
0.07202222,0.03692359
0.08128222,0.04562941
0.07665222,0.071376055
0.07716667,0.04830445
0.08951333,0.0316828
0.06945,0.054575037
0.06019,0.05609126
0.054531112,0.0042038597
0.07253667,0.048138928
0.06173333,0.068171054
0.05093,0.056538027
0.04064111,0.02783801
0.04887222,0.023487236
0.041155554,0.031126723
0.038583335,0.04021732
0.036525555,0.05283725
0.049386665,0.060559917
0.04887222,0.035471883
0.0463,0.07380107
0.03601111,0.010889221
0.032924443,0.025319938
0.0463,0.057342034
0.027265556,0.07036626
0.03806889,-0.053526025
0.025722222,0.05636156
0.041155554,0.040363688
0.015947778,0.042125836
0.031895556,0.043234393
0.0056588887,0.04782043
0.032924443,0.048458446
0.024178889,0.04172081
0.019034445,0.038491573
0.018005555,0.04311995
0.014404444,0.054195706
0.012861111,0.027474951
0.003601111,0.047506083
-0.079738885,-0.07097942
-0.079738885,-0.07316272
-0.06533445,-0.073726386
-0.057617776,-0.07622242
-0.07613778,-0.09728207
-0.06224778,-0.11833675
-0.06790667,-0.08629182
-0.07716667,-0.12072635
-0.07202222,-0.068498805
-0.07819556,-0.12365973
-0.057103332,-0.1264976
-0.07768111,-0.12831719
-0.07819556,-0.12962599
-0.08899889,-0.1307943
-0.10751889,-0.1317142
-0.117807776,-0.13283233
-0.12964,-0.13340485
-0.11677889,-0.13393494
-0.14507334,-0.13460645
-0.13427,-0.13475357
-0.16873778,-0.13473852
-0.14353,-0.13532783
-0.15484777,-0.13548352
-0.15639111,-0.13537392
-0.16359334,-0.13510424
-0.15073222,-0.13466099
-0.16873778,-0.13384767
-0.18005556,-0.13218589
-0.15793444,-0.13076761
-0.18880111,-0.12930761
-0.15279,-0.12644485
-0.19446,-0.12467685
-0.19497444,-0.12041484
-0.19857556,-0.115322486
-0.18005556,-0.110370114
-0.18983,-0.10576664
-0.16873778,-0.101631254
-0.16256444,-0.09887348
-0.15536222,-0.0964466
-0.13375555,-0.094545215
-0.16462222,-0.09291589
-0.113692224,-0.09144454
-0.12089445,-0.08998765
-0.09825889,-0.08866906
-0.15896334,-0.08791028
-0.14918889,-0.087721154
-0.13169777,-0.08893578
-0.12089445,-0.09070353
-0.12809667,-0.05317689
-0.11060555,-0.050887298
-0.08797,-0.046789713
-0.08848444,-0.047719993
-0.07408,-0.043971844
-0.079224445,-0.045014404
0.0,-0.04119307
0.0,-0.04079809
0.0,-0.03730259
0.0,-0.038620707
0.0,-0.040873
0.0,-0.039817467
