expected,edgar,jj,miguel
0.006687777777772297,0.0778626,0.0026694434,0.017096885
0.023149999999980242,0.0779907,0.018360574,0.018533701
0.015433333333319862,0.077572085,-0.00018290151,-0.0027130274
0.02777999999997593,0.07774119,-0.00018871482,-0.0027444689
0.05710333333328421,0.032237995,-0.00038820412,-0.09795298
0.05555999999995232,0.07847238,0.00478727,0.01715894
0.04835777777773576,0.078552134,0.0064492514,0.017188158
0.05967555555550419,0.07859507,0.09084603,0.061576813
0.07562333333326833,0.032609034,-0.00038922718,-0.09761395
0.0946577777776958,0.07872344,0.0011789976,0.015964963
0.05092999999995573,0.078730434,0.00017781463,0.012808118
0.07665222222215595,0.078758776,-4.135724e-05,0.009553112
0.1167788888887884,0.07861851,-0.00023812708,-0.0018387055
0.12295222222211645,0.07855336,-0.0002861037,-0.012400818
0.04784333333329194,0.07856513,-0.00030731875,-0.022631072
0.09620111111102814,0.07904729,0.026245922,0.010078095
0.10083111111102427,-0.00899446,-0.0003970596,-0.113101535
0.10185999999991237,0.065187395,-0.00039063348,-0.08466727
0.06070444444439184,0.07674542,-0.00038053934,-0.056089655
0.060189999999947126,0.069111034,-0.00039118668,-0.07487218
0.061218888888836524,-0.0049459534,-0.0003968263,-0.11875112
0.03858333333329966,0.07927523,0.0015062178,-0.020090222
-0.013889999999988413,-0.1096127,-0.03591334,-0.12475142
-0.048872222222179566,-0.106760874,-0.029687123,-0.1245582
0.019034444444427482,-0.10799261,-0.03512906,-0.12454961
-0.0396122222221873,-0.10596697,0.039325655,-0.12323256
-0.03240999999997296,-0.11369645,-0.03994522,-0.12435487
-0.06687777777771943,-0.11369318,-0.039390977,-0.124070756
-0.04835777777773487,-0.113356076,-0.03851457,-0.12386734
-0.08128222222215252,-0.11362525,-0.03869852,-0.123672284
-0.0699644444443841,-0.11367948,-0.03893725,-0.123539284
-0.11472111111101135,-0.11366177,-0.03875032,-0.12330334
-0.10854777777768376,-0.1136821,-0.039548483,-0.123222485
-0.08951333333325627,-0.113674104,-0.040686563,-0.12295397
-0.14301555555543202,-0.113662966,-0.04010414,-0.12244795
-0.15433333333319998,-0.11357402,-0.038588792,-0.12140124
-0.1851999999998397,-0.11360591,-0.038797036,-0.117993236
-0.14250111111098818,-0.11358601,-0.039031055,-0.108514935
-0.2206966666664756,-0.11355125,-0.039052278,-0.10184768
-0.18519999999984016,-0.11232091,-0.038591407,-0.09845991
-0.19497444444427625,-0.11337216,-0.039441038,-0.09829242
-0.17748333333317978,-0.112414524,-0.039093945,-0.09854242
-0.185714444444284,-0.11228801,-0.039550055,-0.09884843
-0.16410777777763652,-0.11089547,-0.03978853,-0.09915974
-0.15381888888875614,-0.10319048,-0.038277976,-0.09823035
-0.14404444444431966,-0.10264119,-0.038653232,-0.0973053
-0.11523555555545605,-0.101542205,-0.03851284,-0.09177803
-0.13787111111099226,-0.10657763,-0.043918394,-0.09908266
-0.09671555555547218,-0.101622134,-0.042583864,-0.09289502
-0.09825888888880384,-0.10159684,-0.04524239,-0.09196737
-0.08642666666659203,-0.10190295,-0.050658565,-0.09140898
-0.15227555555542396,-0.097998,-0.04928602,-0.048527993
-0.1316977777776639,-0.09790338,-0.061595865,-0.051579356
-0.13992888888876798,-0.09698105,-0.067387655,-0.037880413
-0.1214088888887841,-0.09410369,-0.055509415,-0.016053954
-0.10648999999990794,-0.09342858,-0.06291146,-0.011839541
-0.11677888888878794,-0.091207266,-0.052913304,-0.0043785153
-0.09825888888880396,-0.09049532,-0.053033754,-0.0004795594
-0.06996444444438399,-0.08110004,-0.04372759,0.0056376085
-0.08179666666659599,-0.07492401,-0.043850258,0.0074360203
-0.07305111111104798,-0.014049832,-0.045396917,0.008745154
0.0,-0.0025546858,-0.026793033,0.010045873
0.0,-0.0048722164,-0.046606794,0.009306293
0.0,-0.0034429254,-0.04492037,0.009649202
0.0,-0.0026920792,-0.0128457565,0.0098452065
0.0,-0.002757959,-0.040463716,0.0097846575
0.0,-0.0026814248,-0.015145167,0.009815114
0.0,-0.0026901234,-0.038555384,0.009774918
0.0,-0.0034032837,0.014567923,0.009800522
0.0,-0.0029495247,-0.04277365,0.009714641
0.0,-0.0030102972,0.0046821926,0.009793177
0.0,-0.0026164474,-0.031004908,0.009806421
0.0,-0.0026191426,-0.030577393,0.009796223
0.0066877777777740715,-0.027159594,-0.05904439,-0.022766441
0.0138899999999893,-0.027159605,-0.059044592,-0.02466255
0.011317777777767546,-0.02715962,-0.059044518,-0.0034930576
0.014918888888876937,-0.027159639,-0.059045874,-0.016569767
0.022635555555535092,-0.027159676,-0.059045717,-0.0010510087
0.02417888888886744,-0.02715972,-0.05905012,0.0005270308
0.014404444444432231,-0.02715978,-0.059051257,0.009058472
0.028294444444419763,-0.02715984,-0.05905711,0.013255142
0.023664444444424504,-0.027159955,-0.059145197,0.014482876
0.027779999999975047,-0.027160097,-0.059205752,0.018284136
0.04372777777773962,-0.02716032,-0.07082542,-0.07345145
0.03086666666663973,-0.027160767,-0.070821606,-0.06308404
0.03343888888885793,-0.027161308,-0.0708069,-0.00786417
0.04115555555551964,0.028825048,-0.070825905,-0.070878625
0.02417888888886921,0.0329825,0.007236693,-0.0773368
0.027779999999975047,-0.027164433,-0.07017558,0.018989278
0.02572222222219977,-0.027166203,-0.068802886,0.017273616
0.0303522222221968,-0.027168538,-0.06911724,0.015418954
0.03755444444441025,-0.027172074,-0.06792314,0.013334252
0.021606666666649232,-0.02717758,-0.04354904,0.010973223
0.014404444444430453,-0.027183343,-0.040755056,0.008824632
0.029837777777752095,-0.027189989,-0.039424393,0.0065830257
0.01028888888887991,-0.027201794,-0.038691454,0.0041052476
0.01800555555554162,-0.027212221,-0.038995467,0.0017992221
0.024178888888865657,-0.027227905,-0.03963657,-0.00053679105
0.026236666666646258,-0.027251542,-0.03934418,-0.0029017301
0.017491111111095137,-0.027285278,-0.03923372,-0.005341952
0.008231111111104639,-0.027323157,-0.04310217,-0.0077830567
0.011317777777767546,-0.027360674,-0.062432222,-0.010076795
