tfz/rules/weights,tfz/var/LeaderDistance/b,tfz/var/LeaderDistance/s0,tfz/var/LeaderDistance/s1,tfz/var/LeaderDistance/s2,tfz/var/LeaderDistance/s3,tfz/var/LeaderDistance/s4,tfz/var/LeaderDistance/s5,tfz/var/LeaderDistance/s6,tfz/var/LeaderDistance/s7,tfz/var/NextTLSDistance/b,tfz/var/NextTLSDistance/s0,tfz/var/NextTLSDistance/s1,tfz/var/NextTLSDistance/s2,tfz/var/NextTLSDistance/s3,tfz/var/NextTLSDistance/s4,tfz/var/NextTLSDistance/s5,tfz/var/NextTLSDistance/s6,tfz/var/NextTLSDistance/s7,tfz/var/NextTLSGreen/b,tfz/var/NextTLSGreen/s0,tfz/var/NextTLSGreen/s1,tfz/var/NextTLSRed/b,tfz/var/NextTLSRed/s0,tfz/var/NextTLSRed/s1,tfz/var/NextTLSYellow/b,tfz/var/NextTLSYellow/s0,tfz/var/NextTLSYellow/s1,tfz/var/Speed/b,tfz/var/Speed/s0,tfz/var/Speed/s1,tfz/var/Speed/s2,tfz/var/Speed/s3,tfz/var/Speed/s4,tfz/var/Speed/s5,tfz/var/Speed/s6,tfz/var/Speed/s7,tfz/var/SpeedToLeader/b,tfz/var/SpeedToLeader/s0,tfz/var/SpeedToLeader/s1,tfz/var/SpeedToLeader/s2,tfz/var/SpeedToLeader/s3,tfz/var/SpeedToLeader/s4,tfz/var/SpeedToLeader/s5,tfz/var/SpeedToLeader/s6,tfz/var/SpeedToLeader/s7
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.0819946750998497,0.167950838804245,0.10771915316581726,0.07286203652620316,0.09377593547105789,0.0647980198264122,0.11527743935585022,0.14690281450748444,0.0,-0.0009531475370749831,0.3354169726371765,0.07162611186504364,0.028935104608535767,0.14856022596359253,0.16616256535053253,0.18342751264572144,0.06324182450771332,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.34944993257522583,5.209372043609619,-0.0004991958849132061,3.1802639961242676,0.002373953117057681,3.0210046768188477,2.222222328186035,2.222222328186035,-40.0,10.007889747619629,10.238910675048828,7.626902103424072,9.509520530700684,8.04858684539795,4.968494415283203,13.13409423828125,11.491325378417969
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.08181105554103851,0.1679924875497818,0.10842447727918625,0.07263011485338211,0.09356465935707092,0.06446629017591476,0.11527743935585022,0.14690281450748444,0.0,-0.002740674652159214,0.3367207944393158,0.06871408224105835,0.028534460812807083,0.1488313525915146,0.1673361212015152,0.1748003214597702,0.0599544383585453,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.33259254693984985,5.228808403015137,0.0014439054066315293,3.176586389541626,0.002863234141841531,3.0169081687927246,2.222222328186035,2.222222328186035,-40.0,9.991314888000488,10.291543006896973,7.591503620147705,9.535906791687012,8.025287628173828,4.975435733795166,13.118510246276855,11.400157928466797
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.08188959956169128,0.16823960840702057,0.1080508604645729,0.07278472185134888,0.09362755715847015,0.06392038613557816,0.11527743935585022,0.14690281450748444,0.0,-0.001073447521775961,0.3378423750400543,0.06902708858251572,0.02847139537334442,0.1484464555978775,0.16699819266796112,0.17520049214363098,0.05964890867471695,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.32425960898399353,5.239830493927002,0.0018267467385157943,3.172778367996216,-0.00046415493125095963,3.022111654281616,2.222222328186035,2.222222328186035,-40.0,9.97301197052002,10.336597442626953,7.552280902862549,9.548189163208008,8.022397994995117,4.9804887771606445,13.13801097869873,11.340616226196289
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.0821063220500946,0.16779616475105286,0.10830158740282059,0.07250271737575531,0.09330587834119797,0.0644785463809967,0.11527743935585022,0.14690281450748444,0.0,-0.00023962822160683572,0.33810141682624817,0.06883125007152557,0.0297160092741251,0.14861196279525757,0.16731475293636322,0.17543788254261017,0.05910297483205795,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3233757019042969,5.238130569458008,-2.5591201847419143e-05,3.182758092880249,0.00725818146020174,3.020963430404663,2.222222328186035,2.222222328186035,-40.0,9.952144622802734,10.381714820861816,7.511318206787109,9.542439460754395,8.015572547912598,4.987499713897705,13.163385391235352,11.285388946533203
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.0819397121667862,0.16804911196231842,0.10859457403421402,0.07274266332387924,0.0933060422539711,0.06449274718761444,0.11527743935585022,0.14690281450748444,0.0,0.0017910341266542673,0.3369385004043579,0.0695035308599472,0.02857285924255848,0.14860518276691437,0.16726140677928925,0.17550182342529297,0.05817165970802307,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.32000166177749634,5.232141017913818,-0.0033647529780864716,3.182262420654297,-0.004710698965936899,3.0254876613616943,2.222222328186035,2.222222328186035,-40.0,9.938404083251953,10.435945510864258,7.485054016113281,9.547749519348145,8.010939598083496,4.984805107116699,13.15347957611084,11.198862075805664
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.08205065131187439,0.16780811548233032,0.10814398527145386,0.072527676820755,0.09361563622951508,0.06443878263235092,0.11527743935585022,0.14690281450748444,0.0,9.991694241762161e-06,0.3385179042816162,0.0689929872751236,0.028959618881344795,0.14835324883460999,0.16704784333705902,0.17571154236793518,0.059205561876297,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3249533772468567,5.240673542022705,-1.9907733076252043e-05,3.1787772178649902,-0.0031590089201927185,3.0201051235198975,2.222222328186035,2.222222328186035,-40.0,9.916971206665039,10.481989860534668,7.455020427703857,9.544087409973145,8.02015209197998,4.9836297035217285,13.212183952331543,11.178353309631348
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.08228392153978348,0.16755618155002594,0.10883484780788422,0.07229039072990417,0.09345044940710068,0.06206134706735611,0.11527743935585022,0.14690281450748444,0.0,0.0018805833533406258,0.33553579449653625,0.07035978883504868,0.02865292876958847,0.1487678438425064,0.16623899340629578,0.17610301077365875,0.05851128324866295,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.32846707105636597,5.235560417175293,0.0006983762141317129,3.1600167751312256,0.0013093013549223542,3.0094006061553955,2.222222328186035,2.222222328186035,-40.0,9.908066749572754,10.55247688293457,7.467724800109863,9.398341178894043,8.088117599487305,5.014440536499023,13.141674041748047,11.032968521118164
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.08264748007059097,0.16694913804531097,0.10914009809494019,0.07233323156833649,0.09361372143030167,0.06251843273639679,0.11527743935585022,0.14690281450748444,0.0,5.728498945245519e-05,0.33703503012657166,0.07008697092533112,0.029423527419567108,0.1490200012922287,0.1668655276298523,0.1756540983915329,0.058248959481716156,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3370904326438904,5.238770961761475,4.915225872537121e-05,3.162963390350342,-0.0005745338858105242,3.011949062347412,2.222222328186035,2.222222328186035,-40.0,9.874298095703125,10.595861434936523,7.457362174987793,9.384984970092773,8.096677780151367,5.005420684814453,13.16109561920166,10.9754638671875
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.08249448984861374,0.1674831211566925,0.1087385043501854,0.07258396595716476,0.09298353642225266,0.062091585248708725,0.11527743935585022,0.14690281450748444,0.0,9.372946806252003e-05,0.3345218896865845,0.07299283146858215,0.029204407706856728,0.14845044910907745,0.16618232429027557,0.17625153064727783,0.05889515206217766,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.33217549324035645,5.232278347015381,-0.002282357309013605,3.1621031761169434,-0.0023788148537278175,3.0163941383361816,2.222222328186035,2.222222328186035,-40.0,9.853711128234863,10.635904312133789,7.441765785217285,9.384598731994629,8.095029830932617,4.999974727630615,13.175890922546387,10.910593032836914
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.08221162110567093,0.1673937439918518,0.10935966670513153,0.0725085437297821,0.09310071915388107,0.061637695878744125,0.11527743935585022,0.14690281450748444,0.0,-0.0024604264181107283,0.33609217405319214,0.0698167234659195,0.02807876653969288,0.14909455180168152,0.16683772206306458,0.17543940246105194,0.057757921516895294,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3276069760322571,5.231442928314209,0.00014619369176216424,3.16851806640625,-0.006416067481040955,3.0241665840148926,2.222222328186035,2.222222328186035,-40.0,9.838518142700195,10.675803184509277,7.426702499389648,9.385551452636719,8.095222473144531,5.0088419914245605,13.165576934814453,10.826374053955078
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.08245797455310822,0.1671036183834076,0.10924633592367172,0.07226396352052689,0.09318256378173828,0.06388713419437408,0.11527743935585022,0.14690281450748444,0.0,-0.00022483273642137647,0.33588099479675293,0.07153068482875824,0.02932863123714924,0.149032860994339,0.1668432652950287,0.1758524626493454,0.05837802588939667,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3289940357208252,5.233338356018066,0.0007481678621843457,3.1634676456451416,0.006733348593115807,3.0283849239349365,2.222222328186035,2.222222328186035,-40.0,9.820463180541992,10.70717716217041,7.402249336242676,9.383292198181152,8.092106819152832,5.008700370788574,13.209272384643555,10.792277336120605
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.08250406384468079,0.16728290915489197,0.10918200016021729,0.07239764928817749,0.09336376190185547,0.06275391578674316,0.11527743935585022,0.14690281450748444,0.0,0.0005577444680966437,0.33740004897117615,0.0698334127664566,0.028918979689478874,0.14896246790885925,0.16658733785152435,0.1755848526954651,0.05886250361800194,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3310193717479706,5.234878063201904,-0.0030541126616299152,3.1714463233947754,0.0011285926448181272,3.0125181674957275,2.222222328186035,2.222222328186035,-40.0,9.805315971374512,10.7385835647583,7.381067276000977,9.384271621704102,8.0978364944458,5.015684604644775,13.21346378326416,10.72001838684082
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.08272164314985275,0.1673661172389984,0.10864000022411346,0.07254848629236221,0.09316344559192657,0.06264553964138031,0.11527743935585022,0.14690281450748444,0.0,-0.0003079563903156668,0.33216673135757446,0.075295090675354,0.029324527829885483,0.1489698886871338,0.1664993315935135,0.1757415533065796,0.05844796821475029,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.33521735668182373,5.235648155212402,-0.0013831022661179304,3.171177864074707,-0.00483061745762825,3.0139997005462646,2.222222328186035,2.222222328186035,-40.0,9.806452751159668,10.786199569702148,7.375624656677246,9.3695650100708,8.070975303649902,4.988576412200928,13.276530265808105,10.697665214538574
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.08259276300668716,0.16704072058200836,0.10921597480773926,0.07217614352703094,0.09330962598323822,0.06222978234291077,0.11527743935585022,0.14690281450748444,0.0,0.0007572068134322762,0.3360106647014618,0.07106471806764603,0.028887415304780006,0.149309903383255,0.1668512523174286,0.1753787249326706,0.05825533717870712,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.33234041929244995,5.236149787902832,8.828623685985804e-05,3.1655688285827637,-0.001853891066275537,3.0155882835388184,2.222222328186035,2.222222328186035,-40.0,9.78014087677002,10.803376197814941,7.343487739562988,9.384425163269043,8.09115219116211,5.016261577606201,13.242612838745117,10.592541694641113
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.08248820155858994,0.16715213656425476,0.10888438671827316,0.07214070111513138,0.0934736579656601,0.06250089406967163,0.11527743935585022,0.14690281450748444,0.0,-0.00010630660108290613,0.335428923368454,0.07225608825683594,0.029085764661431313,0.14922335743904114,0.16626858711242676,0.17617948353290558,0.05874506011605263,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.33636268973350525,5.235313415527344,0.0005004568956792355,3.1656911373138428,0.0017373573500663042,3.025261640548706,2.222222328186035,2.222222328186035,-40.0,9.769779205322266,10.833974838256836,7.32462215423584,9.386391639709473,8.092583656311035,5.010915756225586,13.272041320800781,10.539713859558105
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.08230101317167282,0.16711413860321045,0.10921064019203186,0.07199123501777649,0.09329840540885925,0.06221776828169823,0.11527743935585022,0.14690281450748444,0.0,-0.0009829684859141707,0.33684054017066956,0.07024668157100677,0.028386801481246948,0.1492992788553238,0.1661924421787262,0.1764921098947525,0.05781836062669754,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.33077552914619446,5.231658458709717,-6.001869769534096e-05,3.1666100025177,0.0015524536138400435,3.0158443450927734,2.222222328186035,2.222222328186035,-40.0,9.732488632202148,10.853325843811035,7.32803201675415,9.379023551940918,8.11208724975586,5.017449855804443,13.270113945007324,10.461393356323242
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.0822272077202797,0.16718149185180664,0.10916595160961151,0.07260554283857346,0.09319532662630081,0.06261858344078064,0.11527743935585022,0.14690281450748444,0.0,0.002019602572545409,0.33668190240859985,0.06911846995353699,0.02890833280980587,0.1492871195077896,0.16657410562038422,0.17593784630298615,0.058661919087171555,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3295545279979706,5.234691143035889,0.0005804724642075598,3.1695711612701416,-0.004483322147279978,3.018388271331787,2.222222328186035,2.222222328186035,-40.0,9.669083595275879,10.853665351867676,7.397895812988281,9.370407104492188,8.120450019836426,5.010373115539551,13.275996208190918,10.39006233215332
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.08255847543478012,0.16740161180496216,0.10881778597831726,0.07217130810022354,0.0935196578502655,0.06298203766345978,0.11527743935585022,0.14690281450748444,0.0,0.0003056635323446244,0.3349210321903229,0.07261906564235687,0.028808852657675743,0.14910638332366943,0.16664814949035645,0.17546643316745758,0.05904403328895569,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.33754855394363403,5.2320170402526855,0.0003805259184446186,3.16760516166687,-0.0009217120241373777,3.0140209197998047,2.222222328186035,2.222222328186035,-40.0,9.642370223999023,10.84954833984375,7.440805912017822,9.365004539489746,8.117730140686035,4.997391700744629,13.297483444213867,10.329584121704102
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.08229430764913559,0.16727007925510406,0.10942810773849487,0.07257955521345139,0.09315185993909836,0.06272301077842712,0.11527743935585022,0.14690281450748444,0.0,0.0011535529047250748,0.33756783604621887,0.06877657026052475,0.028865279629826546,0.14905129373073578,0.16656237840652466,0.17607873678207397,0.058290671557188034,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3273158371448517,5.2294111251831055,-0.001555098919197917,3.175461769104004,0.004504811018705368,3.0247862339019775,2.222222328186035,2.222222328186035,-40.0,9.624006271362305,10.834259033203125,7.462064743041992,9.36699104309082,8.128013610839844,5.013559818267822,13.340734481811523,10.29608154296875
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.0825079157948494,0.16732075810432434,0.10884089767932892,0.0723240077495575,0.0932583138346672,0.06254106014966965,0.11527743935585022,0.14690281450748444,0.0,-0.00015239458298310637,0.3344884216785431,0.07287153601646423,0.029070010408759117,0.14902065694332123,0.16615991294384003,0.1760426163673401,0.05852546915411949,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3342660665512085,5.23374080657959,0.000143294659210369,3.164496421813965,-0.0003541146870702505,3.0203938484191895,2.222222328186035,2.222222328186035,-40.0,9.618701934814453,10.822063446044922,7.480481147766113,9.359539031982422,8.123597145080566,5.006969451904297,13.328584671020508,10.201861381530762
