test,training,validation
0.3319999873638153,0.3343333303928375,0.3333333432674408
0.4933333396911621,0.5253333449363708,0.5006666779518127
0.628333330154419,0.6320000290870667,0.6286666393280029
0.6413333415985107,0.6476666927337646,0.6346666812896729
0.6646666526794434,0.703000009059906,0.6776666641235352
0.6796666383743286,0.7006666660308838,0.6809999942779541
0.643666684627533,0.6856666803359985,0.6463333368301392
0.668666660785675,0.6923333406448364,0.6626666784286499
0.6823333501815796,0.7143333554267883,0.6933333277702332
0.7013333439826965,0.7223333120346069,0.6970000267028809
0.7083333134651184,0.722000002861023,0.6946666836738586
0.6890000104904175,0.7260000109672546,0.6859999895095825
0.6956666707992554,0.7306666374206543,0.7170000076293945
0.7116666436195374,0.7223333120346069,0.718999981880188
0.6970000267028809,0.7263333201408386,0.6973333358764648
0.7166666388511658,0.7350000143051147,0.7093333601951599
0.7020000219345093,0.7263333201408386,0.7143333554267883
0.715666651725769,0.734333336353302,0.7210000157356262
0.6973333358764648,0.7446666955947876,0.6976666450500488
0.6946666836738586,0.7323333621025085,0.7036666870117188
0.7086666822433472,0.7453333139419556,0.7116666436195374
0.7289999723434448,0.7276666760444641,0.7333333492279053
0.7326666712760925,0.7269999980926514,0.7356666922569275
0.70333331823349,0.7463333606719971,0.7160000205039978
0.7110000252723694,0.7436666488647461,0.7250000238418579
0.7266666889190674,0.7296666502952576,0.7269999980926514
0.7433333396911621,0.7446666955947876,0.7540000081062317
0.721666693687439,0.734666645526886,0.7160000205039978
0.7093333601951599,0.7580000162124634,0.7193333506584167
0.722000002861023,0.7386666536331177,0.7206666469573975
0.7423333525657654,0.7549999952316284,0.7493333220481873
0.7223333120346069,0.7570000290870667,0.7123333215713501
0.7726666927337646,0.7570000290870667,0.7590000033378601
0.7080000042915344,0.7556666731834412,0.7183333039283752
0.746666669845581,0.7699999809265137,0.7333333492279053
0.7286666631698608,0.777999997138977,0.737333357334137
0.7256666421890259,0.7543333172798157,0.7203333377838135
0.7296666502952576,0.7789999842643738,0.7406666874885559
0.7683333158493042,0.8013333082199097,0.7570000290870667
0.7609999775886536,0.7599999904632568,0.7536666393280029
0.7633333206176758,0.7860000133514404,0.7566666603088379
0.765333354473114,0.7973333597183228,0.7643333077430725
0.7406666874885559,0.7716666460037231,0.7409999966621399
0.7429999709129333,0.7583333253860474,0.7409999966621399
0.784333348274231,0.7836666703224182,0.7770000100135803
0.7816666960716248,0.784333348274231,0.7680000066757202
0.7663333415985107,0.7893333435058594,0.768666684627533
0.7606666684150696,0.7873333096504211,0.7593333125114441
0.7693333625793457,0.7806666493415833,0.7816666960716248
0.7390000224113464,0.7580000162124634,0.7506666779518127
0.7586666941642761,0.8033333420753479,0.768666684627533
0.7433333396911621,0.7956666946411133,0.7456666827201843
0.7736666798591614,0.7893333435058594,0.7663333415985107
0.7540000081062317,0.8056666851043701,0.7786666750907898
0.749666690826416,0.7976666688919067,0.7580000162124634
0.7553333044052124,0.7879999876022339,0.750333309173584
0.7720000147819519,0.7990000247955322,0.7559999823570251
0.7900000214576721,0.8119999766349792,0.7879999876022339
0.7710000276565552,0.7986666560173035,0.7620000243186951
0.7956666946411133,0.8019999861717224,0.8019999861717224
0.7443333268165588,0.7940000295639038,0.7630000114440918
0.7796666622161865,0.8090000152587891,0.7803333401679993
0.7643333077430725,0.8173333406448364,0.7753333449363708
0.7723333239555359,0.8063333630561829,0.7806666493415833
0.784333348274231,0.7906666398048401,0.7696666717529297
0.7596666812896729,0.8086666464805603,0.7549999952316284
0.7913333177566528,0.8149999976158142,0.7926666736602783
0.7846666574478149,0.8100000023841858,0.7879999876022339
0.7670000195503235,0.8053333163261414,0.7546666860580444
0.7833333611488342,0.7983333468437195,0.7763333320617676
0.7806666493415833,0.8013333082199097,0.7670000195503235
0.7803333401679993,0.8109999895095825,0.7826666831970215
0.7713333368301392,0.8053333163261414,0.7613333463668823
0.7886666655540466,0.8016666769981384,0.7839999794960022
0.7770000100135803,0.8153333067893982,0.7763333320617676
0.7616666555404663,0.7953333258628845,0.762666642665863
0.8013333082199097,0.8023333549499512,0.7856666445732117
0.7643333077430725,0.7950000166893005,0.7683333158493042
0.7746666669845581,0.8153333067893982,0.7733333110809326
0.7823333144187927,0.7979999780654907,0.7796666622161865
0.7689999938011169,0.7923333048820496,0.7683333158493042
0.7523333430290222,0.8023333549499512,0.7720000147819519
0.7846666574478149,0.8113333582878113,0.7943333387374878
0.7723333239555359,0.8026666641235352,0.7760000228881836
0.7726666927337646,0.8149999976158142,0.7786666750907898
0.768666684627533,0.8033333420753479,0.7703333497047424
0.7950000166893005,0.8130000233650208,0.7833333611488342
0.7850000262260437,0.8083333373069763,0.7816666960716248
0.7670000195503235,0.8073333501815796,0.7723333239555359
0.7756666541099548,0.812333345413208,0.7770000100135803
0.7846666574478149,0.8090000152587891,0.7803333401679993
0.7940000295639038,0.7990000247955322,0.8103333115577698
0.7670000195503235,0.8053333163261414,0.7689999938011169
0.7513333559036255,0.8073333501815796,0.7603333592414856
0.7743333578109741,0.8180000185966492,0.7646666765213013
0.7593333125114441,0.8063333630561829,0.765666663646698
0.746666669845581,0.8116666674613953,0.7616666555404663
0.7786666750907898,0.8169999718666077,0.7953333258628845
0.7906666398048401,0.8009999990463257,0.7836666703224182
0.7683333158493042,0.8053333163261414,0.7633333206176758
