Acceleration,Leader distance,Next TLS distance,Next TLS green,Next TLS red,Next TLS yellow,Speed,Speed to leader
0.05195888888884426,0.18996913721487715,0.04608655313220104,1.0,0.0,0.0,3.5177711111080714,-0.0327851526964551
0.02623666666664448,0.18903417933263209,0.04361217034132717,1.0,0.0,0.0,3.5697299999969148,-0.04674789411225433
0.04475666666662858,0.18786495747513235,0.040929469634130425,1.0,0.0,0.0,3.59596666666356,-0.05846109287498536
0.016976666666651763,0.1867755351246016,0.03891635265617351,1.0,0.0,0.0,3.640723333330188,-0.0544711175265391
0.005144444444439955,0.1856991249183595,0.03654218868649104,1.0,0.0,0.0,3.65769999999684,-0.053820510312103664
-0.01800555555554073,0.1843211132704883,0.0346664950816618,1.0,0.0,0.0,3.66284444444128,-0.06890058239356023
-0.015433333333319862,0.1832204819346829,0.03340331330947144,1.0,0.0,0.0,3.6448388888857393,-0.05503156679026944
-0.029837777777752095,0.18212857132344776,0.032496231946744544,1.0,0.0,0.0,3.6294055555524194,-0.05459553056175714
-0.007716666666659933,0.18110557582365605,0.031841170790871884,1.0,0.0,0.0,3.599567777774668,-0.05114977498958595
-0.024693333333312584,0.18008338362870233,0.3108299283722858,0.0,0.0,1.0,3.591851111108008,-0.051109609747685525
-0.0565888888888404,0.17906438964114113,0.3083905749461242,0.0,0.0,1.0,3.567157777774695,-0.05094969937806049
-0.032924444444416334,0.17805394872349972,0.3060350018543234,0.0,0.0,1.0,3.5105688888858544,-0.050522045882070536
-0.05967555555550419,0.1771050793086784,0.3037178958277236,0.0,0.0,1.0,3.4776444444414376,-0.04744347074106692
-0.03035222222219592,0.17616031240178265,0.3016576715848753,0.0,0.0,1.0,3.417968888885934,-0.04723834534478577
-0.0164622222222075,0.17512472843694168,0.29927554595297623,0.0,0.0,1.0,3.3876166666637384,-0.05177919824204835
-0.032409999999972065,0.17381850030077167,0.2972801717242405,0.0,0.0,1.0,3.3711544444415305,-0.06531140680850099
-0.0010288888888876355,0.1724125319769691,0.2949215036130349,0.0,0.0,1.0,3.3387444444415584,-0.07029841619012878
-0.016462222222207945,0.1709322405407492,0.2929468035214573,0.0,0.0,1.0,3.3377155555526707,-0.07401457181099502
-0.020063333333316002,0.16932620695725414,0.2906184983121232,0.0,0.0,1.0,3.3212533333304632,-0.0803016791747524
-0.045271111111071516,0.1677028913333587,0.2884092823367301,0.0,0.0,1.0,3.301189999997147,-0.08116578119477325
-0.016462222222207945,0.16590030508199574,0.2865628189363437,0.0,0.0,1.0,3.255918888886076,-0.0901293125681466
-0.03189555555552781,0.16422901772086226,0.28407952959710064,0.0,0.0,1.0,3.2394566666638682,-0.08356436805667401
-0.02109222222220364,0.16276194605417366,0.2818496870593761,0.0,0.0,1.0,3.2075611111083395,-0.07335358333443054
-0.03035222222219592,0.160999070040444,0.2802806875646215,0.0,0.0,1.0,3.1864688888861363,-0.08814380068648298
-0.033953333333304414,0.15932164924012115,0.27880884930475025,0.0,0.0,1.0,3.15611666666394,-0.08387104001614265
-0.03703999999996732,0.1575246776950416,0.2768534570897941,0.0,0.0,1.0,3.122163333330636,-0.08984857725397699
-0.046814444444403865,0.15588756554544986,0.27455554675183225,0.0,0.0,1.0,3.0851233333306682,-0.08185560747958752
-0.0462999999999596,0.1543930515451485,0.2726078212416334,0.0,0.0,1.0,3.0383088888862644,-0.07472570001506718
-0.04732888888884812,0.1531317339229739,0.2706167105362925,0.0,0.0,1.0,2.992008888886305,-0.0630658811087299
-0.03961222222218863,0.151753131281862,0.26888367187053897,0.0,0.0,1.0,2.9446799999974567,-0.06893013205559663
-0.029323333333307836,0.1503468560623836,0.2669671169257801,0.0,0.0,1.0,2.905067777775268,-0.07031376097391995
-0.03961222222218819,0.14920730734003415,0.2649001002884984,0.0,0.0,1.0,2.87574444444196,-0.05697743611747175
-0.030866666666640175,0.14806281493000667,0.2633007928335298,0.0,0.0,1.0,2.836132222219772,-0.05722462050137445
-0.02726555555553168,0.14716377707055972,0.26162213706493065,0.0,0.0,1.0,2.805265555553132,-0.04495189297234781
0.0,0.09380900021672328,0.1007520282994396,1.0,0.0,0.0,0.0,0.013901597749727657
0.0,0.09507209698138924,0.1007429734035166,1.0,0.0,0.0,0.0,0.06315483823329783
0.0,0.0973348173077398,0.1007429734035166,1.0,0.0,0.0,0.0,0.11313601631752945
0.0,0.10011704887322374,0.1007429734035166,1.0,0.0,0.0,0.0,0.1391115782741963
0.0,0.10182644012960994,0.1007429734035166,1.0,0.0,0.0,0.0,0.08546956281931006
0.0,0.10375210153396018,0.1007429734035166,1.0,0.0,0.0,0.0,0.09628307021751237
0.0,0.10819926482323718,0.1007429734035166,1.0,0.0,0.0,0.0,0.22235816446384948
0.0,0.10951493864169956,0.1007339196742144,1.0,0.0,0.0,0.0,0.0657836909231202
0.0,0.11108306971085907,0.1007339196742144,1.0,0.0,0.0,0.0,0.07840655345797476
0.09259999999991553,0.11428486627101522,0.1007339196742144,1.0,0.0,0.0,0.0,0.16008982800780736
0.13889999999988,0.11724857078385804,0.1007339196742144,1.0,0.0,0.0,0.09259999999991553,0.14818522564213946
0.15124666666653594,0.11956487745818832,0.1007339196742144,1.0,0.0,0.0,0.2314999999997956,0.11581533371651533
0.16410777777763608,0.12479452876758215,0.1007339196742144,1.0,0.0,0.0,0.3827466666663315,0.2614825654696924
0.17130999999985194,0.1268885042148265,0.1007339196742144,1.0,0.0,0.0,0.5468544444439676,0.1046987723622168
0.19548888888872007,0.12958034451196918,0.099385830184369,1.0,0.0,0.0,0.7181644444438195,0.1345920148571338
0.2160666666664799,0.1326679386827226,0.09789683462109468,1.0,0.0,0.0,0.9136533333325396,0.1543797085376717
0.20063333333316002,0.13426190160508064,0.09640812715024988,1.0,0.0,0.0,1.1297199999990195,0.07969814611790138
0.22635555555536,0.13729306870158384,0.09474617912351092,1.0,0.0,0.0,1.3303533333321795,0.15155835482516178
0.22584111111091604,0.1407927344425558,0.0929281583099739,1.0,0.0,0.0,1.5567088888875396,0.17498328704859567
0.16616555555541224,0.14302001338480091,0.09083735659630852,1.0,0.0,0.0,1.7825499999984555,0.11136394711225693
0.131697777777664,0.14687253725014948,0.08854337608922634,1.0,0.0,0.0,1.9487155555538682,0.19262619326742847
0.1476455555554277,0.15023341007846075,0.08654630480130546,1.0,0.0,0.0,2.0804133333315318,0.16804364141556238
0.13787111111099204,0.15320707079769808,0.08414624205323865,1.0,0.0,0.0,2.2280588888869595,0.1486830359618665
0.1486744444443162,0.1568295096018962,0.08190421121671093,1.0,0.0,0.0,2.3659299999979515,0.18112194020990646
0.12449555555544788,0.15883630054967424,0.0791528654690147,1.0,0.0,0.0,2.514604444442268,0.10033954738890216
0.13015444444433255,0.1601739892017192,0.07639440723047138,1.0,0.0,0.0,2.639099999997716,0.06688443260224819
0.163078888888748,0.16151167785376416,0.07329002820650081,1.0,0.0,0.0,2.769254444442048,0.0668844326022473
0.17388222222207128,0.16500659139778528,0.07025257322715335,1.0,0.0,0.0,2.932333333330796,0.17474567720105585
0.1332411111109959,0.16725926965351612,0.06705967174057155,1.0,0.0,0.0,3.1062155555528674,0.11263391278654213
0.15176111111098,0.17121411279679655,0.06385397576850005,1.0,0.0,0.0,3.239456666663864,0.1977421571640221
0.1651366666665237,0.17583235507551911,0.06037356864193165,1.0,0.0,0.0,3.391217777774844,0.2309121139361281
0.12449555555544788,0.17694894534458575,0.056754043118449886,1.0,0.0,0.0,3.5563544444413666,0.05582951345333242
0.1399288888887682,0.17911105476937142,0.0528293999131043,1.0,0.0,0.0,3.680849999996815,0.10810547123928238
0.13324111111099546,0.18225911381659496,0.04946775653340345,1.0,0.0,0.0,3.820778888885583,0.15740295236117774
0.14713111111098431,0.184509992768608,0.04561839223150381,1.0,0.0,0.0,3.9540199999965786,0.1125439476006509
0.15484777777764425,0.1874466503193517,0.04156516552815544,1.0,0.0,0.0,4.101151111107563,0.14683287753718588
0.13426999999988354,0.190555474508904,0.03795586994637183,1.0,0.0,0.0,4.255998888885207,0.15544120947761542
0.09414333333325152,0.19236779304674545,0.03420436982910552,1.0,0.0,0.0,4.390268888885092,0.0906159268920721
0.15947777777764038,0.1942666293836247,0.030387205288547367,1.0,0.0,0.0,4.484412222218342,0.09494181684396352
0.10854777777768376,0.19602457683990746,0.0269649410275323,1.0,0.0,0.0,4.643889999995984,0.08789737281413501
0.10391777777768674,0.19753173454857567,0.023767333728196928,1.0,0.0,0.0,4.7524377777736655,0.07535788543341226
0.1599922222220842,0.19879672738107435,0.02131429825866195,1.0,0.0,0.0,4.856355555551354,0.06324964162493353
0.1136922222221246,0.19830522431377173,0.01990458146352827,1.0,0.0,0.0,5.016347777773436,-0.02457515336513083
0.10134555555546854,0.19870325760942092,0.1596566953763675,1.0,0.0,0.0,5.130039999995561,0.0199016647824628
0.1034033333332438,0.1992081804708399,0.15455725343080476,1.0,0.0,0.0,5.231385555551031,0.025246143070946303
0.07716666666659933,0.19978749651708586,0.14909753606182247,1.0,0.0,0.0,5.334788888884273,0.02896580231229784
0.07973888888882019,0.1996218180186025,0.14308461990945473,1.0,0.0,0.0,5.4119555555508745,-0.008283924924171515
0.0735655555554926,0.19996438801895602,0.13769595720815864,1.0,0.0,0.0,5.491694444439694,0.017128500017676632
0.029837777777752095,0.2009834038298589,0.13226894514671855,1.0,0.0,0.0,5.565259999995186,0.05095079054514784
0.02006333333331689,0.20121703167103752,0.1266316682596487,1.0,0.0,0.0,5.5950977777729385,0.011681392058930484
0.005144444444439955,0.20342218456096373,0.12101305940340655,1.0,0.0,0.0,5.615161111106255,0.11025764449630948
-0.01646222222220839,0.2055395272210057,0.11538645639987935,1.0,0.0,0.0,5.620305555550695,0.10586713300210172
-0.015433333333319862,0.20682150941649108,0.10990790176791593,1.0,0.0,0.0,5.603843333328488,0.0640991097742667
0.004629999999996136,0.20833457535192035,0.10481109025773548,1.0,0.0,0.0,5.588409999995167,0.07565329677146337
-0.014918888888876047,0.210456777096784,0.09973434399479077,1.0,0.0,0.0,5.593039999995164,0.10611008724318084
-0.03292444444441589,0.2132844313944333,0.09451571439575186,1.0,0.0,0.0,5.578121111106287,0.14138271488246806
-0.02469333333331125,0.21674941932055927,0.08882193701485554,1.0,0.0,0.0,5.545196666661871,0.17324939630629646
0.0,0.21936427522477567,0.0836798485280289,1.0,0.0,0.0,5.520503333328558,0.1307427952108231
0.022121111111091274,0.2214722380449355,0.07819362661325023,1.0,0.0,0.0,5.520503333328558,0.1053981410079885
-0.08231111111103928,0.5451320315156307,0.4947181669151556,0.0,1.0,0.0,7.164153333327169,-0.717320043559365
-0.07407999999993642,0.5315725735016837,0.4877555102529925,0.0,1.0,0.0,7.081842222216129,-0.6779729006973483
-0.10185999999991237,0.5176941514531894,0.4806130195614466,0.0,1.0,0.0,7.0077622222161935,-0.6939211024247172
-0.08385444444437251,0.5040124349774698,0.47365048195206,0.0,1.0,0.0,6.905902222216281,-0.6840858237859777
-0.11677888888878753,0.4905853013820001,0.4672123645722519,0.0,1.0,0.0,6.8220477777719095,-0.6713566797734885
-0.08591222222214867,0.4776533852931849,0.4606410521040417,0.0,1.0,0.0,6.705268888883121,-0.6465958044407607
-0.10391777777768853,0.4646905745966876,0.4539199264480235,0.0,1.0,0.0,6.619356666660972,-0.6481405348248614
-0.1404433333332129,0.4522850703963095,0.4476904798018809,0.0,1.0,0.0,6.515438888883284,-0.6202752100189066
-0.11729333333323222,0.440173076388766,0.4411959112593353,0.0,1.0,0.0,6.374995555550071,-0.6055997003771765
-0.10443222222213144,0.4283586298695395,0.4351888878531796,0.0,1.0,0.0,6.257702222216839,-0.5907223259613197
-0.12449555555544832,0.4164124660619483,0.4291932938501555,0.0,1.0,0.0,6.153269999994707,-0.5973081903795611
-0.14815999999987284,0.40472368653345375,0.42340771663142,0.0,1.0,0.0,6.028774444439257,-0.5844389764247282
-0.14301555555543202,0.3932625603593416,0.4178367941696777,0.0,1.0,0.0,5.880614444439386,-0.5730563087056098
-0.163078888888748,0.3820475082890097,0.4119706503330419,0.0,1.0,0.0,5.737598888883954,-0.5607526035165941
-0.1100911111110161,0.37204828292452574,0.4065474941382412,0.0,1.0,0.0,5.574519999995206,-0.4999612682241974
-0.1702811111109641,0.3603351924694391,0.4014921546162447,0.0,1.0,0.0,5.46442888888419,-0.5856545227543322
-0.1064899999999076,0.3494549509712548,0.3964239703761807,0.0,1.0,0.0,5.294147777773227,-0.5440120749092152
-0.12140888888878455,0.3389947327511997,0.3916808968980534,0.0,1.0,0.0,5.187657777773318,-0.523010911002757
-0.11472111111101135,0.3284936745770573,0.3869511890450552,0.0,1.0,0.0,5.066248888884534,-0.5250529087071172
-0.16513666666652416,0.31828431057926576,0.3818708987250534,0.0,1.0,0.0,4.9515277777735225,-0.5104681998895781
-0.13581333333321588,0.3081635003323094,0.37799605959231397,0.0,1.0,0.0,4.786391111106998,-0.506040512347818
-0.10443222222213144,0.29839860366566656,0.3730894585797415,0.0,1.0,0.0,4.650577777773783,-0.4882448333321428
-0.09722999999991623,0.28882264206164626,0.3688730952724029,0.0,1.0,0.0,4.546145555551651,-0.4787980802010132
-0.05607444444439569,0.27936841075353475,0.3642370863659836,0.0,1.0,0.0,4.448915555551735,-0.4727115654055769
-0.11214888888879317,0.27021031587096944,0.3608518434157145,0.0,1.0,0.0,4.392841111107339,-0.457904744128264
-0.05555999999995098,0.2612662427126309,0.3570239317912599,0.0,1.0,0.0,4.280692222218546,-0.4472036579169263
-0.11111999999990464,0.25259095564703515,0.3529875610948672,0.0,1.0,0.0,4.225132222218595,-0.4337643532797895
-0.0694499999999394,0.244120135808972,0.3493270044140108,0.0,1.0,0.0,4.11401222221869,-0.42354099190315786
-0.11780777777767648,0.23631855904415425,0.3450028060742563,0.0,1.0,0.0,4.044562222218751,-0.3900788382408873
-0.04938666666662428,0.2285378857641097,0.34136974375541795,0.0,1.0,0.0,3.9267544444410745,-0.3890336640022287
-0.05710333333328421,0.22032628332348306,0.3378109967486251,0.0,1.0,0.0,3.87736777777445,-0.41058012203133387
-0.1250099999998917,0.21210446746367145,0.33425346585682525,0.0,1.0,0.0,3.820264444441166,-0.4110907929905778
-0.0977444444443596,0.20470357952289456,0.33059475079903883,0.0,1.0,0.0,3.6952544444412734,-0.3700443970388427
-0.11214888888879182,0.1976913610065213,0.3274107459318779,0.0,1.0,0.0,3.5975099999969147,-0.35061092581866404
-0.06790666666660794,0.19069973649720826,0.3242217931760292,0.0,1.0,0.0,3.485361111108123,-0.34958122546565384
-0.14095777777765628,0.18410923812400204,0.32102660652767634,0.0,1.0,0.0,3.417454444441516,-0.3295249186603097
-0.11626444444434415,0.17777258394652518,0.3185987872516012,0.0,1.0,0.0,3.2764966666638577,-0.31683270887384296
-0.14661666666654005,0.17200217669306642,0.3157740049832995,0.0,1.0,0.0,3.1602322222195145,-0.2885203626729371
-0.1167788888887884,0.1657185102287196,0.3127706321204644,0.0,1.0,0.0,3.0136155555529744,-0.3141833232173408
-0.12603888888878026,0.16009676776337353,0.30968893128859976,0.0,1.0,0.0,2.896836666664186,-0.2810871232673033
-0.1563911111109757,0.1547714124487416,0.3079857022580574,0.0,1.0,0.0,2.770797777775406,-0.2662677657315973
-0.10134555555546763,0.14966024028487593,0.30557654895847675,0.0,1.0,0.0,2.61440666666443,-0.2555586081932839
-0.11677888888878794,0.144909140986621,0.3036580415236421,0.0,1.0,0.0,2.5130611111089625,-0.2375549649127464
-0.1769688888887364,0.14077517011762924,0.3015600787246219,0.0,1.0,0.0,2.3962822222201745,-0.20669854344958694
-0.16050666666652802,0.13657140934653286,0.2997273829127314,0.0,1.0,0.0,2.219313333331438,-0.21018803855481932
-0.09517222222213984,0.13239841963672905,0.2982947532351445,0.0,1.0,0.0,2.05880666666491,-0.20864948549019147
-0.14867444444431574,0.12856697175780674,0.29665600911499257,0.0,1.0,0.0,1.9636344444427705,-0.1915723939461156
-0.11369222222212395,0.12500276916307568,0.2951165811957929,0.0,1.0,0.0,1.8149599999984545,-0.17821012973655215
-0.12449555555544788,0.12159609259423505,0.2941624882596969,0.0,1.0,0.0,1.7012677777763303,-0.1703338284420326
-0.10648999999990803,0.1184743032607546,0.2925611094081296,0.0,1.0,0.0,1.5767722222208826,-0.1560894666740218
-0.11369222222212395,0.11572486852548855,0.2914726427125822,0.0,1.0,0.0,1.4702822222209746,-0.1374717367633025
-0.08899888888881202,0.11307368356695947,0.2908010180332595,0.0,1.0,0.0,1.3565899999988509,-0.13255924792645324
-0.09517222222214006,0.11055825861714054,0.2898165503931114,0.0,1.0,0.0,1.2675911111100386,-0.12577124749094715
-0.04990111111106765,0.10833822362446968,0.28898682707303824,0.0,1.0,0.0,1.1724188888878986,-0.1110017496335436
-0.16976666666651996,0.10632455971573712,0.2881018560132473,0.0,1.0,0.0,1.1225177777768311,-0.10068319543662696
-0.14713111111098398,0.10535126093866642,0.2877948431106268,0.0,1.0,0.0,0.9527511111103109,-0.04866493885353496
-0.10957666666657197,0.10437796216159573,0.286905129335822,0.0,1.0,0.0,0.8056199999993271,-0.04866493885353496
-0.11832222222211995,0.1024518090534368,0.2863379942714305,0.0,1.0,0.0,0.6960433333327549,-0.09630765540794606
-0.10854777777768396,0.1006075564617358,0.28568630563860153,0.0,1.0,0.0,0.5777211111106351,-0.09221262958505072
