Acceleration,Leader distance,Next TLS distance,Next TLS green,Next TLS red,Next TLS yellow,Speed,Speed to leader
-0.09928777777769238,0.5536274697768808,1.0,1.0,0.0,0.0,6.94757222221623,-0.5784784071517741
-0.110091111111017,0.5422254203476164,1.0,1.0,0.0,0.0,6.848284444438537,-0.570102471463219
-0.10648999999990673,0.5308233709183521,1.0,1.0,0.0,0.0,6.738193333327521,-0.5701024714632226
-0.11009111111101524,0.5194213214890876,1.0,1.0,0.0,0.0,6.6317033333276125,-0.570102471463219
-0.09568666666658301,0.5080192720598232,1.0,1.0,0.0,0.0,6.521612222216599,-0.570102471463219
-0.10751888888879613,0.4966172226305589,1.0,1.0,0.0,0.0,6.425925555550016,-0.570102471463219
-0.0998022222221353,0.4852151732012944,1.0,1.0,0.0,0.0,6.31840666666122,-0.5701024714632226
-0.11214888888879226,0.47381312377203,1.0,1.0,0.0,0.0,6.218604444439085,-0.570102471463219
-0.10751888888879704,0.4609410567241885,1.0,1.0,0.0,0.0,6.106455555550292,-0.643603352392077
-0.0967155555554724,0.4504440710663073,1.0,1.0,0.0,0.0,5.998936666661495,-0.5248492828940599
-0.10751888888879613,0.4394275740490248,1.0,1.0,0.0,0.0,5.902221111106023,-0.5508248508641245
-0.07973888888882019,0.4271982977753305,1.0,1.0,0.0,0.0,5.794702222217227,-0.6114638136847148
-0.0998022222221362,0.4157782411673785,1.0,1.0,0.0,0.0,5.714963333328407,-0.5710028303975996
-0.0864266666665916,0.4037145582345579,1.0,1.0,0.0,0.0,5.615161111106271,-0.6031841466410306
-0.0967155555554724,0.39203359254917103,1.0,1.0,0.0,0.0,5.528734444439678,-0.5840482842693433
-0.09465777777769536,0.3819154080758229,1.0,1.0,0.0,0.0,5.432018888884207,-0.505909223667409
-0.09208555555547626,0.3700371315961716,1.0,1.0,0.0,0.0,5.337361111106512,-0.5939138239825645
-0.08025333333326401,0.359570305721829,1.0,1.0,0.0,0.0,5.245275555551036,-0.5233412937171273
-0.08025333333326401,0.34858576898642324,1.0,1.0,0.0,0.0,5.165022222217772,-0.5492268367702877
-0.08128222222215165,0.3389373858206206,1.0,1.0,0.0,0.0,5.084768888884507,-0.4824191582901314
-0.07510888888882405,0.3291071095916531,1.0,1.0,0.0,0.0,5.003486666662356,-0.4915138114483746
-0.0967155555554724,0.3196114907522978,1.0,1.0,0.0,0.0,4.928377777773531,-0.4747809419677687
-0.08385444444437162,0.31029271571897565,1.0,1.0,0.0,0.0,4.831662222218059,-0.4659387516661049
-0.07613777777771258,0.3019320451710064,1.0,1.0,0.0,0.0,4.747807777773686,-0.4180335273984621
-0.08282555555548399,0.2919283404271114,1.0,1.0,0.0,0.0,4.6716699999959745,-0.500185237194751
-0.07819555555548785,0.2828043469795533,1.0,1.0,0.0,0.0,4.5888444444404906,-0.4561996723779078
-0.08848444444436865,0.273866304843561,1.0,1.0,0.0,0.0,4.510648888885003,-0.4469021067996124
-0.10083111111102384,0.2645363431918178,1.0,1.0,0.0,0.0,4.422164444440634,-0.4664980825871599
-0.10751888888879613,0.2563022222462477,1.0,1.0,0.0,0.0,4.321333333329609,-0.41170604727850346
-0.10803333333324083,0.24836919197948315,1.0,1.0,0.0,0.0,4.213814444440814,-0.3966515133382291
-0.11369222222212415,0.2401009266278893,1.0,1.0,0.0,0.0,4.105781111107573,-0.413413267579692
-0.10391777777768853,0.2324182127523305,1.0,1.0,0.0,0.0,3.9920888888854487,-0.3841356937779388
-0.12758222222211169,0.22497972744963105,1.0,1.0,0.0,0.0,3.8881711111077606,-0.371924265134977
-0.12500999999989126,0.21757930000475464,1.0,1.0,0.0,0.0,3.760588888885649,-0.3700213722438193
-0.1234666666665598,0.21069839087588466,1.0,1.0,0.0,0.0,3.6355788888857576,-0.3440454564434976
-0.13478444444432824,0.20421424769185686,1.0,1.0,0.0,0.0,3.5121122222191983,-0.32420715920138576
-0.1183222222221203,0.19724019013920832,1.0,1.0,0.0,0.0,3.3773277777748696,-0.3487028776324319
-0.1286111111110002,0.1917046091964517,1.0,1.0,0.0,0.0,3.2590055555527493,-0.2767790471378291
-0.10700444444435142,0.1837541519059895,1.0,1.0,0.0,0.0,3.130394444441748,-0.3975228645231113
-0.12192333333322836,0.17515877887559805,1.0,1.0,0.0,0.0,3.0233899999973977,-0.4297686515195736
-0.12089444444434028,0.16907204973456316,1.0,1.0,0.0,0.0,2.9014666666641693,-0.3043364570517433
-0.12552444444433594,0.16366369549802726,1.0,1.0,0.0,0.0,2.780572222219829,-0.27041771182679675
-0.10546111111101997,0.15854009973960914,1.0,1.0,0.0,0.0,2.655047777775493,-0.256179787920904
-0.11369222222212415,0.1537682684701612,1.0,1.0,0.0,0.0,2.549586666664473,-0.2385915634723972
-0.10803333333323993,0.14982487002290415,1.0,1.0,0.0,0.0,2.435894444442349,-0.19716992236285336
-0.0998022222221362,0.1451624187128022,1.0,1.0,0.0,0.0,2.327861111109109,-0.2331225655050977
-0.10237444444435616,0.14149747431207113,1.0,1.0,0.0,0.0,2.228058888886973,-0.18324722003655314
-0.09208555555547583,0.13735958916110513,1.0,1.0,0.0,0.0,2.1256844444426166,-0.20689425754830013
-0.09054222222214392,0.13363550037362956,1.0,1.0,0.0,0.0,2.033598888887141,-0.18620443937377829
-0.08694111111103586,0.1295491732591575,1.0,1.0,0.0,0.0,1.9430566666649969,-0.20431635572360296
-0.08128222222215231,0.12720970532445747,1.0,1.0,0.0,0.0,1.8561155555539608,-0.11697339673500196
-0.07922444444437571,0.12389676334540015,1.0,1.0,0.0,0.0,1.7748333333318087,-0.16564709895286533
-0.0756233333332681,0.12024061996073125,1.0,1.0,0.0,0.0,1.6956088888874332,-0.18280716923344545
-0.07305111111104813,0.11809293842197753,1.0,1.0,0.0,0.0,1.619985555554165,-0.10738407693768616
-0.07768111111104381,0.11487793418604653,1.0,1.0,0.0,0.0,1.5469344444431168,-0.16075021179654936
-0.06533444444438796,0.11152494742641364,1.0,1.0,0.0,0.0,1.4692533333320734,-0.1676493379816444
-0.06944999999993984,0.1104884102734302,1.0,1.0,0.0,0.0,1.403918888887685,-0.05182685764917228
-0.065848888888832,0.10945187312044677,1.0,1.0,0.0,0.0,1.3344688888877452,-0.05182685764917139
-0.07202222222215983,0.10701662533384283,1.0,1.0,0.0,0.0,1.2686199999989132,-0.12176238933019601
-0.06173333333328013,0.10472308029893848,1.0,1.0,0.0,0.0,1.1965977777767534,-0.1146772517452188
-0.06327666666661202,0.10304055468589572,1.0,1.0,0.0,0.0,1.1348644444434732,-0.08412628065213745
-0.05453111111106401,0.10129943536317114,1.0,1.0,0.0,0.0,1.0715877777768612,-0.08705596613622912
