test,training,validation
0.7109658122062683,0.6951871514320374,0.7002606987953186
0.7010025978088379,0.6894959211349487,0.6891171336174011
0.6907647252082825,0.6839101910591125,0.6876943111419678
0.6802670955657959,0.6784194707870483,0.6964136958122253
0.6695067882537842,0.673010528087616,0.6490737199783325
0.6584935188293457,0.6676740646362305,0.6416343450546265
0.647225558757782,0.6623861193656921,0.6794806718826294
0.6357050538063049,0.6571069955825806,0.6500793099403381
0.6239027380943298,0.651771605014801,0.6492733955383301
0.6118317246437073,0.646324872970581,0.5653800964355469
0.5994420647621155,0.6406862735748291,0.6324658393859863
0.5867376327514648,0.6347976922988892,0.6081823110580444
0.5736891031265259,0.6286099553108215,0.6543448567390442
0.5602411031723022,0.6220850944519043,0.6362746357917786
0.5463924407958984,0.6151853799819946,0.6286495327949524
0.5320637822151184,0.6078639030456543,0.645066499710083
0.5172433257102966,0.6000739932060242,0.5877324938774109
0.5018594264984131,0.59176105260849,0.6303616762161255
0.4859025180339813,0.5828660726547241,0.5461294054985046
0.4692167341709137,0.5733051896095276,0.5826080441474915
0.45174387097358704,0.5629863142967224,0.5228042602539062
0.43340003490448,0.5518211722373962,0.5499802231788635
0.41426345705986023,0.5397378206253052,0.518564760684967
0.3942212760448456,0.5266311764717102,0.5522474646568298
0.37325164675712585,0.5124123692512512,0.47433656454086304
0.3513185679912567,0.49697789549827576,0.4852006733417511
0.328472375869751,0.480268657207489,0.462688684463501
0.30479592084884644,0.4622475504875183,0.44566190242767334
0.2804821729660034,0.44293251633644104,0.4222058653831482
0.25577878952026367,0.42239636182785034,0.4166620373725891
0.23103201389312744,0.40079668164253235,0.3964260220527649
0.2067582756280899,0.37843823432922363,0.3785828649997711
0.18351642787456512,0.3557420074939728,0.3467470705509186
0.16198691725730896,0.33331531286239624,0.3244127631187439
0.14287824928760529,0.31189393997192383,0.3101212978363037
0.1268339902162552,0.2922968566417694,0.2718771696090698
0.11422961950302124,0.2752012610435486,0.2703964412212372
0.10508852452039719,0.26094526052474976,0.2636856734752655
0.0989479199051857,0.24935053288936615,0.2393430769443512
0.09502674639225006,0.23984907567501068,0.2469540685415268
0.0924355760216713,0.23166784644126892,0.21604764461517334
0.09043781459331512,0.22416052222251892,0.2376026064157486
0.08843225985765457,0.21674752235412598,0.25621792674064636
0.08595635741949081,0.208973690867424,0.21285970509052277
0.08272088319063187,0.20053420960903168,0.16881966590881348
0.07857637107372284,0.19127145409584045,0.18277765810489655
0.07356024533510208,0.18122275173664093,0.17255043983459473
0.06785956025123596,0.17061938345432281,0.15531732141971588
0.061724115163087845,0.15977218747138977,0.17292910814285278
0.05549066886305809,0.14908228814601898,0.15695452690124512
0.049456432461738586,0.1389106661081314,0.1225522831082344
0.04388909414410591,0.1295652836561203,0.1519026756286621
0.03901399299502373,0.12126065790653229,0.11695504933595657
0.0349334254860878,0.11404735594987869,0.13238559663295746
0.03166569396853447,0.10783785581588745,0.09642818570137024
0.02911435067653656,0.10242530703544617,0.0933290496468544
0.027144504711031914,0.09755373001098633,0.07911910861730576
0.025594225153326988,0.09296196699142456,0.10269758105278015
0.024319594725966454,0.0884484127163887,0.054183874279260635
0.023206230252981186,0.08385490626096725,0.06370315700769424
0.022206611931324005,0.0791979506611824,0.07769349962472916
0.02130565047264099,0.07451138645410538,0.06529863178730011
0.020534994080662727,0.06994496285915375,0.0637458860874176
0.019936706870794296,0.06567177921533585,0.08666691184043884
0.019547192379832268,0.061849482357501984,0.05480196699500084
0.019373146817088127,0.05858297646045685,0.06014888361096382
0.01939964108169079,0.05589500442147255,0.051908887922763824
0.019570844247937202,0.05374639853835106,0.04570702835917473
0.019803274422883987,0.05201387777924538,0.07386286556720734
0.02002706006169319,0.050552431493997574,0.03180786222219467
0.020181424915790558,0.04922676831483841,0.0363079197704792
0.02022639662027359,0.04793265834450722,0.04571038857102394
0.020164888352155685,0.0466344952583313,0.04799231141805649
0.02001526951789856,0.045330166816711426,0.05866356939077377
0.019827144220471382,0.044076696038246155,0.0548768974840641
0.019643224775791168,0.04292810335755348,0.04100048542022705
0.019508883357048035,0.04194236919283867,0.040228791534900665
0.019421255216002464,0.0411202535033226,0.021747976541519165
0.019378993660211563,0.04044400155544281,0.03935329243540764
0.019356541335582733,0.03985747694969177,0.04861515760421753
0.019320352002978325,0.039293233305215836,0.03480244800448418
0.019241787493228912,0.038691990077495575,0.0339614637196064
0.01910243183374405,0.03802139312028885,0.05180937424302101
0.018896546214818954,0.03726784884929657,0.049721915274858475
0.018639251589775085,0.036458685994148254,0.0371166355907917
0.018353497609496117,0.0356353297829628,0.019430316984653473
0.018048012629151344,0.034816283732652664,0.026816876605153084
0.01773994415998459,0.0340241901576519,0.026271408423781395
0.017434876412153244,0.033260636031627655,0.03464871644973755
0.01713625341653824,0.03252449259161949,0.03515251353383064
0.016832247376441956,0.03179904446005821,0.03195850923657417
0.01651730388402939,0.031069088727235794,0.023435212671756744
0.016190117225050926,0.030326491221785545,0.05231165885925293
0.015851793810725212,0.02957901358604431,0.01826583594083786
0.015507693402469158,0.028828399255871773,0.036323413252830505
0.01516400184482336,0.028086356818675995,0.03077206388115883
0.014829888939857483,0.027368957176804543,0.03131701797246933
0.014514055103063583,0.026691004633903503,0.02229694463312626
0.014222315512597561,0.02605314552783966,0.03796062991023064
0.013955563306808472,0.02545188181102276,0.01641596108675003
0.013710414059460163,0.0248741265386343,0.024879347532987595
0.013488369062542915,0.0243123397231102,0.008009247481822968
0.013291574083268642,0.02375807985663414,0.019592570140957832
0.013121897354722023,0.023214401677250862,0.01665056310594082
0.012979821301996708,0.022683514282107353,0.029652489349246025
0.012865263037383556,0.022171001881361008,0.022693535313010216
0.012781050987541676,0.021680863574147224,0.029896941035985947
0.012722369283437729,0.021212410181760788,0.015848785638809204
0.012683067470788956,0.020758554339408875,0.015528061427175999
0.01266197208315134,0.020313991233706474,0.01542461197823286
