expected,real
0.0,-0.017990256
0.0,-0.017523132
0.0,-0.017624784
0.0,-0.015776932
0.0,-0.015804822
0.0,-0.014358752
0.0,-0.015703876
0.0,-0.015632277
0.0,-0.014893085
0.0,-0.013224335
0.0,-0.012734767
0.0,-0.012667812
0.0,-0.010925273
0.0,-0.008940368
0.0,-0.010374621
0.0,-0.008880411
0.0,-0.007842438
0.0,-0.0038041584
0.0,0.007653802
0.0,-0.0018357018
0.0,0.003546789
0.0,0.0035200568
0.0,0.003357755
0.0,0.008856868
0.0,0.0140881445
0.07047889,0.015759056
0.08694111,0.008083494
0.07871,0.0032111888
0.10700444,-0.0013496865
0.13324112,0.008043055
0.14661667,0.013212299
0.14353,0.010351585
0.17439666,0.0081006
0.17028111,0.00826155
0.19085889,0.0074445116
0.12706777,0.012551036
0.12501,0.0028011724
0.14095777,-0.0039136503
0.11986556,0.019340187
0.10649,0.007336425
0.11163444,0.01728136
0.12038,0.0030744274
0.10186,7.781386e-05
0.10700444,0.0034157797
0.109576665,0.01505839
0.09928778,0.01977135
0.09465778,0.012013244
0.10186,0.0064837616
0.10340333,0.004419119
0.113692224,0.00070288766
0.08025333,-0.0018062273
0.10340333,-0.005437081
0.08025333,-0.0069584604
0.10649,0.00047436345
0.10700444,-0.00703347
0.09568667,-0.007312554
0.08488333,-0.0072675254
0.07408,-0.007621974
0.07202222,-0.007734978
0.051444445,-0.010604937
0.08848444,-0.007610531
0.06276222,-0.012075374
0.08128222,-0.011436231
0.06430556,-0.0127772875
0.04424222,-0.01590517
0.06379111,-0.016204247
0.05658889,-0.016243694
0.06430556,-0.01700836
0.061218888,-0.015207308
0.044756666,-0.016765421
0.047843333,-0.014220352
0.05093,-0.013148921
0.030352222,-0.012307617
0.00463,-0.016686408
0.0030866666,-0.014626204
-0.00463,-0.011761479
0.0108033335,-0.0117053995
0.014918889,-0.0098385
0.012346666,-0.008463418
0.03446778,-0.009828965
-0.016976668,-0.011284021
-0.0108033335,0.0009824629
0.009774445,-0.010426053
0.023664445,0.005952466
0.015947778,-0.004387201
0.030352222,0.004727566
0.016976668,0.004773759
-0.0077166664,0.008972403
0.0020577777,0.006627075
0.0056588887,0.006445408
0.028808888,0.010323991
0.027265556,0.009148699
0.022635555,0.00840507
0.028294444,0.0056809764
0.029837778,0.0056899465
0.0025722221,0.014725007
0.045785554,0.0030436122
0.025207778,0.00068622816
0.03806889,0.0025907098
0.041155554,-0.00055372703
0.054531112,0.0055763144
0.032924443,-0.0001477301
0.040126666,-0.0029919352
0.03806889,-0.0072350428
0.04424222,-0.0063931663
0.05556,-0.0072502117
0.021092223,0.0063305837
0.0463,-0.01367126
0.029323334,-0.001989481
0.041155554,0.034700073
0.012346666,-0.018597392
0.020063333,0.014965161
0.03704,-0.02545477
0.028294444,0.011071527
0.030352222,0.0012788168
0.02675111,2.7596947e-05
0.035496667,-0.008255651
0.042184446,-0.008502486
0.029323334,-0.020957349
-0.0041155554,-0.005902072
0.035496667,-0.009486748
0.031895556,-0.005815618
0.019034445,0.002337749
0.033438887,-0.008463269
0.009774445,-0.0113364365
0.031895556,-0.006653776
0.018005555,-0.0041007167
0.01954889,-0.0055803373
0.040126666,-0.0044404864
0.043727778,-0.0055653765
0.021606667,-0.006181101
0.031895556,-0.0067753047
0.015433333,-0.007902069
0.020577777,-0.0069008553
0.04269889,-0.0076103816
0.020577777,-0.0055015124
0.029837778,-0.005184842
0.030352222,0.00069650996
0.003601111,-0.017584862
0.015947778,-0.012129753
0.013375555,-0.006588333
0.021092223,0.0033754278
0.028294444,-0.0061465916
-0.00463,-0.008126317
-0.0108033335,-0.0066903713
0.012861111,-0.016069904
-0.012346666,-0.013063045
-0.03138111,-0.0075275963
0.007202222,-0.009086031
-0.0020577777,-0.006603562
-0.0041155554,-0.007977792
-0.03601111,-0.019465074
-0.03601111,-0.024684805
-0.015947778,-0.0027601647
-0.02315,0.022369731
-0.041155554,-0.0029332552
-0.02778,-0.017499804
-0.024693333,-0.03496955
-0.04887222,-0.011672233
-0.06790667,0.017283743
-0.060704444,0.008038704
-0.028808888,0.013520279
-0.061218888,0.01918304
-0.057617776,0.027712548
-0.038583335,0.025507279
-0.043727778,-0.009488534
-0.02315,0.01608224
-0.012861111,0.00914703
-0.00051444443,0.014925205
0.0030866666,0.017661432
0.0056588887,0.0044680536
0.00926,0.011170637
0.03241,0.007329928
0.026236666,0.006597572
0.015947778,0.0066263895
0.03241,0.015340226
0.021092223,0.034128364
0.015433333,0.008728222
-0.030352222,0.006215134
0.008231111,0.0055352477
-0.0041155554,0.010483893
-0.027265556,0.020756511
-0.03446778,0.007774524
-0.027265556,0.028711947
-0.02675111,0.002816133
-0.04887222,0.027995747
-0.05350222,-0.0017838754
-0.04064111,-0.00082364655
-0.014918889,0.01992665
-0.05195889,0.019349871
-0.0463,0.010858286
-0.031895556,0.023332918
-0.02675111,0.019897008
-0.035496667,0.011530006
-0.03241,0.012430025
-0.031895556,0.016232882
-0.025207778,0.00887013
-0.027265556,0.0103427945
-0.043727778,0.004735077
-0.02212111,0.0035211893
-0.00926,0.010006987
-0.031895556,-0.009915443
-0.03138111,0.012947191
-0.02675111,0.0042127417
-0.03704,-0.0050566355
-0.025207778,0.00668015
-0.016976668,-0.012039674
-0.037554443,-0.018993417
-0.009774445,-0.0041401736
-0.027265556,-0.018609757
-0.03601111,-0.013506127
-0.014918889,-0.018146576
-0.0010288889,-0.016411975
-0.012861111,-0.029287245
-0.0066877776,-0.03978541
-0.017491112,-0.026068706
-0.018005555,-0.023587767
-0.028808888,-0.025894215
-0.03704,-0.028854134
-0.060704444,-0.027386606
-0.06019,-0.034136076
-0.08436889,-0.028428134
-0.096201114,-0.029587243
-0.09362889,-0.020014321
-0.11060555,-0.017316666
-0.09774444,-0.02729667
-0.11214889,-0.02157794
-0.12501,-0.024345262
-0.11883666,-0.02420051
