test,training,validation
0.1870843470096588,0.19085225462913513,0.2083696722984314
0.12214546650648117,0.07664420455694199,0.07681633532047272
0.10801615566015244,0.029798071831464767,0.0382576584815979
0.1232619658112526,0.045379236340522766,0.05585724115371704
0.12862354516983032,0.06403401494026184,0.05837934836745262
0.115045927464962,0.0608891062438488,0.05937456712126732
0.0929487943649292,0.043381091207265854,0.04384579882025719
0.07492484897375107,0.024782760068774223,0.027188414707779884
0.0695653185248375,0.015022024512290955,0.0117559265345335
0.07679646462202072,0.0162749495357275,0.012685188092291355
0.08846393972635269,0.02296588569879532,0.026997480541467667
0.09606510400772095,0.028087040409445763,0.033138297498226166
0.095889613032341,0.028054293245077133,0.027358360588550568
0.08886370807886124,0.02318897843360901,0.018619267269968987
0.07856785506010056,0.016276780515909195,0.017062699422240257
0.06901098042726517,0.010564522817730904,0.01069470401853323
0.06281377375125885,0.008059125393629074,0.010287673212587833
0.06046926975250244,0.00880014430731535,0.010772624984383583
0.060622990131378174,0.011223185807466507,0.011657210998237133
0.06130952015519142,0.01335775014013052,0.013537527993321419
0.061122212558984756,0.013903428800404072,0.012116133235394955
0.05966032296419144,0.012581123039126396,0.01225444208830595
0.05746852234005928,0.01005178689956665,0.010858699679374695
0.05547944828867912,0.00736195920035243,0.00750484736636281
0.05449318140745163,0.005436519160866737,0.005850629881024361
0.05480090528726578,0.004716966301202774,0.003939446061849594
0.05609340965747833,0.005058458540588617,0.004411398898810148
0.057641658931970596,0.005890641361474991,0.004704218357801437
0.058673884719610214,0.0065627070143818855,0.0060842446982860565
0.05872763320803642,0.006670436356216669,0.00756409578025341
0.05779649689793587,0.006189481355249882,0.006287379190325737
0.056167121976614,0.005352516658604145,0.006266003008931875
0.0543631836771965,0.004545810166746378,0.004268135409802198
0.05280228331685066,0.004043536260724068,0.005329490173608065
0.05173029750585556,0.003938992507755756,0.004455529153347015
0.05115079879760742,0.00412332359701395,0.004246194381266832
0.05090760439634323,0.0043793413788080215,0.0049822223372757435
0.05079633370041847,0.004506799858063459,0.0038771291729062796
0.05067778006196022,0.004410303197801113,0.004291676916182041
0.05052266642451286,0.0041246539913117886,0.003311431733891368
0.05038946866989136,0.0037762965075671673,0.004116480704396963
0.050367407500743866,0.003500185674056411,0.003780945437029004
0.05051284283399582,0.0033820162061601877,0.0036158557049930096
0.05080763250589371,0.0034203333780169487,0.0032317943405359983
0.05115480720996857,0.003534183371812105,0.004007342737168074
0.05143019184470177,0.003615348134189844,0.0025410433299839497
0.051538433879613876,0.003593495348468423,0.0037626333069056273
0.051447585225105286,0.0034623651299625635,0.002138924552127719
0.0511845164000988,0.0032741085160523653,0.0034644166007637978
0.05083415284752846,0.0031083784997463226,0.0029538709204643965
0.05047271028161049,0.0030199631582945585,0.0023349139373749495
0.050161946564912796,0.0030240672640502453,0.0036121809389442205
0.0499420166015625,0.003087857039645314,0.002589378971606493
