test,training,validation
0.07477445155382156,0.06485038995742798,0.0644584596157074
0.06513039022684097,0.05249765142798424,0.04962526261806488
0.06205543130636215,0.041323207318782806,0.03963593393564224
0.06126335263252258,0.036420539021492004,0.03865420073270798
0.05785632133483887,0.032442398369312286,0.02980024367570877
0.053910527378320694,0.02934814803302288,0.031040335074067116
0.050807155668735504,0.02679586410522461,0.02580019272863865
0.048299193382263184,0.02389111928641796,0.025053752586245537
0.046826526522636414,0.021411512047052383,0.02102763205766678
0.04639456793665886,0.019964704290032387,0.021418528631329536
0.04585101827979088,0.018910104408860207,0.018973249942064285
0.044806692749261856,0.01774345524609089,0.017978422343730927
0.04384631663560867,0.016660556197166443,0.018010495230555534
0.04310746490955353,0.015506614930927753,0.013081645593047142
0.04239615052938461,0.014092884957790375,0.013358121737837791
0.04185572266578674,0.012826343066990376,0.012409056536853313
0.04138265177607536,0.012052544392645359,0.01189170777797699
0.040589284151792526,0.011623546481132507,0.010546432808041573
0.03935043141245842,0.011385823599994183,0.011665291152894497
0.038090936839580536,0.011350787244737148,0.011783337220549583
0.03709785267710686,0.01133553683757782,0.011291231960058212
0.03640803322196007,0.01107502169907093,0.00988464243710041
0.03599759191274643,0.010655323043465614,0.010908590629696846
0.035672686994075775,0.010286048986017704,0.009927184320986271
0.035112861543893814,0.009938756935298443,0.00838096346706152
0.03432616591453552,0.009613772854208946,0.011090806685388088
0.03356696292757988,0.009406221099197865,0.010738243348896503
0.03304007649421692,0.009290836751461029,0.010494879446923733
0.03269259259104729,0.009117534384131432,0.009271393530070782
0.03246411681175232,0.00888352282345295,0.008416364900767803
0.03231995552778244,0.008685005828738213,0.006929595954716206
0.03218384087085724,0.008504143916070461,0.008831941522657871
0.032021258026361465,0.008310126140713692,0.007409660145640373
0.03193867579102516,0.008174308575689793,0.008405853062868118
0.03195617347955704,0.008105937391519547,0.008040686137974262
0.03198008984327316,0.008016242645680904,0.009612425230443478
0.03196802735328674,0.007894325070083141,0.008558902889490128
0.031945906579494476,0.007792036980390549,0.0076314532198011875
0.03188258036971092,0.007680548820644617,0.007588264998048544
0.03175825998187065,0.007544951979070902,0.008439525961875916
0.03165333718061447,0.007446916773915291,0.007635234855115414
0.031593047082424164,0.007382635027170181,0.0068721589632332325
0.03155992925167084,0.0072935800999403,0.007602775935083628
0.031580738723278046,0.007205887231975794,0.007240640930831432
0.03162140026688576,0.007129928562790155,0.00670267827808857
0.031606756150722504,0.007035973481833935,0.00711859529837966
0.031530458480119705,0.00693952152505517,0.007016277872025967
0.03146979212760925,0.006870667450129986,0.007059932220727205
0.03145093843340874,0.006814499385654926,0.0069673918187618256
0.03148708865046501,0.006759915500879288,0.006542017683386803
0.03154700621962547,0.006717052310705185,0.006651005242019892
0.031521450728178024,0.006666931323707104,0.0065367077477276325
0.03144682198762894,0.006606042385101318,0.006217381916940212
0.03135295957326889,0.006544753909111023,0.007520873099565506
0.03127438202500343,0.0064881048165261745,0.006652515381574631
0.031247040256857872,0.006430419627577066,0.006201539188623428
0.031244970858097076,0.006382312159985304,0.006107208784669638
0.031220750883221626,0.006340324878692627,0.0060724844224750996
0.03116658516228199,0.006294782739132643,0.006518210284411907
0.031120186671614647,0.0062506417743861675,0.006090225651860237
0.031094571575522423,0.006209201645106077,0.0061317430809140205
0.031092576682567596,0.006167842075228691,0.006416944786906242
0.031110301613807678,0.006128354929387569,0.006258800625801086
0.031113969162106514,0.006093368865549564,0.005798963829874992
0.031092705205082893,0.006057582795619965,0.006374558433890343
0.03104073368012905,0.006019373424351215,0.005875542294234037
0.03095782734453678,0.005982886999845505,0.0065909866243600845
0.03087296336889267,0.005950539372861385,0.006196125876158476
0.030812164768576622,0.00590911041945219,0.005719435401260853
0.030776670202612877,0.0058740051463246346,0.005576490890234709
0.03073285147547722,0.005845780950039625,0.005557036958634853
0.030661439523100853,0.005811880808323622,0.0052493782714009285
0.030574727803468704,0.00577822420746088,0.005354834720492363
0.030515149235725403,0.0057495711371302605,0.005152171943336725
0.03049498423933983,0.005717012099921703,0.0059507801197469234
0.0304834246635437,0.005686382297426462,0.005073498468846083
0.03048095852136612,0.005658578127622604,0.0053555225022137165
0.030472612008452415,0.005632749758660793,0.006090410985052586
0.030418764799833298,0.005603517405688763,0.005952693056315184
0.030357548967003822,0.005577158182859421,0.005622391123324633
