tfz/rules/weights,tfz/var/LeaderDistance/b,tfz/var/LeaderDistance/s0,tfz/var/LeaderDistance/s1,tfz/var/LeaderDistance/s2,tfz/var/LeaderDistance/s3,tfz/var/LeaderDistance/s4,tfz/var/LeaderDistance/s5,tfz/var/LeaderDistance/s6,tfz/var/LeaderDistance/s7,tfz/var/NextTLSDistance/b,tfz/var/NextTLSDistance/s0,tfz/var/NextTLSDistance/s1,tfz/var/NextTLSDistance/s2,tfz/var/NextTLSDistance/s3,tfz/var/NextTLSDistance/s4,tfz/var/NextTLSDistance/s5,tfz/var/NextTLSDistance/s6,tfz/var/NextTLSDistance/s7,tfz/var/NextTLSGreen/b,tfz/var/NextTLSGreen/s0,tfz/var/NextTLSGreen/s1,tfz/var/NextTLSRed/b,tfz/var/NextTLSRed/s0,tfz/var/NextTLSRed/s1,tfz/var/NextTLSYellow/b,tfz/var/NextTLSYellow/s0,tfz/var/NextTLSYellow/s1,tfz/var/Speed/b,tfz/var/Speed/s0,tfz/var/Speed/s1,tfz/var/Speed/s2,tfz/var/Speed/s3,tfz/var/Speed/s4,tfz/var/Speed/s5,tfz/var/Speed/s6,tfz/var/Speed/s7,tfz/var/SpeedToLeader/b,tfz/var/SpeedToLeader/s0,tfz/var/SpeedToLeader/s1,tfz/var/SpeedToLeader/s2,tfz/var/SpeedToLeader/s3,tfz/var/SpeedToLeader/s4,tfz/var/SpeedToLeader/s5,tfz/var/SpeedToLeader/s6,tfz/var/SpeedToLeader/s7
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.09195159375667572,0.13970708847045898,0.10683368146419525,0.09902546554803848,-1.4240495147532783e-05,0.2608555853366852,0.1111111119389534,0.1111111119389534,0.0,0.01349252462387085,0.31376713514328003,-4.6752364141866565e-05,0.12670762836933136,0.0817180797457695,0.13814353942871094,0.10408556461334229,0.004535837098956108,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.6229733228683472,4.768632888793945,0.3422319293022156,3.5568602085113525,0.20574477314949036,4.524862289428711,2.222222328186035,2.222222328186035,-40.0,9.061027526855469,9.087481498718262,8.92488956451416,9.023229598999023,6.671982765197754,12.468421936035156,8.447527885437012,5.2259602546691895
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.09114798903465271,0.1401049792766571,0.1076088398694992,0.09804707765579224,-1.0987572750309482e-05,0.26919475197792053,0.1111111119389534,0.1111111119389534,0.0,0.014036513864994049,0.31062576174736023,-0.0001058688503690064,0.13093772530555725,0.08093477040529251,0.13450852036476135,0.10782960057258606,-0.0014372671721503139,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.5798786282539368,4.820379257202148,0.2943047285079956,3.5667970180511475,8.164889004547149e-05,5.014337539672852,2.222222328186035,2.222222328186035,-40.0,9.078190803527832,9.103278160095215,8.872514724731445,9.079998970031738,6.486114025115967,12.720330238342285,8.133505821228027,5.428347110748291
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.09087708592414856,0.1397199183702469,0.10837319493293762,0.09713220596313477,2.3266013158718124e-05,0.2785343825817108,0.1111111119389534,0.1111111119389534,0.0,0.014004243537783623,0.31065019965171814,-6.006464536767453e-05,0.13103164732456207,0.08171984553337097,0.1339874118566513,0.10782960057258606,-0.0014372671721503139,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.5801123380661011,4.813269138336182,0.3096214830875397,3.4726996421813965,-0.0005067766760475934,5.220437526702881,2.222222328186035,2.222222328186035,-40.0,9.088260650634766,9.107786178588867,8.834043502807617,9.152474403381348,6.386686325073242,12.800107955932617,7.868400573730469,5.674352645874023
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.09035848826169968,0.14053377509117126,0.10784917324781418,0.09744562953710556,-0.00012297877401579171,0.275333434343338,0.1111111119389534,0.1111111119389534,0.0,0.01260295044630766,0.31277140974998474,-0.0004752380191348493,0.13035251200199127,0.0815606340765953,0.13433732092380524,0.10782960057258606,-0.0014372671721503139,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.563960611820221,4.826624393463135,0.3053602874279022,3.477692127227783,-0.00038836183375678957,5.155339241027832,2.222222328186035,2.222222328186035,-40.0,9.09085750579834,9.119447708129883,8.823143005371094,9.228568077087402,6.281548976898193,12.812148094177246,7.659501075744629,5.946882724761963
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.08984863758087158,0.1411299705505371,0.10801022499799728,0.09808764606714249,-0.00023879828222561628,0.2742752432823181,0.1111111119389534,0.1111111119389534,0.0,0.009587137028574944,0.31777429580688477,0.0003959563036914915,0.12796728312969208,0.08240843564271927,0.13393403589725494,0.10782960057258606,-0.0014372671721503139,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.5505865812301636,4.8411455154418945,0.28530821204185486,3.5012564659118652,0.00037107375101186335,5.089950084686279,2.222222328186035,2.222222328186035,-40.0,9.083962440490723,9.120160102844238,8.788497924804688,9.309557914733887,6.164021015167236,12.92370891571045,7.411943435668945,6.209257125854492
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.0893971249461174,0.14180433750152588,0.10803791880607605,0.09765268117189407,9.882778977043927e-05,0.27486202120780945,0.1111111119389534,0.1111111119389534,0.0,0.009447375312447548,0.31830546259880066,6.689666770398617e-05,0.128789022564888,0.08110883086919785,0.13480080664157867,0.10782960057258606,-0.0014372671721503139,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.5187545418739319,4.8936357498168945,0.2634600102901459,3.507298469543457,9.709401638247073e-06,5.047812461853027,2.222222328186035,2.222222328186035,-40.0,9.082999229431152,9.127326011657715,8.746611595153809,9.357481002807617,6.104696273803711,13.040316581726074,7.134806156158447,6.429060459136963
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.08933629095554352,0.14218305051326752,0.10813698917627335,0.0973004549741745,-9.365790174342692e-05,0.28060364723205566,0.1111111119389534,0.1111111119389534,0.0,0.008827421814203262,0.31929290294647217,5.159452484804206e-06,0.12806637585163116,0.08138000965118408,0.1348884105682373,0.10782960057258606,-0.0014372671721503139,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.5138000249862671,4.892446994781494,0.2521616220474243,3.509450674057007,5.1731374696828425e-05,5.022683620452881,2.222222328186035,2.222222328186035,-40.0,9.088677406311035,9.143169403076172,8.731688499450684,9.412057876586914,6.012414455413818,13.09145736694336,6.920576095581055,6.681008338928223
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.08921395242214203,0.1420493721961975,0.1081196591258049,0.09765726327896118,6.93651381880045e-05,0.2826436758041382,0.1111111119389534,0.1111111119389534,0.0,0.008116435259580612,0.3200318515300751,0.00022069294936954975,0.12839855253696442,0.08071985095739365,0.13470269739627838,0.10782960057258606,-0.0014372671721503139,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.5139683485031128,4.885567665100098,0.257127046585083,3.495309591293335,-0.0035790023393929005,5.006854057312012,2.222222328186035,2.222222328186035,-40.0,9.093586921691895,9.152071952819824,8.688724517822266,9.474266052246094,5.959118366241455,13.107322692871094,6.723358631134033,6.932598114013672
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.08920352905988693,0.14185714721679688,0.10800963640213013,0.09801743179559708,-3.565007500583306e-05,0.2887686491012573,0.1111111119389534,0.1111111119389534,0.0,0.007871815003454685,0.3207155168056488,8.87206697370857e-05,0.12934459745883942,0.079438216984272,0.13587650656700134,0.10782960057258606,-0.0014372671721503139,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.5123839974403381,4.897533416748047,0.2295859158039093,3.489668130874634,-0.028715092688798904,4.9503326416015625,2.222222328186035,2.222222328186035,-40.0,9.100987434387207,9.159239768981934,8.649601936340332,9.528617858886719,5.902750492095947,13.15661334991455,6.50432014465332,7.162173748016357
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.08897262066602707,0.1419965773820877,0.10535505414009094,0.10098864138126373,-0.00022426845680456609,0.288982093334198,0.1111111119389534,0.1111111119389534,0.0,0.007887530140578747,0.3209163248538971,0.00036537315463647246,0.12845617532730103,0.07990114390850067,0.13558605313301086,0.10782960057258606,-0.0014372671721503139,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.5116943717002869,4.892680644989014,0.23240876197814941,3.466735601425171,-0.05412966012954712,4.9307169914245605,2.222222328186035,2.222222328186035,-40.0,9.106103897094727,9.160354614257812,8.596892356872559,9.582236289978027,5.873823642730713,13.237550735473633,6.3424391746521,7.301921844482422
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.08931665122509003,0.14211422204971313,0.10549139231443405,0.10095347464084625,-0.00018886309408117086,0.29168787598609924,0.1111111119389534,0.1111111119389534,0.0,0.006451699882745743,0.32420891523361206,0.00017485456191934645,0.12531717121601105,0.08174113929271698,0.1356123983860016,0.10782960057258606,-0.0014372671721503139,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.5172238349914551,4.872556686401367,0.24821461737155914,3.4555137157440186,-0.05744294077157974,4.896050453186035,2.222222328186035,2.222222328186035,-40.0,9.082858085632324,9.131165504455566,8.502531051635742,9.935709953308105,5.709469318389893,13.152752876281738,6.27024507522583,7.448011875152588
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.08925706893205643,0.14230242371559143,0.10506502538919449,0.10091507434844971,-0.0002525263698771596,0.2948871850967407,0.1111111119389534,0.1111111119389534,0.0,0.005639762617647648,0.325711727142334,-5.028489977121353e-05,0.12384022772312164,0.08152575045824051,0.13657237589359283,0.10782960057258606,-0.0014372671721503139,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.5153802633285522,4.883246421813965,0.22015193104743958,3.4789557456970215,-0.0504634827375412,4.868389129638672,2.222222328186035,2.222222328186035,-40.0,9.05553913116455,9.100757598876953,8.338920593261719,10.389610290527344,5.512380599975586,13.072718620300293,6.230691909790039,7.597130298614502
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.08946084976196289,0.1419144570827484,0.10528109967708588,0.10089195519685745,0.0003161256609018892,0.2954314649105072,0.1111111119389534,0.1111111119389534,0.0,0.006524845026433468,0.32443714141845703,-0.00039274603477679193,0.1240454688668251,0.08267830312252045,0.13456881046295166,0.10782960057258606,-0.0014372671721503139,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.5260287523269653,4.862166404724121,0.16861091554164886,3.5595884323120117,-0.0490017868578434,4.823300361633301,2.222222328186035,2.222222328186035,-40.0,9.063008308410645,9.109713554382324,8.132562637329102,10.683122634887695,5.407879829406738,13.090426445007324,6.179531574249268,7.66183614730835
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.08931883424520493,0.14192582666873932,0.10497051477432251,0.10136561095714569,0.00016153883188962936,0.2953433692455292,0.1111111119389534,0.1111111119389534,0.0,0.003948441706597805,0.3279530704021454,0.00017817977641243488,0.1236579492688179,0.08228874951601028,0.133991539478302,0.10782960057258606,-0.0014372671721503139,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.5141711235046387,4.8849968910217285,0.1341003179550171,3.5920357704162598,-0.030980609357357025,4.7945685386657715,2.222222328186035,2.222222328186035,-40.0,9.059651374816895,9.1248140335083,8.054388999938965,10.86706256866455,5.259726524353027,13.087285995483398,6.177659034729004,7.749715805053711
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.08923260122537613,0.141967311501503,0.10496681183576584,0.1014566496014595,0.00017019495135173202,0.29368269443511963,0.1111111119389534,0.1111111119389534,0.0,0.003139080945402384,0.3299967348575592,0.0001142211040132679,0.12302754819393158,0.0812905877828598,0.13593444228172302,0.10782960057258606,-0.0014372671721503139,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.514851987361908,4.878900051116943,0.10820456594228745,3.6464169025421143,0.00037337414687499404,4.769176006317139,2.222222328186035,2.222222328186035,-40.0,9.031329154968262,9.093825340270996,8.027427673339844,10.998552322387695,5.172930717468262,13.179681777954102,6.13742208480835,7.784556865692139
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.08930503576993942,0.14203962683677673,0.10461390018463135,0.1016225591301918,-0.00016219636017922312,0.30010920763015747,0.1111111119389534,0.1111111119389534,0.0,0.004488841164857149,0.3284144997596741,-8.708666427992284e-07,0.12402380257844925,0.08076947927474976,0.13484250009059906,0.10782960057258606,-0.0014372671721503139,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.5154440402984619,4.885432243347168,0.07088232040405273,3.6750216484069824,0.008924948051571846,4.719496726989746,2.222222328186035,2.222222328186035,-40.0,9.007979393005371,9.067085266113281,8.003743171691895,11.117469787597656,5.1175312995910645,13.25570011138916,6.060227394104004,7.788824081420898
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.08934161812067032,0.14178204536437988,0.10415752977132797,0.10223742574453354,-0.0002810327860061079,0.2982307970523834,0.1111111119389534,0.1111111119389534,0.0,0.004551748279482126,0.328646183013916,0.0002842270478140563,0.12384428083896637,0.0810624286532402,0.13379673659801483,0.10782960057258606,-0.0014372671721503139,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.5164156556129456,4.881661891937256,0.08513958007097244,3.6629927158355713,0.0027341314125806093,4.697047233581543,2.222222328186035,2.222222328186035,-40.0,8.994892120361328,9.051972389221191,7.986581325531006,11.200295448303223,5.0456318855285645,13.326864242553711,6.026991844177246,7.808615684509277
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.08917161077260971,0.1414923518896103,0.10429231077432632,0.10233543068170547,-5.546986358240247e-06,0.30227842926979065,0.1111111119389534,0.1111111119389534,0.0,0.002941999351605773,0.3303300738334656,0.0002320860221516341,0.12489210069179535,0.07971810549497604,0.13381698727607727,0.10782960057258606,-0.0014372671721503139,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.5138108730316162,4.88225793838501,0.07128451764583588,3.6801087856292725,-0.0025605654809623957,4.647510051727295,2.222222328186035,2.222222328186035,-40.0,8.966525077819824,9.019630432128906,7.943536281585693,11.421646118164062,4.914741039276123,13.304447174072266,6.049984455108643,7.8465094566345215
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.08926501870155334,0.14148655533790588,0.10483506321907043,0.10143101960420609,2.90197494905442e-05,0.30433395504951477,0.1111111119389534,0.1111111119389534,0.0,0.0034837929997593164,0.32973894476890564,-0.000573693192563951,0.12384385615587234,0.08113925904035568,0.1327676773071289,0.10782960057258606,-0.0014372671721503139,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.5146283507347107,4.884933948516846,0.06003674119710922,3.6803574562072754,-0.021069355309009552,4.61817741394043,2.222222328186035,2.222222328186035,-40.0,8.953239440917969,9.00334644317627,7.91831111907959,11.54289722442627,4.825397491455078,13.364495277404785,6.041112422943115,7.8158769607543945
"[[[0. 0. 0. ... 0. 0. 0.]]

 [[0. 0. 0. ... 0. 0. 0.]]]",0.0,0.08917560428380966,0.14151929318904877,0.1054014340043068,0.10128672420978546,-7.655837544007227e-05,0.3096974194049835,0.1111111119389534,0.1111111119389534,0.0,0.0023113328497856855,0.33179715275764465,-0.0005364059470593929,0.12174280732870102,0.08235767483711243,0.1328774392604828,0.10782960057258606,-0.0014372671721503139,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.0,0.5160081386566162,4.885494232177734,0.05133648216724396,3.671581506729126,-0.03502632677555084,4.6109395027160645,2.222222328186035,2.222222328186035,-40.0,8.951991081237793,9.000386238098145,7.913905143737793,11.542322158813477,4.792099952697754,13.433978080749512,6.032859802246094,7.7776312828063965
