test,training,validation
0.4766536056995392,0.44148361682891846,0.43116846680641174
0.46396714448928833,0.4329880177974701,0.45447999238967896
0.45080915093421936,0.42418378591537476,0.43994417786598206
0.43628400564193726,0.4150380492210388,0.4675244987010956
0.42111948132514954,0.4055020809173584,0.40797117352485657
0.4051779508590698,0.3955546021461487,0.4147602915763855
0.3889734148979187,0.3851640522480011,0.3737778663635254
0.3730980157852173,0.3742869794368744,0.35391539335250854
0.35697296261787415,0.36287152767181396,0.36890894174575806
0.3405895233154297,0.3508879542350769,0.32903584837913513
0.324335515499115,0.3382887840270996,0.3370332717895508
0.30810707807540894,0.32502758502960205,0.32698115706443787
0.29187124967575073,0.31107527017593384,0.33722731471061707
0.2757895290851593,0.29640820622444153,0.26568031311035156
0.25998255610466003,0.2809983789920807,0.28214600682258606
0.24466319382190704,0.26486527919769287,0.295139342546463
0.23000085353851318,0.2480386346578598,0.2168150693178177
0.21595679223537445,0.23056700825691223,0.26091501116752625
0.20285050570964813,0.212584987282753,0.22297367453575134
0.1908489167690277,0.19429215788841248,0.1943396031856537
0.18010066449642181,0.17594581842422485,0.2008894681930542
0.1706545501947403,0.15789254009723663,0.14877010881900787
0.162393257021904,0.14050990343093872,0.14689676463603973
0.15519988536834717,0.1242000088095665,0.1320224404335022
0.14890699088573456,0.1093636229634285,0.10870374739170074
0.14329946041107178,0.09621923416852951,0.0997089371085167
0.1382683962583542,0.08492675423622131,0.07842086255550385
0.1338030993938446,0.07547014206647873,0.07760161906480789
0.13000701367855072,0.06771651655435562,0.05393589660525322
0.12689842283725739,0.061437029391527176,0.07831382751464844
0.12434686720371246,0.05636496841907501,0.06252061575651169
0.12206977605819702,0.052214667201042175,0.051606155931949615
0.11976821720600128,0.048739682883024216,0.033032745122909546
0.11707863956689835,0.04570309817790985,0.04303427040576935
0.11377707123756409,0.0429283045232296,0.03995175659656525
0.1096964105963707,0.04026825726032257,0.04015512019395828
0.10498245060443878,0.03767522796988487,0.045188553631305695
0.0998014286160469,0.03512735664844513,0.03419440612196922
0.0942467525601387,0.03259331360459328,0.03484282270073891
0.08852265775203705,0.03008110634982586,0.029052598401904106
0.08284783363342285,0.02760932594537735,0.023645155131816864
0.07740406692028046,0.02519061788916588,0.02860073372721672
0.07237154245376587,0.02283930592238903,0.023216089233756065
0.0678323283791542,0.020560506731271744,0.025083592161536217
0.06384942680597305,0.018364856019616127,0.01757652685046196
0.06042098253965378,0.01626080833375454,0.0191017035394907
0.05752144008874893,0.014275344088673592,0.01306571252644062
0.055101681500673294,0.012441879138350487,0.013203585520386696
0.05312200263142586,0.010807687416672707,0.009465496987104416
0.05154893919825554,0.009409702382981777,0.009233363904058933
0.05034688487648964,0.00827759224921465,0.011861935257911682
0.04948839917778969,0.007414751686155796,0.009173073805868626
0.0489448606967926,0.006805500015616417,0.006350709591060877
0.048691779375076294,0.006415982265025377,0.005609588231891394
0.04869218170642853,0.006203559692949057,0.0048513528890907764
0.04891567677259445,0.0061177900061011314,0.0057798693887889385
0.049313951283693314,0.0061156111769378185,0.004843898117542267
0.04986042529344559,0.0061562033370137215,0.00481968792155385
0.05050031840801239,0.006213978864252567,0.005861325655132532
0.05115561559796333,0.006273733917623758,0.006494436878710985
0.05174603313207626,0.006318564992398024,0.005312478169798851
0.052201949059963226,0.006332848686724901,0.008941532112658024
0.05251844972372055,0.006309230346232653,0.005211794748902321
0.052651431411504745,0.006242647301405668,0.006655102130025625
0.05258242413401604,0.006134300027042627,0.005800323095172644
0.05232902988791466,0.005990501027554274,0.005526075605303049
0.0519363135099411,0.005825871601700783,0.005743150133639574
0.05144532397389412,0.0056525846011936665,0.005845982581377029
0.050902895629405975,0.005483584012836218,0.004888067487627268
0.050350502133369446,0.005327863618731499,0.004973637405782938
0.04982815310359001,0.005190394818782806,0.006315815728157759
0.04935260862112045,0.00507174339145422,0.004189527127891779
0.04893452674150467,0.0049690548330545425,0.004835700616240501
0.04856687784194946,0.004879937507212162,0.007359237875789404
0.048251911997795105,0.004799681715667248,0.003126380033791065
0.047964274883270264,0.004726789426058531,0.004146874882280827
0.04770378768444061,0.004658577032387257,0.0036225237417966127
0.04746861010789871,0.004591482225805521,0.007056858390569687
0.047249168157577515,0.004522979259490967,0.004920550622045994
0.04703133925795555,0.004452132154256105,0.005248779430985451
0.04681328684091568,0.00437658466398716,0.004767290782183409
0.04660256579518318,0.0042968932539224625,0.0037246146239340305
0.04639451578259468,0.004213969223201275,0.003906246740370989
0.04619750753045082,0.0041312407702207565,0.0032910762820392847
0.04601025581359863,0.004050483927130699,0.003558478783816099
0.04583755135536194,0.003975021652877331,0.0038298368453979492
0.04568510130047798,0.0039060052949935198,0.004852484446018934
0.04556030407547951,0.003843737067654729,0.0028584133833646774
0.045458678156137466,0.0037889843806624413,0.0032459949143230915
0.045377958565950394,0.0037418880965560675,0.00344409910030663
0.045308589935302734,0.0037028007209300995,0.004980895202606916
0.04525931924581528,0.0036709890700876713,0.00404750881716609
0.045215800404548645,0.003645922988653183,0.0042203315533697605
0.045164573937654495,0.003625353565439582,0.0037376040127128363
0.04511570557951927,0.0036081133875995874,0.004195502959191799
0.04506605863571167,0.0035929062869399786,0.0032332867849618196
0.04501244053244591,0.003578339470550418,0.0036959045100957155
0.04495442286133766,0.003563724225386977,0.0036615149583667517
0.04489490017294884,0.0035490787122398615,0.0035738127771764994
0.04483448341488838,0.003534043673425913,0.002913400065153837
0.04477185755968094,0.0035186177119612694,0.00274956994690001
0.04471159726381302,0.0035037521738559008,0.002849370939657092
0.04465680196881294,0.0034894419368356466,0.003461225889623165
0.044611189514398575,0.0034753940999507904,0.004108476918190718
0.044573478400707245,0.0034617262426763773,0.004673931747674942
0.04454340413212776,0.003448315430432558,0.002342365914955735
0.04451753571629524,0.003436263417825103,0.0037716564256697893
0.04449577257037163,0.0034253790508955717,0.006026809569448233
0.044477082788944244,0.003415687708184123,0.0042971717193722725
0.04445970430970192,0.0034071500413119793,0.002133850008249283
0.04444284737110138,0.003399292239919305,0.0032095385249704123
0.04442553222179413,0.003391705686226487,0.003189005656167865
0.04441224783658981,0.003384478623047471,0.0036092346999794245
0.04440092295408249,0.003377290675416589,0.002983544720336795
0.04439408704638481,0.0033702838700264692,0.002256395760923624
0.04438801482319832,0.003362962044775486,0.003355208784341812
0.04438304156064987,0.0033555016852915287,0.003964014817029238
0.04437939450144768,0.003348269732668996,0.00262140529230237
0.044378504157066345,0.0033412757329642773,0.0036312825977802277
0.04438177868723869,0.0033347569406032562,0.003604284720495343
0.044385649263858795,0.0033287107944488525,0.0029911671299487352
0.04439225420355797,0.0033232541754841805,0.0019062502542510629
0.04439986124634743,0.003318407805636525,0.003395217237994075
0.04440752789378166,0.0033141453750431538,0.003677209373563528
0.04441924765706062,0.003310414031147957,0.0030094035901129246
0.04443081468343735,0.0033072149381041527,0.0032322979532182217
0.04443921893835068,0.003304478246718645,0.0033978349529206753
0.04444487392902374,0.0033020100090652704,0.00333965802565217
0.04445129260420799,0.003299764124676585,0.003202255116775632
0.044459372758865356,0.003297640010714531,0.003749193623661995
0.04446198791265488,0.0032955724745988846,0.0023599627893418074
0.04446278512477875,0.0032936197239905596,0.0032962814439088106
0.04446538910269737,0.00329171447083354,0.0023013909813016653
0.04446399584412575,0.003289910266175866,0.0029044405091553926
0.04445977509021759,0.0032881484366953373,0.002584541216492653
0.04445181414484978,0.003286647377535701,0.002891652984544635
0.04444658383727074,0.00328513840213418,0.005240092519670725
0.04444585368037224,0.0032835828606039286,0.0024524640757590532
0.04444555938243866,0.0032823067158460617,0.003385263029485941
0.04444470629096031,0.0032812939025461674,0.0035200058482587337
0.0444432757794857,0.0032804550137370825,0.0023687919601798058
0.044439900666475296,0.003279656171798706,0.002803079318255186
0.04443781450390816,0.0032789765391498804,0.0029559165704995394
0.044436462223529816,0.0032783851493149996,0.0035654932726174593
0.04443016275763512,0.0032773527782410383,0.001902899006381631
0.04442232847213745,0.003276489209383726,0.00521157355979085
0.04441695287823677,0.003275844268500805,0.002814192557707429
0.044413089752197266,0.003275308758020401,0.003652755403891206
0.04441212862730026,0.0032747387886047363,0.0031980101484805346
0.044411756098270416,0.0032742030452936888,0.004253011662513018
0.044414252042770386,0.003273628419265151,0.004678681027144194
0.04441945254802704,0.0032731755636632442,0.004042143002152443
0.04442513361573219,0.003273008158430457,0.004501125775277615
