test,training,validation
0.19706407189369202,0.12584231793880463,0.11849221587181091
0.2932637631893158,0.2340356707572937,0.2215467095375061
0.1979088932275772,0.11807124316692352,0.11976350843906403
0.18520225584506989,0.09549951553344727,0.09099382907152176
0.17947891354560852,0.0844455137848854,0.08890266716480255
0.17745642364025116,0.08181249350309372,0.08174888789653778
0.17652036249637604,0.08158931136131287,0.082329660654068
0.17705290019512177,0.08226782083511353,0.0818512812256813
0.17348961532115936,0.07548458874225616,0.07402493804693222
0.1736312210559845,0.07430346310138702,0.07036485522985458
0.17136681079864502,0.07238835096359253,0.06510141491889954
0.1702287644147873,0.06868062913417816,0.068817138671875
0.16851134598255157,0.0680772215127945,0.07103542238473892
0.16729792952537537,0.06613334268331528,0.05979631096124649
0.16805510222911835,0.06560637056827545,0.0637926235795021
0.16841791570186615,0.06531824171543121,0.06357306987047195
0.16917438805103302,0.06490038335323334,0.06784272193908691
0.168573260307312,0.0654069185256958,0.0617358572781086
0.16790933907032013,0.06478431075811386,0.06195531785488129
0.1682482808828354,0.06409920752048492,0.06382682174444199
0.16875165700912476,0.06432284414768219,0.06639066338539124
0.16784828901290894,0.06420217454433441,0.059955812990665436
0.1679503172636032,0.06338753551244736,0.06245604157447815
0.1681119203567505,0.0622691884636879,0.0701252818107605
0.16814926266670227,0.062403690069913864,0.06671250611543655
0.16784605383872986,0.06262045353651047,0.06365838646888733
0.16845634579658508,0.06238574534654617,0.06526365131139755
0.16830584406852722,0.06189341843128204,0.06521561741828918
0.16782459616661072,0.0618332102894783,0.06687615811824799
0.1681375801563263,0.061744365841150284,0.061500485986471176
0.16824108362197876,0.061185311526060104,0.061993468552827835
0.16807737946510315,0.06151967868208885,0.05874394252896309
0.16793422400951385,0.06103487312793732,0.05870432406663895
0.16875295341014862,0.06048264726996422,0.06260588020086288
0.16807936131954193,0.06060367450118065,0.06032868102192879
0.16845454275608063,0.05997396260499954,0.05804441496729851
0.16815733909606934,0.06037865951657295,0.05542939528822899
0.16825498640537262,0.06004864349961281,0.05189914256334305
0.16834817826747894,0.05909879878163338,0.06071130931377411
0.1681830883026123,0.059744272381067276,0.05944950133562088
0.16855591535568237,0.05879037454724312,0.06139442324638367
0.16884975135326385,0.05884823203086853,0.05613184720277786
0.16861368715763092,0.05847745016217232,0.057329438626766205
0.16879795491695404,0.058427199721336365,0.05922171100974083
0.1688108742237091,0.057437825947999954,0.0618419274687767
0.16864223778247833,0.057268109172582626,0.05854754522442818
0.16868236660957336,0.05811728164553642,0.05412616953253746
0.16840563714504242,0.05653180181980133,0.0627458244562149
0.16821090877056122,0.057007960975170135,0.0601373165845871
0.1690538227558136,0.05705353617668152,0.058889832347631454
0.16860657930374146,0.05622686818242073,0.06171204894781113
0.16889588534832,0.05644196644425392,0.05576507747173309
0.16926942765712738,0.05660120025277138,0.053006310015916824
0.16863194108009338,0.05630967766046524,0.05618954449892044
0.1692408174276352,0.05685015395283699,0.056818220764398575
0.17023885250091553,0.05718732252717018,0.05434371531009674
0.16878896951675415,0.056254640221595764,0.054756540805101395
0.16880863904953003,0.055703114718198776,0.05762637034058571
0.17020061612129211,0.055851295590400696,0.05169345811009407
0.16942068934440613,0.0554647371172905,0.056996140629053116
0.16969764232635498,0.055237095803022385,0.05242994800209999
0.17035172879695892,0.055022429674863815,0.057087283581495285
0.16965855658054352,0.054947368800640106,0.05278455838561058
0.16912038624286652,0.05496501177549362,0.05214594304561615
0.16992154717445374,0.05530337244272232,0.05334857478737831
0.16980624198913574,0.05439429730176926,0.058114588260650635
0.1698218584060669,0.05474797636270523,0.054237015545368195
0.16945922374725342,0.05377904698252678,0.05956060066819191
0.16934315860271454,0.054159462451934814,0.051425520330667496
0.16970163583755493,0.05364391952753067,0.05813893303275108
0.16990335285663605,0.054254721850156784,0.050389256328344345
0.16993530094623566,0.05313904955983162,0.05438217148184776
0.16966848075389862,0.05352950096130371,0.05626429617404938
0.16968148946762085,0.053473714739084244,0.04942482337355614
0.16978783905506134,0.05298374220728874,0.055765021592378616
0.17036251723766327,0.05306366831064224,0.04973456263542175
0.17078115046024323,0.05277381092309952,0.05220524221658707
0.17038984596729279,0.05197354406118393,0.05550612509250641
0.17057281732559204,0.052153926342725754,0.05274252966046333
0.17057086527347565,0.0520864836871624,0.05521925911307335
0.17066103219985962,0.052895598113536835,0.05354798585176468
0.16979725658893585,0.051985327154397964,0.05418369919061661
0.17001484334468842,0.052501168102025986,0.04932517930865288
0.1700097620487213,0.05262906849384308,0.05230500176548958
0.1711507886648178,0.05198345705866814,0.05364423245191574
0.17089484632015228,0.05173260718584061,0.04853174090385437
0.17093537747859955,0.051228124648332596,0.054638076573610306
0.17031164467334747,0.051260583102703094,0.05162650719285011
0.1705685257911682,0.0514233261346817,0.049616143107414246
0.17037755250930786,0.05137982591986656,0.05250062048435211
0.17023003101348877,0.050912436097860336,0.053476482629776
0.17089274525642395,0.05127476528286934,0.048484060913324356
0.17104361951351166,0.051213838160037994,0.052116312086582184
0.17053692042827606,0.05116431415081024,0.05116182193160057
0.17069688439369202,0.05103594437241554,0.05229925736784935
0.17048926651477814,0.05109495297074318,0.04692970961332321
0.17034736275672913,0.05104227736592293,0.05120260640978813
0.17034465074539185,0.0507902093231678,0.0508372001349926
0.17038939893245697,0.04981852322816849,0.053130343556404114
0.17029699683189392,0.05040561780333519,0.053852684795856476
0.17003916203975677,0.05071207880973816,0.047825220972299576
0.17063143849372864,0.051333460956811905,0.04945165663957596
0.17066368460655212,0.05112167447805405,0.04869360849261284
0.17032469809055328,0.05037407577037811,0.05029459297657013
0.17031565308570862,0.051412295550107956,0.051203057169914246
0.17057673633098602,0.050544336438179016,0.049859922379255295
0.17056691646575928,0.04992011934518814,0.05350879579782486
0.17026710510253906,0.049655064940452576,0.04925151914358139
0.17083197832107544,0.049673356115818024,0.049528542906045914
0.1705581098794937,0.0496077835559845,0.04582171514630318
0.1709093153476715,0.049721453338861465,0.051108743995428085
0.1709042191505432,0.049984678626060486,0.0465269535779953
0.17049549520015717,0.04941944777965546,0.04941660165786743
0.17051851749420166,0.050467126071453094,0.04562201723456383
0.17034099996089935,0.0495755672454834,0.05286911129951477
0.1704760491847992,0.04997618868947029,0.048306386917829514
0.17045551538467407,0.049767687916755676,0.04678590968251228
0.16984783113002777,0.04972268268465996,0.046631455421447754
0.17011328041553497,0.04963718354701996,0.0435822457075119
0.1699649840593338,0.0491923987865448,0.04909755662083626
0.16978055238723755,0.04878238961100578,0.04856358468532562
0.17037956416606903,0.04916869476437569,0.044024016708135605
0.17097266018390656,0.0492534264922142,0.04453287273645401
0.17008526623249054,0.04905031993985176,0.046312540769577026
0.17016294598579407,0.04872221499681473,0.04950486496090889
0.17030572891235352,0.048279594630002975,0.05255572497844696
0.17091821134090424,0.04888575151562691,0.04821441322565079
0.1708340048789978,0.048946280032396317,0.04694906994700432
0.1703473925590515,0.048951853066682816,0.04719289764761925
0.1705184429883957,0.04889794439077377,0.04788673669099808
0.17035235464572906,0.04810105264186859,0.05228264257311821
0.1706373691558838,0.04819251224398613,0.04673289507627487
0.17054519057273865,0.047548558562994,0.048684991896152496
0.17048630118370056,0.047587066888809204,0.053507596254348755
0.17023034393787384,0.048222050070762634,0.04587303102016449
0.1713351160287857,0.04834241792559624,0.04838760197162628
0.17057961225509644,0.048177096992731094,0.045304205268621445
0.1701616495847702,0.047988466918468475,0.051042795181274414
0.1699828952550888,0.04826592281460762,0.04244345799088478
0.170464888215065,0.047385696321725845,0.04718966782093048
0.1709069013595581,0.047947511076927185,0.0467805378139019
0.17124439775943756,0.047199320048093796,0.049386098980903625
0.17043983936309814,0.04724416881799698,0.05214065685868263
0.1708500236272812,0.047309864312410355,0.048615213483572006
0.17057360708713531,0.047736745327711105,0.050198689103126526
0.17026132345199585,0.04825594276189804,0.04578585550189018
0.17063303291797638,0.04694663733243942,0.048964694142341614
0.17032839357852936,0.04725687950849533,0.04605167359113693
0.1699608564376831,0.047835689038038254,0.043625358492136
0.17107254266738892,0.04701170325279236,0.04939864203333855
0.1702163815498352,0.04689350351691246,0.04816802591085434
0.1702035367488861,0.04685454070568085,0.05152378976345062
0.1706017404794693,0.047043684870004654,0.04680744931101799
0.17150689661502838,0.04773329570889473,0.051502835005521774
0.17000260949134827,0.04636676609516144,0.051910728216171265
0.1711501032114029,0.04710286483168602,0.04648038372397423
0.17128406465053558,0.04692034050822258,0.047720227390527725
0.17062558233737946,0.0471930131316185,0.04384852200746536
0.17116370797157288,0.04732770100235939,0.044402770698070526
0.17088492214679718,0.04606613144278526,0.04495283216238022
0.17173564434051514,0.04626419395208359,0.04968048632144928
0.17084097862243652,0.047062892466783524,0.041528571397066116
0.170496866106987,0.04648115113377571,0.04447135329246521
0.17040111124515533,0.046234529465436935,0.04379783198237419
0.17120224237442017,0.04681161046028137,0.04400590434670448
0.17010819911956787,0.046261977404356,0.046522364020347595
0.1713249385356903,0.046696264296770096,0.04860826954245567
0.1703619509935379,0.04567241668701172,0.05030933767557144
0.17096003890037537,0.04597235471010208,0.04462479427456856
0.1709282547235489,0.046460509300231934,0.041124168783426285
0.17081201076507568,0.0456654354929924,0.044615816324949265
0.1702914983034134,0.04629013314843178,0.04567636176943779
0.17104843258857727,0.04631076008081436,0.04555287957191467
0.17001375555992126,0.045345623046159744,0.049163516610860825
0.1704079508781433,0.04590661823749542,0.04116170108318329
0.17115768790245056,0.045652877539396286,0.04158855974674225
0.1705598682165146,0.04544418305158615,0.046098493039608
0.17077916860580444,0.046550408005714417,0.038467250764369965
0.170792356133461,0.04526098445057869,0.04470021277666092
0.17176856100559235,0.04592505097389221,0.043142274022102356
0.170396089553833,0.04497713968157768,0.04768524691462517
0.1716042160987854,0.04559895768761635,0.04797651618719101
0.17165042459964752,0.04562469944357872,0.04620563983917236
0.17031802237033844,0.045675747096538544,0.045239802449941635
0.17047381401062012,0.04583347961306572,0.046623595058918
0.17030110955238342,0.045498937368392944,0.04704766348004341
0.1711811125278473,0.04568940028548241,0.04175214841961861
0.17057037353515625,0.04543205723166466,0.045358799397945404
0.170040100812912,0.04538414627313614,0.045798078179359436
0.17077744007110596,0.04499774053692818,0.04571063816547394
0.1710953265428543,0.04501057416200638,0.04427771270275116
0.17142999172210693,0.04455001652240753,0.049296408891677856
0.1717020571231842,0.04541925713419914,0.04598328098654747
0.17059454321861267,0.04726463183760643,0.04323617368936539
0.17060227692127228,0.045242905616760254,0.04778360575437546
0.17124482989311218,0.044574394822120667,0.04488344117999077
0.17078110575675964,0.04419378563761711,0.04438236728310585
0.17141948640346527,0.04538606479763985,0.04415958747267723
0.1705656200647354,0.04413892701268196,0.0512855127453804
0.1719619631767273,0.044322703033685684,0.04488633573055267
0.17078465223312378,0.044769883155822754,0.04399098455905914
0.17116770148277283,0.044978052377700806,0.044694747775793076
0.17072120308876038,0.04427371174097061,0.04733151197433472
0.17107197642326355,0.04423478618264198,0.04986486956477165
0.17129065096378326,0.04469463229179382,0.04221172630786896
0.17073136568069458,0.045283157378435135,0.04731689766049385
0.17071427404880524,0.044458046555519104,0.04412556812167168
0.17133507132530212,0.04443901404738426,0.04215959459543228
0.171131432056427,0.04515960067510605,0.0413411445915699
0.1706417351961136,0.04450499266386032,0.04454599320888519
0.17052853107452393,0.043464545160532,0.04654496908187866
0.1716097742319107,0.043761081993579865,0.044161662459373474
0.1708943396806717,0.04424287751317024,0.04673020541667938
0.17076314985752106,0.0442468598484993,0.0426114946603775
0.17101861536502838,0.04393425211310387,0.04400993883609772
0.17144155502319336,0.04373595491051674,0.04970246180891991
0.17119409143924713,0.04556553065776825,0.04085439071059227
0.17080774903297424,0.04425809532403946,0.0477210134267807
0.17142139375209808,0.04337460175156593,0.046123307198286057
0.17074526846408844,0.04317541420459747,0.04682610556483269
0.17118437588214874,0.0441460944712162,0.04356210306286812
0.1704310178756714,0.043818458914756775,0.04570847004652023
0.17105121910572052,0.044331882148981094,0.03937866538763046
0.17086902260780334,0.04394926130771637,0.043977390974760056
0.17173737287521362,0.043789345771074295,0.043785374611616135
0.17117074131965637,0.043537478893995285,0.045769549906253815
0.17037494480609894,0.04336335510015488,0.04185356944799423
0.17095264792442322,0.04378485307097435,0.04376932606101036
0.1705072820186615,0.04384730011224747,0.04355434700846672
0.17216047644615173,0.0436914786696434,0.041337206959724426
0.17127259075641632,0.043390531092882156,0.046054065227508545
0.1716652363538742,0.04442735016345978,0.04434782266616821
0.17072264850139618,0.04339214786887169,0.041565150022506714
0.17068366706371307,0.04342971742153168,0.04112628847360611
0.17185278236865997,0.043625351041555405,0.044611856341362
0.1712530255317688,0.043302271515131,0.04336666315793991
0.1708470582962036,0.04358149319887161,0.04213988408446312
0.17091643810272217,0.043634869158267975,0.0439220629632473
0.17121019959449768,0.04226355999708176,0.04746033251285553
0.17199119925498962,0.04301806911826134,0.04467858374118805
0.17142988741397858,0.0430273711681366,0.045197613537311554
0.1714697778224945,0.04290996864438057,0.04315725713968277
0.17305317521095276,0.04335614666342735,0.04506532475352287
0.17176151275634766,0.04318602755665779,0.044603075832128525
0.1712680608034134,0.04297453537583351,0.04530023783445358
0.17112839221954346,0.04346892237663269,0.04200673848390579
0.17136311531066895,0.04253867268562317,0.044182609766721725
0.17052613198757172,0.04339233785867691,0.03905823081731796
0.1713794618844986,0.04359664395451546,0.04453723505139351
0.17141617834568024,0.0418320968747139,0.04306764900684357
0.1711001694202423,0.042480889707803726,0.04173719882965088
0.1714247465133667,0.04287626966834068,0.04077015817165375
0.17110832035541534,0.04224393516778946,0.04158395901322365
0.17186452448368073,0.04267692193388939,0.042330048978328705
0.17050285637378693,0.04269330948591232,0.045798156410455704
0.17323511838912964,0.043249957263469696,0.038285497575998306
0.17029252648353577,0.0423181876540184,0.04212679713964462
0.1711168885231018,0.042735666036605835,0.04201286658644676
0.17143495380878448,0.042010702192783356,0.042578261345624924
0.1709032654762268,0.041883789002895355,0.04138247296214104
0.17191597819328308,0.04239487648010254,0.04067818447947502
0.170877143740654,0.04245324060320854,0.04090116173028946
0.17114251852035522,0.04242701828479767,0.03943915292620659
0.17074763774871826,0.04258245602250099,0.04098755866289139
0.17251670360565186,0.0426848866045475,0.04073343053460121
0.1703146994113922,0.04392283782362938,0.04000014066696167
0.17140346765518188,0.042079634964466095,0.04239419102668762
0.17302179336547852,0.041914697736501694,0.04122267663478851
0.17111775279045105,0.04151776805520058,0.04190824180841446
0.1723783016204834,0.04141755774617195,0.04480248689651489
0.17113997042179108,0.04196678102016449,0.03917749598622322
0.17241747677326202,0.04238038510084152,0.04386352002620697
0.17091096937656403,0.043276168406009674,0.039596837013959885
0.17121443152427673,0.04214669391512871,0.03910597786307335
0.1724950224161148,0.04200160130858421,0.04046560078859329
0.17147305607795715,0.042980924248695374,0.03911924734711647
0.17270857095718384,0.042182356119155884,0.03836410492658615
0.17159204185009003,0.0422452948987484,0.043509796261787415
0.17136633396148682,0.042375195771455765,0.040818218141794205
0.1722479611635208,0.04177331179380417,0.04276289418339729
0.17164793610572815,0.04187506064772606,0.04231647029519081
0.17232239246368408,0.04238909110426903,0.03917219117283821
0.17205742001533508,0.041672904044389725,0.04236774519085884
0.17186160385608673,0.042253874242305756,0.03786231577396393
0.17169710993766785,0.04250724986195564,0.04162288457155228
0.17236511409282684,0.04171481356024742,0.04440820589661598
0.1722124218940735,0.04206419363617897,0.04374068230390549
0.17116911709308624,0.04301811009645462,0.038969822227954865
0.1732431799173355,0.042259689420461655,0.04251023009419441
