training,validation,test
0.05735965073108673,0.06200220435857773,0.0637553259730339
0.05736005678772926,0.06200558692216873,0.06376573443412781
0.05735987424850464,0.06200358271598816,0.0637584775686264
0.05735986307263374,0.062002915889024734,0.06377356499433517
0.057360146194696426,0.062005288898944855,0.06377721577882767
0.05735965818166733,0.06200115755200386,0.063777856528759
0.0573599599301815,0.061994828283786774,0.06375997513532639
0.05736003816127777,0.06200789287686348,0.06377694755792618
0.05735979974269867,0.06200600042939186,0.06376641988754272
0.05735960975289345,0.062007639557123184,0.06375094503164291
0.05735976994037628,0.06200432777404785,0.06375478208065033
0.057360175997018814,0.06199030205607414,0.06378553062677383
0.05735974758863449,0.06200844794511795,0.06375852972269058
0.057359859347343445,0.062000684440135956,0.06375665962696075
0.05736002326011658,0.0620030015707016,0.0637681633234024
0.05735981836915016,0.06200426071882248,0.06377231329679489
0.05735979229211807,0.06199958920478821,0.06377439200878143
0.05735986307263374,0.062005333602428436,0.0637490302324295
0.05735988914966583,0.06199861690402031,0.06376425921916962
0.05735967680811882,0.0620109885931015,0.06376630812883377
0.05735967308282852,0.06200060620903969,0.06376326084136963
0.057359617203474045,0.06199987232685089,0.06376449018716812
0.057360101491212845,0.06200550124049187,0.06377552449703217
0.05735970661044121,0.06200703606009483,0.06375972181558609
0.057359714061021805,0.06199732795357704,0.06375331431627274
0.05735957249999046,0.0619998462498188,0.06377243995666504
0.057359885424375534,0.06200539320707321,0.06375949829816818
0.057359885424375534,0.06200210005044937,0.06376932561397552
0.057359591126441956,0.06200369819998741,0.06374692916870117
0.057359930127859116,0.062008824199438095,0.06377464532852173
0.05735968425869942,0.062002815306186676,0.06377921253442764
0.05735966935753822,0.062005143612623215,0.06376273185014725
0.057359933853149414,0.06199903041124344,0.06377234309911728
0.0573597326874733,0.062001120299100876,0.06377478688955307
0.057359855622053146,0.06199481338262558,0.06376694142818451
0.05735987424850464,0.06200506538152695,0.06374861299991608
0.05735975131392479,0.062006790190935135,0.06375183910131454
0.05735992267727852,0.06199992448091507,0.06377125531435013
0.05735946074128151,0.062001559883356094,0.06376141309738159
0.05735990032553673,0.06200091168284416,0.06376335769891739
0.05735985189676285,0.06199924647808075,0.06377241760492325
0.05735987052321434,0.062003761529922485,0.06376353651285172
0.057359497994184494,0.06200636923313141,0.06375092267990112
0.05736001953482628,0.06200394034385681,0.0637803003191948
0.057359788566827774,0.06201326102018356,0.06376386433839798
0.05735979601740837,0.06200885400176048,0.06375715136528015
0.057359497994184494,0.06201021745800972,0.0637633204460144
0.057360101491212845,0.06200515106320381,0.06376149505376816
0.05735962837934494,0.0620061531662941,0.0637776181101799
0.057359740138053894,0.06200762465596199,0.0637608990073204
0.0573597215116024,0.062005627900362015,0.06375879049301147
0.05735966935753822,0.06199704483151436,0.06375914067029953
0.057360030710697174,0.06199317052960396,0.06377287954092026
0.05735994875431061,0.061999429017305374,0.06377533078193665
0.057359516620635986,0.06200733035802841,0.06375817209482193
0.05735970288515091,0.062000662088394165,0.06375139951705933
0.05735964700579643,0.06200788915157318,0.0637456402182579
0.05735975503921509,0.06200713291764259,0.06377562135457993
0.057359930127859116,0.0620027594268322,0.06375700980424881
0.057359762489795685,0.06200740113854408,0.06375639140605927
0.057359907776117325,0.06200860068202019,0.06376402080059052
0.057359885424375534,0.06198980286717415,0.06374756246805191
0.05735982209444046,0.06200036406517029,0.06376722455024719
0.05735938623547554,0.062005944550037384,0.06376121193170547
0.05735959857702255,0.062006112188100815,0.06376457214355469
0.057359497994184494,0.06200414150953293,0.06376324594020844
0.05736018717288971,0.06200660020112991,0.06376966834068298
0.057359565049409866,0.06200303137302399,0.06374352425336838
0.0573599636554718,0.062005653977394104,0.06377290934324265
0.05735962092876434,0.06199350953102112,0.06376394629478455
0.05735981464385986,0.06200432777404785,0.06375794112682343
0.05735982954502106,0.062005531042814255,0.06375044584274292
0.05735951289534569,0.06200220808386803,0.06376013904809952
0.057359546422958374,0.06200246140360832,0.06375012546777725
0.05735963582992554,0.06200188025832176,0.06374682486057281
0.05736007168889046,0.06200571358203888,0.06374920159578323
0.05735986679792404,0.06199955940246582,0.0637727752327919
0.057359613478183746,0.062005918473005295,0.06376118957996368
0.05735984444618225,0.06199894845485687,0.0637725442647934
0.057360026985406876,0.0619969479739666,0.06376759707927704
0.05735962837934494,0.06200554594397545,0.0637550950050354
0.05735965445637703,0.06200172007083893,0.06376588344573975
0.05735944211483002,0.062008026987314224,0.0637483298778534
0.05735960602760315,0.062002312391996384,0.06376899033784866
0.057359904050827026,0.062003593891859055,0.06377002596855164
0.0573597215116024,0.06199861690402031,0.06376276165246964
0.057359736412763596,0.061998508870601654,0.06377355009317398
0.05735981836915016,0.06200646609067917,0.06377935409545898
0.05735984072089195,0.061998337507247925,0.06376908719539642
0.05735968425869942,0.062003202736377716,0.06377676874399185
0.057359613478183746,0.06200511008501053,0.06375624984502792
0.05735950544476509,0.06200159341096878,0.06375081092119217
0.05735991150140762,0.06201387569308281,0.06376289576292038
0.05735984072089195,0.06200318783521652,0.0637364536523819
0.05735987797379494,0.062006689608097076,0.0637679398059845
0.057359740138053894,0.062005504965782166,0.06375829875469208
0.057360172271728516,0.06199628859758377,0.06378735601902008
0.05735992267727852,0.06199466437101364,0.06375088542699814
0.057359728962183,0.062009986490011215,0.06375381350517273
0.05735984444618225,0.06199704483151436,0.06376443058252335
0.05735982209444046,0.06200449913740158,0.06377100944519043
0.0573602132499218,0.061993278563022614,0.06377182900905609
0.05735962092876434,0.06199711933732033,0.06375210732221603
0.05735974758863449,0.06200142577290535,0.0637706071138382
0.05736006051301956,0.061997655779123306,0.06377490609884262
0.0573597177863121,0.06200525164604187,0.06376118957996368
0.057360026985406876,0.06200246512889862,0.0637713223695755
0.05735955387353897,0.062003202736377716,0.06375501304864883
0.05735950544476509,0.062001150101423264,0.06377291679382324
0.05735960602760315,0.061994969844818115,0.0637601912021637
0.05735999345779419,0.0619996152818203,0.06377287209033966
0.05735963582992554,0.06200268119573593,0.06374432146549225
0.05735969543457031,0.06200065091252327,0.06374936550855637
0.057360075414180756,0.062007494270801544,0.0637524425983429
0.057360079139471054,0.06199956685304642,0.06377684324979782
0.05735982209444046,0.06199945509433746,0.0637563169002533
0.05735969543457031,0.062003470957279205,0.06374596804380417
0.057360317558050156,0.062010712921619415,0.06376229226589203
0.05736009031534195,0.06201213225722313,0.06377775222063065
0.05735960602760315,0.06200379133224487,0.06375107169151306
0.05736001953482628,0.06201200932264328,0.06374893337488174
0.05735960230231285,0.06200660392642021,0.06376480311155319
0.057359710335731506,0.06199272349476814,0.06376563012599945
0.05735946074128151,0.062002137303352356,0.06375879794359207
0.05736006796360016,0.06200289726257324,0.06376780569553375
0.057359594851732254,0.061995334923267365,0.06375844031572342
0.05735953524708748,0.06199893727898598,0.06376934796571732
0.057359710335731506,0.061999838799238205,0.06377041339874268
0.05735986307263374,0.06200676038861275,0.06376460194587708
0.05735987052321434,0.06200742721557617,0.0637442097067833
0.057359978556632996,0.06200836971402168,0.0637696161866188
0.05735974758863449,0.0619979165494442,0.06376369297504425
0.05735979974269867,0.06200547516345978,0.06375357508659363
0.05736003816127777,0.06199279800057411,0.0637739971280098
0.05735969543457031,0.06200147420167923,0.06377513706684113
0.05735958367586136,0.06200491636991501,0.06375560164451599
0.05735965818166733,0.06200800836086273,0.06376516073942184
0.05735984072089195,0.06200137734413147,0.06377000361680984
0.0573599599301815,0.06200636178255081,0.06375981122255325
0.057359468191862106,0.06200460344552994,0.06376464664936066
0.05736014246940613,0.06199931353330612,0.06377395242452621
0.05735980346798897,0.0620051771402359,0.06376079469919205
0.05735965073108673,0.06200272962450981,0.06375366449356079
0.0573597215116024,0.06199444457888603,0.06377054750919342
0.057359807193279266,0.06200123578310013,0.06376928836107254
0.057359617203474045,0.062004826962947845,0.06375466287136078
0.057359542697668076,0.061999619007110596,0.06375951319932938
0.05735967308282852,0.0620025172829628,0.06375370174646378
0.0573599711060524,0.06200637295842171,0.06375011056661606
0.05735980346798897,0.06200605630874634,0.06375649571418762
0.05735974758863449,0.062004752457141876,0.0637606754899025
0.057360149919986725,0.061994437128305435,0.06377924233675003
0.05735974386334419,0.06201146915555,0.06375900655984879
0.05735962837934494,0.06200389936566353,0.06375522911548615
0.05735962465405464,0.062000565230846405,0.0637751966714859
0.05735984072089195,0.06200094148516655,0.06374739110469818
0.05735984817147255,0.062004394829273224,0.06376101076602936
0.0573597215116024,0.06200473755598068,0.06377378851175308
0.05735952407121658,0.06200425699353218,0.06376603245735168
0.05735998600721359,0.06199977174401283,0.06373554468154907
0.057359881699085236,0.061998479068279266,0.06376808136701584
0.05735938996076584,0.06199920177459717,0.06376826018095016
0.0573602132499218,0.061992209404706955,0.06377265602350235
0.05735998973250389,0.06200183182954788,0.06375311315059662
0.057360049337148666,0.06200551614165306,0.06374707818031311
0.057359982281923294,0.06200019270181656,0.06377174705266953
0.05735967680811882,0.06200820580124855,0.06375077366828918
0.05735975131392479,0.06200733780860901,0.06376604735851288
0.057359855622053146,0.06200321391224861,0.06376560777425766
0.05735967680811882,0.06200459972023964,0.06376661360263824
0.057359859347343445,0.0620093047618866,0.06375426054000854
0.05735950171947479,0.06200309097766876,0.06374122202396393
0.05736028030514717,0.06199856102466583,0.0637662410736084
0.05735950544476509,0.06199999153614044,0.06374932825565338
0.057359836995601654,0.062003154307603836,0.06377172470092773
0.05735977739095688,0.062006715685129166,0.06375755369663239
0.05735956132411957,0.062000371515750885,0.0637722834944725
0.05735942721366882,0.06199643760919571,0.06375657767057419
0.05736002326011658,0.0620003379881382,0.06377822905778885
0.05735991150140762,0.06200048327445984,0.06375826895236969
0.05735982954502106,0.06200592592358589,0.06376898288726807
0.05735950544476509,0.06200104579329491,0.06376264989376068
0.05735941603779793,0.062001243233680725,0.06375618278980255
0.05735975503921509,0.061996784061193466,0.0637781023979187
0.05735965818166733,0.06200509890913963,0.06376401335000992
0.057359855622053146,0.062002867460250854,0.06375906616449356
0.05736002326011658,0.062005653977394104,0.06378035247325897
0.057359687983989716,0.06200763210654259,0.06377428025007248
0.05735953524708748,0.06199958547949791,0.06377112120389938
0.057359479367733,0.0620061457157135,0.06375231593847275
0.05735963210463524,0.06200258061289787,0.06377788633108139
0.057359639555215836,0.06200766563415527,0.06375234574079514
0.05736016482114792,0.06200340390205383,0.0637807846069336
0.05735969915986061,0.062004975974559784,0.06376636773347855
0.05735977366566658,0.061998337507247925,0.0637640580534935
0.0573599748313427,0.0619996041059494,0.06374058127403259
0.05735977739095688,0.062007803469896317,0.06376122683286667
0.05735957995057106,0.06201160326600075,0.06377238035202026
0.057359740138053894,0.06200860068202019,0.06375642120838165
0.057359740138053894,0.06200001388788223,0.06377431750297546
0.05735982581973076,0.06199239194393158,0.06375151127576828
0.05735991150140762,0.061999931931495667,0.06373783200979233
0.05735955759882927,0.0620073638856411,0.06376759707927704
0.05735986307263374,0.06199264153838158,0.06373409181833267
0.0573597177863121,0.06200697645545006,0.06375571340322495
0.057359784841537476,0.06200310215353966,0.06376760452985764
0.057359855622053146,0.062003012746572495,0.06376532465219498
0.05735963582992554,0.062001895159482956,0.06375868618488312
0.05735977739095688,0.062004175037145615,0.06374908238649368
0.0573599711060524,0.06199915334582329,0.06376771628856659
0.05735992640256882,0.0619991160929203,0.06375491619110107
0.05735965073108673,0.06200788542628288,0.06375735998153687
0.05735987424850464,0.06200264394283295,0.06376387923955917
0.057359982281923294,0.06200466677546501,0.0637640655040741
0.057359982281923294,0.062002331018447876,0.06376676261425018
0.05736008659005165,0.061996158212423325,0.06377857178449631
0.057359639555215836,0.061996813863515854,0.06376931816339493
0.05735943838953972,0.06200217828154564,0.06376560777425766
0.05735986679792404,0.06199975684285164,0.06374751031398773
0.05735977366566658,0.06199910491704941,0.06374949961900711
0.05735977366566658,0.0620015449821949,0.06376519799232483
0.057360243052244186,0.06199762970209122,0.06375210732221603
0.05735994875431061,0.062001243233680725,0.06375528872013092
0.057359419763088226,0.06200077757239342,0.06376127153635025
0.05735994130373001,0.06200304999947548,0.06377437710762024
0.057359978556632996,0.06200866028666496,0.0637679323554039
0.0573597215116024,0.061997413635253906,0.06375717371702194
0.05735956132411957,0.06200546771287918,0.06376061588525772
0.0573597215116024,0.06200055032968521,0.06375030428171158
0.057359885424375534,0.06200350075960159,0.06374417990446091
0.057359542697668076,0.06200381740927696,0.06375697255134583
0.057359728962183,0.06200164929032326,0.06376732885837555
0.05735974386334419,0.062002889811992645,0.06377740949392319
0.05735970288515091,0.06200790032744408,0.06375335901975632
0.057359423488378525,0.06200489401817322,0.06376130878925323
0.05735986679792404,0.062011461704969406,0.06373799592256546
0.057359639555215836,0.06200511008501053,0.06375420838594437
0.05735960602760315,0.061999768018722534,0.06377959996461868
0.05735979974269867,0.061999786645174026,0.06375225633382797
0.05735976621508598,0.06199409067630768,0.06375276297330856
0.05735964700579643,0.062003523111343384,0.06374465674161911
0.05735998973250389,0.0620032474398613,0.06377195566892624
0.05735956132411957,0.062002841383218765,0.06376439332962036
0.057360026985406876,0.062005557119846344,0.06377041339874268
0.05736015364527702,0.062000688165426254,0.06376564502716064
0.05736001208424568,0.062002476304769516,0.0637902170419693
0.057359639555215836,0.06200090050697327,0.06374654918909073
0.057359546422958374,0.06200326979160309,0.06375198811292648
0.05736007168889046,0.06199968233704567,0.06375937908887863
0.05735965445637703,0.0619991198182106,0.06375490874052048
0.05735945329070091,0.062007054686546326,0.06375300139188766
0.05735969915986061,0.062000203877687454,0.06376295536756516
0.05735979974269867,0.06199552118778229,0.06376294791698456
0.057359810918569565,0.0619981624186039,0.06375966966152191
0.057359643280506134,0.062004752457141876,0.06377580761909485
0.05735957622528076,0.062000446021556854,0.06375668942928314
0.0573597252368927,0.062005139887332916,0.06374949216842651
0.05735980346798897,0.06200426071882248,0.06377198547124863
0.05735999345779419,0.06199999526143074,0.06376905739307404
0.05735977366566658,0.06200472265481949,0.06377822160720825
0.05736004561185837,0.062002044171094894,0.06376130133867264
0.057359728962183,0.06200261041522026,0.06376504898071289
0.057359933853149414,0.06200454384088516,0.06374398618936539
0.05735998973250389,0.062002457678318024,0.06376482546329498
0.05735965445637703,0.062000129371881485,0.06376096606254578
0.0573597215116024,0.062002748250961304,0.0637533888220787
0.057359546422958374,0.06200304254889488,0.06374501436948776
0.05735974758863449,0.06200335547327995,0.06374771147966385
0.05735969543457031,0.062006305903196335,0.06376026570796967
0.05736003443598747,0.06200849264860153,0.06377080827951431
0.05736030638217926,0.062010060995817184,0.06377120316028595
0.05735963582992554,0.062001775950193405,0.06376445293426514
0.05735960602760315,0.06200503930449486,0.06377741694450378
0.05735966935753822,0.06200414150953293,0.06377220898866653
0.057359740138053894,0.06200108304619789,0.06376026570796967
0.05736010521650314,0.06200295686721802,0.063754141330719
0.05735952407121658,0.06199589744210243,0.06375212222337723
0.05735986307263374,0.06198960915207863,0.06376755237579346
0.057359907776117325,0.062002092599868774,0.06377507746219635
0.05735968425869942,0.06200135126709938,0.0637759268283844
0.0573599636554718,0.06200207397341728,0.0637790635228157
0.057359568774700165,0.0620049387216568,0.06376420706510544
0.05735965818166733,0.062001682817935944,0.0637473315000534
0.05735994502902031,0.06200333684682846,0.0637669637799263
0.05735963210463524,0.06200234219431877,0.06374840438365936
0.05735998973250389,0.06199529767036438,0.06376694142818451
0.0573597177863121,0.06200135126709938,0.06375196576118469
0.05735994130373001,0.06199506297707558,0.06377652287483215
0.05736011266708374,0.06200713664293289,0.06375208497047424
0.05735981836915016,0.06199737638235092,0.06376688182353973
0.05735957995057106,0.062008194625377655,0.06374683976173401
0.057360101491212845,0.06200579181313515,0.06377162784337997
0.057359661906957626,0.06199827045202255,0.06375907361507416
0.05735963210463524,0.062006331980228424,0.06375330686569214
0.05735979229211807,0.062001634389162064,0.06376557797193527
0.057359762489795685,0.06200387701392174,0.0637565329670906
0.05735991150140762,0.062003787606954575,0.06376619637012482
0.05735977366566658,0.06200262904167175,0.06375421583652496
0.05735970288515091,0.06200224906206131,0.06376855075359344
0.05735962465405464,0.061997074633836746,0.06374222785234451
0.05735986679792404,0.06200756877660751,0.06377000361680984
0.05735994502902031,0.06200014427304268,0.06377191841602325
0.0573594905436039,0.06200680509209633,0.06376515328884125
0.05736003443598747,0.06200902536511421,0.06375133246183395
0.05735958367586136,0.06199586018919945,0.06375902146100998
0.05735965073108673,0.06200529634952545,0.06377098709344864
0.05735993757843971,0.06200345605611801,0.06375943124294281
0.05735963210463524,0.06199796497821808,0.06375777721405029
0.0573597177863121,0.06200486049056053,0.06376364082098007
0.057359617203474045,0.062003664672374725,0.0637553408741951
0.05735987424850464,0.06200750544667244,0.06376396119594574
0.05735955759882927,0.062003251165151596,0.06376050412654877
0.05735965073108673,0.06200442835688591,0.06375958770513535
0.05735968425869942,0.061998967081308365,0.06375155597925186
0.057360172271728516,0.06201227009296417,0.0637572705745697
0.05735978111624718,0.0620037317276001,0.06374850869178772
0.05735982954502106,0.06200295686721802,0.06375553458929062
0.05736001208424568,0.062005117535591125,0.06376022100448608
0.057359710335731506,0.061995938420295715,0.06376601755619049
0.05735981836915016,0.06200163811445236,0.0637613981962204
0.057360026985406876,0.0619993656873703,0.0637611448764801
0.05735970288515091,0.062001679092645645,0.06373989582061768
0.05735950917005539,0.06200312077999115,0.06376267224550247
0.05735962092876434,0.06200229749083519,0.06375794857740402
0.05736001580953598,0.06200027093291283,0.06377314776182175
0.057359661906957626,0.061999689787626266,0.06374680995941162
0.057359807193279266,0.06200682744383812,0.06375410407781601
0.057359497994184494,0.06200706213712692,0.06376199424266815
0.05735977739095688,0.062006257474422455,0.063763327896595
0.057359565049409866,0.06200006231665611,0.06374851614236832
0.05735977739095688,0.06200512871146202,0.06376927345991135
0.057360149919986725,0.062003739178180695,0.06377819180488586
0.05735964700579643,0.06200127303600311,0.06376156955957413
0.05735966935753822,0.06199599429965019,0.06376490741968155
0.05735977739095688,0.062002260237932205,0.06375349313020706
0.057360146194696426,0.06199697032570839,0.0637839138507843
0.05735962465405464,0.06200085207819939,0.06375712156295776
0.05735998973250389,0.06200157478451729,0.06378506869077682
0.05736025050282478,0.06199687719345093,0.0637742280960083
0.057359617203474045,0.06200358644127846,0.06376135349273682
0.05735969543457031,0.062003687024116516,0.06377561390399933
0.05736001580953598,0.06200254335999489,0.0637669712305069
0.05735955387353897,0.06200215220451355,0.06376177817583084
0.057359691709280014,0.062001485377550125,0.06376565247774124
0.05735994502902031,0.061998944729566574,0.06377487629652023
0.05735969915986061,0.062002360820770264,0.06374801695346832
0.05735960602760315,0.06200377270579338,0.0637536272406578
0.057359591126441956,0.06201061233878136,0.06375257670879364
0.057360004633665085,0.06199515983462334,0.06376633048057556
0.057359788566827774,0.06200256943702698,0.0637432336807251
0.05735978111624718,0.06200765445828438,0.06376972049474716
0.057359710335731506,0.061998505145311356,0.06375184655189514
0.05736006051301956,0.06199654936790466,0.06374876946210861
0.057359784841537476,0.062013838440179825,0.06375578790903091
0.05735984072089195,0.06201193481683731,0.06376490741968155
0.057359661906957626,0.06200306862592697,0.06376001238822937
0.05735979229211807,0.06199874356389046,0.06376752257347107
0.05735965818166733,0.062003184109926224,0.06376294791698456
0.05736009031534195,0.06200660020112991,0.06376301497220993
0.05735991150140762,0.062006257474422455,0.06375379115343094
0.057359479367733,0.06200460344552994,0.06375381350517273
0.0573597252368927,0.062003567814826965,0.06375778466463089
0.05735987797379494,0.06199973076581955,0.06375186890363693
0.0573597215116024,0.06200524792075157,0.06375286728143692
0.05735950917005539,0.062003642320632935,0.06376010924577713
0.057359665632247925,0.0620095394551754,0.06374182552099228
0.05735989287495613,0.062004733830690384,0.06376662850379944
0.05735991150140762,0.06200551614165306,0.06377822905778885
0.057359687983989716,0.062000568956136703,0.0637565329670906
0.057360194623470306,0.062006667256355286,0.06375975161790848
0.05735968425869942,0.06200151890516281,0.06375431269407272
0.05735960602760315,0.06200651824474335,0.06376229226589203
0.05735992640256882,0.06199372187256813,0.06377139687538147
0.057359568774700165,0.06200327351689339,0.06375902891159058
0.05735962837934494,0.06199518218636513,0.06373845785856247
0.057359613478183746,0.06200509890913963,0.06376176327466965
0.05735960602760315,0.062005601823329926,0.06377552449703217
0.05735962092876434,0.061999693512916565,0.06375506520271301
0.0573597215116024,0.06201012432575226,0.06377322226762772
0.0573597177863121,0.06200127303600311,0.06374747306108475
0.05735985189676285,0.06200821325182915,0.06375535577535629
0.057359714061021805,0.06200212240219116,0.06376238167285919
0.05735994875431061,0.06199994683265686,0.06376626342535019
0.057359639555215836,0.06200133264064789,0.06375841051340103
0.057360000908374786,0.06200644001364708,0.06376653909683228
0.05735994130373001,0.062002167105674744,0.06377002596855164
0.0573597326874733,0.06200237572193146,0.06377112865447998
0.05735967680811882,0.06200229749083519,0.06375441700220108
0.05735987797379494,0.062003571540117264,0.06375673413276672
0.057359479367733,0.06200995296239853,0.06375978142023087
0.05735976621508598,0.06200868636369705,0.06375055015087128
0.057359568774700165,0.06200539320707321,0.06375834345817566
0.057359758764505386,0.062005870044231415,0.06377352774143219
0.05735974758863449,0.062003038823604584,0.06376826018095016
0.05736025050282478,0.06200283393263817,0.06376639008522034
0.05735982209444046,0.061997346580028534,0.0637490376830101
0.05735955014824867,0.06199846416711807,0.06375584006309509
0.05735955014824867,0.061994537711143494,0.06375548243522644
0.05736001580953598,0.06200139969587326,0.06377699971199036
0.05735982581973076,0.062006060034036636,0.06377466768026352
0.057359788566827774,0.0619959682226181,0.06378048658370972
0.057359565049409866,0.06200379133224487,0.06376158446073532
0.057360127568244934,0.0620017945766449,0.06378047913312912
0.05735956132411957,0.062004830688238144,0.06374619156122208
0.05735990032553673,0.06199725344777107,0.06376981735229492
0.05735953152179718,0.062005236744880676,0.06375821679830551
0.05735963210463524,0.06200750917196274,0.0637575089931488
0.05736019089818001,0.06200232356786728,0.0637650266289711
0.057359639555215836,0.06199828162789345,0.06375052779912949
0.05735977366566658,0.062007516622543335,0.06375057250261307
0.05735968053340912,0.06200288236141205,0.06375925242900848
0.05735979229211807,0.06200316548347473,0.06377313286066055
0.057359885424375534,0.06200267747044563,0.0637502670288086
0.05735979974269867,0.06200467050075531,0.06376788020133972
0.05735965818166733,0.06200128793716431,0.06377477943897247
0.05736009404063225,0.0620030052959919,0.06377005577087402
0.05736002326011658,0.062002357095479965,0.06375808268785477
0.05735976621508598,0.06200242042541504,0.06377483159303665
0.05735985189676285,0.06200432404875755,0.06377407908439636
0.05735986307263374,0.06200636550784111,0.0637705847620964
0.05735976994037628,0.06199958175420761,0.06374917179346085
0.057359710335731506,0.062005408108234406,0.06377381086349487
0.05736001580953598,0.06199837848544121,0.0637596845626831
0.05735981836915016,0.06200314313173294,0.06376588344573975
0.05735945701599121,0.06200511381030083,0.06375693529844284
0.05735970288515091,0.06200159341096878,0.06376159191131592
0.05735986679792404,0.06200350075960159,0.06376837939023972
0.05735950544476509,0.06200382113456726,0.0637693926692009
0.05735984072089195,0.06200869008898735,0.06375561654567719
0.057359930127859116,0.06199490651488304,0.06377321481704712
0.05735977366566658,0.061998579651117325,0.06374242901802063
0.05735963582992554,0.06200457736849785,0.06375101208686829
0.057359546422958374,0.061997100710868835,0.06375646591186523
0.057359639555215836,0.0620044469833374,0.06375893205404282
0.05735982209444046,0.06200212612748146,0.06378279626369476
0.0573597252368927,0.062004610896110535,0.06376403570175171
0.0573602020740509,0.06201164796948433,0.06376928836107254
0.05735969915986061,0.062002960592508316,0.06374243646860123
0.057359930127859116,0.062001872807741165,0.06375125795602798
0.057359762489795685,0.06200218200683594,0.06376482546329498
0.057359617203474045,0.062001753598451614,0.06374505162239075
0.05735965445637703,0.06200893595814705,0.06375536322593689
0.05735963210463524,0.06200414523482323,0.06375455856323242
0.05735982954502106,0.0620049312710762,0.06376311928033829
0.05736001208424568,0.061998698860406876,0.0637773647904396
0.05735957995057106,0.061998724937438965,0.06374022364616394
0.05735965445637703,0.062001682817935944,0.06375765055418015
0.057359740138053894,0.06200707331299782,0.06373806297779083
0.05736001580953598,0.06200847402215004,0.06377648562192917
0.05735981836915016,0.062002796679735184,0.06376709789037704
0.05735957995057106,0.06200200691819191,0.0637657567858696
0.05735978111624718,0.06200719252228737,0.06376755982637405
0.057359855622053146,0.06199999526143074,0.0637681856751442
0.05735979974269867,0.06200413778424263,0.06376570463180542
0.05736000835895538,0.06199757754802704,0.06376305222511292
0.05735943093895912,0.06200310215353966,0.06375531852245331
0.057359710335731506,0.0620042122900486,0.06375190615653992
0.05735953152179718,0.06200055032968521,0.06377041339874268
0.05736016109585762,0.062010738998651505,0.06377823650836945
0.057360030710697174,0.0619947575032711,0.06375762820243835
0.0573594756424427,0.0620042160153389,0.06377855688333511
0.05735990032553673,0.062002282589673996,0.06375787407159805
0.05735974758863449,0.062001463025808334,0.06376819312572479
0.05735965818166733,0.062006354331970215,0.06375159323215485
0.05735979229211807,0.06201032176613808,0.06376464664936066
0.057360246777534485,0.062007028609514236,0.06377498805522919
0.057359661906957626,0.062005314975976944,0.06375381350517273
0.05735976621508598,0.06200600415468216,0.06375349313020706
0.057360026985406876,0.06199544668197632,0.06376675516366959
0.057359613478183746,0.06200205162167549,0.06374239921569824
0.05735962465405464,0.06200404465198517,0.06376956403255463
0.057359516620635986,0.061998140066862106,0.06376701593399048
0.05735982954502106,0.062008827924728394,0.06377682834863663
0.05735998973250389,0.061994533985853195,0.06375934183597565
0.05735966935753822,0.06200191006064415,0.06375177204608917
0.05735962465405464,0.0620032399892807,0.06377106159925461
0.05735976994037628,0.062005311250686646,0.06377154588699341
0.057359643280506134,0.06200649216771126,0.06375179439783096
0.05735984817147255,0.06199987605214119,0.0637776255607605
0.05736006423830986,0.062000956386327744,0.06376712024211884
0.057359617203474045,0.06200873851776123,0.06376167386770248
0.05735940486192703,0.06200217828154564,0.0637575015425682
